SRSRGA log file, Units: Torr, Noise floor: 6, Focus Voltage: 90 V, Ion Energy: 12 eV, Electron Energy: 70 eV, CEM Voltage: 1074 V, Filament Current: 0.9976 mA 
Time	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200
2025/06/20 21:52:51.0	4.3344e-09	6.5196e-08	3.7584e-11	3.1483e-11	3.3641e-12	5.4590e-12	3.8883e-12	2.4405e-11	3.6631e-11	2.1032e-11	2.3031e-11	2.7012e-10	9.3918e-11	3.5282e-10	4.8532e-10	1.8196e-09	1.0606e-08	4.0222e-08	6.5851e-11	9.6541e-11	7.6863e-13	1.8979e-11	2.2158e-11	3.3163e-11	6.6018e-11	3.0142e-10	4.8645e-10	5.6400e-09	5.7246e-10	2.8254e-10	1.7184e-10	2.4751e-09	1.6558e-11	4.0548e-11	4.4094e-12	2.7684e-11	4.1286e-11	5.5187e-11	2.4220e-10	1.3681e-10	4.0615e-10	1.9062e-10	3.5826e-10	1.6016e-09	8.1055e-11	3.3411e-11	4.0937e-11	4.2830e-11	3.5345e-11	5.8631e-11	5.0175e-11	4.2148e-11	4.6898e-11	4.3541e-11	1.8895e-10	1.2108e-10	1.5434e-10	2.6830e-11	3.5301e-11	5.2387e-11	3.0949e-11	2.8769e-11	2.8083e-11	2.6370e-11	2.0741e-11	4.5592e-11	4.8123e-11	2.9916e-11	8.2078e-11	8.2559e-11	4.6938e-11	2.9816e-11	4.2354e-11	3.7447e-11	3.0701e-11	4.1491e-11	4.5301e-11	3.7501e-11	4.5341e-11	4.1123e-11	2.4292e-11	4.2353e-11	5.3610e-11	3.0035e-11	5.2314e-11	3.3440e-11	3.0702e-11	2.9033e-11	2.7348e-11	2.7114e-11	3.2511e-11	2.8555e-11	3.7030e-11	3.6933e-11	3.2821e-11	3.3794e-11	3.9732e-11	2.3569e-11	2.6620e-11	3.8902e-11	3.3427e-11	5.1471e-12	1.8873e-11	4.3928e-11	4.0933e-11	3.4650e-11	4.3561e-11	2.6136e-11	3.3531e-11	3.8759e-11	2.7897e-11	2.9598e-11	4.7523e-12	3.4476e-11	2.8340e-11	5.5654e-12	3.3662e-11	4.1511e-11	3.4295e-11	3.6504e-11	2.5252e-11	3.9205e-11	4.2647e-11	2.6498e-11	2.5286e-11	2.6333e-11	2.7696e-11	3.6564e-11	3.8447e-11	5.5648e-12	3.5779e-11	2.4402e-11	5.0431e-12	9.7446e-12	1.8979e-11	2.4016e-11	2.7307e-11	2.9676e-11	6.2412e-12	1.7651e-11	3.8883e-12	8.0267e-12	1.8510e-11	3.9984e-11	2.8097e-11	3.5044e-11	2.5128e-11	5.5648e-12	2.5371e-11	3.8949e-11	2.7517e-11	2.7385e-12	5.0388e-12	4.6266e-12	6.1113e-12	2.9406e-11	3.0434e-11	3.6955e-11	3.2800e-12	3.2651e-12	9.7539e-12	3.5191e-11	5.3587e-12	2.5735e-11	6.4257e-12	3.9512e-11	1.1015e-11	3.5210e-11	8.9847e-12	3.5830e-11	3.9526e-11	3.6557e-11	5.0388e-12	2.4152e-11	1.6005e-11	3.8248e-11	2.4926e-11	3.3243e-11	3.5707e-11	2.7403e-11	2.3743e-11	3.2821e-11	2.5508e-11	3.5470e-11	4.1370e-11	2.8677e-11	2.9613e-11	3.9774e-11	2.5393e-11	2.7682e-11	4.6186e-12	3.2175e-12	1.0621e-11	2.9409e-11	1.0081e-11	2.4534e-11	2.9103e-11	4.0237e-11	2.7140e-11	2.6442e-11
2025/06/20 21:52:57.4	4.4403e-09	6.7431e-08	3.7701e-11	3.0417e-12	1.1218e-11	7.5006e-13	7.6058e-13	3.7751e-12	-8.9859e-13	1.7898e-12	5.7789e-12	2.8867e-10	7.6012e-11	3.2736e-10	4.1985e-10	1.6745e-09	1.0330e-08	4.0593e-08	5.9517e-11	9.2311e-11	-7.6739e-14	2.7939e-11	4.7225e-12	2.4180e-11	5.9798e-11	2.8488e-10	4.6309e-10	5.5200e-09	5.7354e-10	2.5285e-10	1.5185e-10	2.4026e-09	1.5265e-11	3.0350e-11	3.4607e-12	2.7469e-11	3.3221e-11	6.4909e-11	2.6699e-10	1.3947e-10	3.9806e-10	1.7631e-10	3.1881e-10	1.5546e-09	8.0830e-11	2.6123e-11	4.3118e-11	3.2977e-11	3.7567e-11	5.4527e-11	5.0612e-11	2.9455e-11	5.0892e-11	3.5789e-11	1.8739e-10	1.0767e-10	1.4255e-10	2.9106e-11	4.0118e-11	4.1495e-11	3.9540e-11	2.6029e-11	3.0478e-11	2.8383e-11	4.0891e-11	3.2519e-11	4.9803e-11	2.3984e-11	7.5248e-11	8.0098e-11	5.1027e-11	2.3861e-11	2.7632e-11	3.3827e-11	4.6139e-11	2.7715e-11	3.6942e-11	3.2079e-11	2.1076e-11	2.5135e-11	4.3007e-11	1.7797e-11	2.6147e-11	2.6252e-11	2.2037e-11	3.1669e-11	3.6812e-11	3.1475e-12	8.6919e-12	1.3494e-11	2.6052e-11	3.2977e-11	3.3300e-11	3.0208e-11	3.4648e-11	3.1293e-11	3.2908e-11	4.7191e-11	4.0094e-11	2.9165e-11	3.2521e-12	2.4975e-11	1.4877e-11	2.8088e-11	2.6123e-11	2.7330e-11	2.4921e-11	4.4075e-12	1.1883e-11	3.6781e-11	3.7896e-11	2.4940e-11	3.2873e-11	2.8845e-11	2.5403e-11	4.0738e-11	2.8460e-11	2.7664e-11	2.5797e-11	3.2521e-12	1.8846e-11	3.1581e-12	9.4544e-12	2.3318e-11	3.5192e-11	2.9562e-11	3.1839e-11	3.6991e-11	4.0118e-11	2.5510e-11	3.5634e-11	4.6198e-12	2.9801e-11	4.8290e-12	1.1037e-11	9.8115e-12	3.2615e-11	2.3318e-11	3.5809e-11	3.7843e-12	2.5643e-11	2.3189e-11	3.4219e-11	3.2977e-11	4.0150e-11	3.7751e-12	4.3011e-12	1.4136e-11	2.8728e-11	4.1698e-11	2.5403e-11	5.5927e-12	3.8965e-11	3.7843e-12	2.9396e-12	1.1328e-11	2.4709e-11	2.4179e-11	3.1199e-11	3.1547e-11	2.3282e-11	3.0677e-11	4.5103e-12	1.8524e-11	3.7953e-11	1.3337e-11	9.4692e-12	1.0002e-11	2.5558e-11	1.7793e-11	3.5015e-11	2.7482e-11	3.0892e-11	4.8278e-12	2.7081e-11	1.7909e-11	3.7451e-11	3.4495e-11	3.2082e-11	3.2521e-12	9.7991e-12	9.0150e-12	2.8018e-11	2.5558e-11	2.8217e-11	2.4919e-11	3.2909e-11	3.8647e-11	3.1230e-11	2.2242e-11	3.4119e-11	3.8691e-11	5.7789e-12	3.4879e-11	2.6640e-11	3.8024e-11	2.4763e-11	4.3011e-12	2.5054e-11	3.4892e-11
2025/06/20 21:53:03.9	4.5153e-09	6.7166e-08	4.4161e-11	3.3282e-11	6.6441e-12	2.7064e-11	7.2531e-12	8.7117e-12	2.7744e-12	3.5641e-11	2.7176e-11	2.7162e-10	7.1757e-11	3.3651e-10	3.8090e-10	1.6648e-09	1.0671e-08	4.0118e-08	6.5967e-11	1.0876e-10	3.9217e-12	2.1009e-11	1.6363e-12	2.0200e-11	6.0336e-11	2.9128e-10	4.2434e-10	5.4122e-09	5.7619e-10	2.6081e-10	1.6337e-10	2.3953e-09	1.8268e-11	3.7689e-11	2.6870e-11	4.9995e-11	4.6690e-11	6.7292e-11	2.2605e-10	1.2569e-10	3.9148e-10	1.7570e-10	3.0441e-10	1.5344e-09	8.9280e-11	2.7105e-11	4.3887e-11	2.7349e-11	2.6792e-11	5.5964e-11	4.4541e-11	4.1201e-11	5.0504e-11	3.4911e-11	1.8653e-10	1.0996e-10	1.4549e-10	3.2540e-11	4.3424e-11	3.4427e-11	2.9374e-11	2.7588e-11	4.5832e-11	2.7067e-11	3.1138e-11	3.2654e-11	5.8598e-11	3.0150e-11	6.1748e-11	7.7990e-11	4.9264e-11	2.4081e-11	2.7939e-11	3.8700e-11	4.7094e-11	4.2309e-11	3.8499e-11	2.8324e-11	4.8045e-11	2.7745e-11	4.8541e-11	3.0949e-11	5.7085e-11	2.7695e-11	4.8055e-11	2.8270e-11	2.9716e-11	2.6549e-11	6.6454e-12	4.6489e-12	2.1240e-11	2.9718e-11	3.1595e-11	2.8245e-11	2.9838e-11	2.5855e-11	4.0133e-11	4.7128e-11	3.1378e-11	3.5641e-11	3.2664e-11	4.0125e-11	2.6469e-11	2.4095e-11	4.4281e-11	3.4595e-11	3.8181e-11	2.8371e-11	2.9756e-11	3.9518e-11	4.1891e-11	2.9971e-11	3.3688e-11	3.8559e-11	2.9213e-11	3.1262e-11	2.6525e-11	3.0292e-11	3.8434e-11	2.7067e-11	2.8270e-11	6.0147e-12	3.5140e-11	3.9384e-11	3.0399e-11	3.4601e-11	2.7543e-11	2.4423e-11	7.6009e-12	2.4962e-11	3.3304e-11	4.0475e-11	2.8882e-11	2.7600e-11	2.6011e-11	3.4093e-12	3.7231e-11	2.2543e-11	1.1269e-11	2.6198e-11	2.5668e-11	5.8006e-12	4.0890e-11	3.8387e-11	2.9017e-11	4.0380e-11	3.5984e-11	3.3379e-11	2.7088e-11	3.6995e-11	4.1669e-11	4.5443e-12	1.4931e-11	3.0152e-11	1.2148e-11	3.3307e-11	3.9543e-11	2.7397e-11	3.0425e-11	3.5930e-11	2.8703e-11	2.8074e-11	1.9172e-11	3.4355e-11	3.8490e-11	5.3860e-12	4.1537e-11	2.9013e-11	2.8994e-11	4.0263e-12	2.5938e-11	4.1276e-11	3.3137e-11	3.6184e-11	3.6433e-11	2.8174e-11	2.7417e-11	3.4226e-11	2.6659e-11	5.9380e-12	2.9367e-11	2.7568e-11	5.8006e-12	3.7689e-11	3.1028e-11	3.2689e-11	3.0425e-11	3.3155e-11	2.9834e-11	3.0532e-11	3.7510e-11	2.3596e-11	2.2167e-11	4.2330e-12	1.1927e-11	1.4642e-11	1.5159e-11	2.8336e-11	3.7499e-11	2.6747e-11
2025/06/20 21:53:10.4	4.6408e-09	6.7116e-08	3.4553e-11	3.8889e-11	3.6921e-12	2.5989e-11	4.4205e-12	3.5981e-12	2.3084e-11	5.1545e-12	2.4108e-11	2.7548e-10	7.8105e-11	3.6130e-10	3.9528e-10	1.7264e-09	1.0402e-08	4.0382e-08	6.1767e-11	8.8250e-11	2.4217e-11	4.3106e-11	5.9931e-12	2.7073e-11	6.5510e-11	2.9147e-10	4.3817e-10	5.5581e-09	5.4152e-10	2.4762e-10	1.6103e-10	2.4169e-09	1.9547e-11	4.3007e-11	4.2070e-11	3.9258e-11	3.7991e-11	5.7437e-11	2.4737e-10	1.3773e-10	3.9999e-10	1.7075e-10	3.1369e-10	1.5443e-09	8.4618e-11	2.6420e-11	5.9949e-12	1.2766e-11	2.1640e-11	5.3341e-11	5.2061e-11	3.9856e-11	5.3936e-11	4.2289e-11	1.8199e-10	1.1002e-10	1.5947e-10	2.8828e-11	4.1263e-11	2.2712e-11	3.5307e-11	2.6332e-11	2.8028e-11	3.5182e-11	4.0745e-11	3.0181e-11	5.4628e-11	3.0054e-11	7.9945e-11	8.8716e-11	4.2966e-11	2.0124e-11	3.5776e-11	4.3883e-11	3.3778e-11	4.5874e-11	4.7423e-11	2.7613e-11	2.1991e-11	3.2215e-11	4.6142e-11	3.7117e-11	3.6992e-11	3.7783e-11	4.0524e-11	4.0286e-11	4.6471e-11	4.0524e-11	3.9916e-11	3.6114e-11	4.8204e-11	3.0219e-11	3.7823e-11	3.0233e-11	4.3285e-11	2.9962e-11	4.4450e-11	4.3609e-11	2.9080e-11	3.9099e-11	3.6171e-11	3.9972e-11	2.5472e-11	4.4450e-11	4.6557e-11	3.4823e-11	2.1188e-11	3.2985e-11	3.4825e-11	4.3239e-11	2.5867e-11	4.4285e-11	4.2262e-11	3.0075e-11	3.0745e-11	3.7840e-11	2.5009e-11	3.6567e-11	2.3700e-11	3.5407e-11	3.5985e-11	3.3062e-11	3.8299e-11	2.7402e-11	3.6567e-11	3.1670e-11	4.3071e-11	5.9900e-12	1.1127e-11	3.7027e-12	1.1995e-11	3.7027e-12	8.0069e-12	7.5687e-12	2.9661e-11	3.1068e-11	4.3071e-11	3.3276e-11	3.3539e-11	4.0372e-11	2.9855e-11	2.7832e-11	5.8848e-12	2.2961e-11	1.4543e-11	2.7599e-11	3.0980e-11	2.8452e-11	3.9916e-11	3.9290e-11	2.8669e-11	3.7973e-12	3.5956e-11	2.9879e-11	6.6200e-12	3.9470e-11	3.9157e-11	5.5710e-12	1.2014e-11	2.5989e-11	3.4929e-11	4.0003e-11	2.7509e-11	3.6100e-11	2.9080e-11	3.7796e-11	1.1120e-11	1.6173e-11	3.7451e-11	4.0878e-11	2.7942e-11	2.7923e-11	3.2565e-11	3.7478e-11	3.9916e-11	1.2217e-11	4.0524e-11	3.0233e-11	3.7031e-11	3.6866e-11	3.9648e-11	3.6454e-11	2.7773e-11	2.9632e-11	3.8921e-11	4.0105e-11	2.7724e-11	6.4133e-12	3.0675e-11	3.9810e-11	3.4929e-11	2.5402e-11	3.4087e-11	4.3619e-11	3.5701e-11	3.9099e-11	2.6827e-11	2.9591e-11	4.4043e-11	2.7022e-11
2025/06/20 21:53:16.8	4.6176e-09	6.6730e-08	3.8426e-11	2.3282e-11	3.6897e-12	2.1989e-11	2.5072e-11	4.3122e-12	5.7783e-12	4.6266e-12	2.5672e-11	2.5778e-10	8.0741e-11	3.6223e-10	4.0269e-10	1.7716e-09	1.0581e-08	4.0593e-08	6.4055e-11	1.0367e-10	8.0409e-12	2.8032e-11	3.9013e-12	3.1157e-11	6.6848e-11	2.7268e-10	4.2829e-10	5.3387e-09	5.7291e-10	2.5743e-10	1.6236e-10	2.5187e-09	1.8683e-11	4.4683e-11	3.9865e-11	3.7314e-11	3.2367e-11	5.4219e-11	2.3697e-10	1.2795e-10	3.8055e-10	1.7309e-10	3.1358e-10	1.4374e-09	8.8137e-11	3.0501e-11	4.0179e-11	3.7194e-11	3.6146e-11	5.3095e-11	4.7753e-11	2.5623e-11	4.5330e-11	3.8350e-11	1.8422e-10	1.0891e-10	1.4284e-10	3.2241e-11	2.9949e-11	4.7232e-11	3.4450e-11	3.8245e-11	4.8197e-11	2.6606e-11	3.8350e-11	4.6463e-11	5.4683e-11	2.4896e-11	7.1583e-11	8.8011e-11	4.9400e-11	2.7307e-11	3.1285e-11	2.6245e-11	4.0059e-11	5.0890e-11	3.4510e-11	2.9904e-11	3.6610e-11	3.0758e-11	3.5197e-11	2.9633e-11	2.8653e-11	4.1969e-11	2.8530e-11	3.0714e-11	3.1535e-11	3.9292e-11	2.8237e-11	2.5717e-11	4.2156e-11	2.6715e-11	3.9037e-11	3.0639e-11	3.9362e-11	2.4842e-11	3.4075e-11	4.0713e-11	2.9522e-11	2.8073e-11	2.7921e-11	3.2017e-11	2.7458e-11	4.3272e-11	4.9262e-11	3.3238e-11	2.1074e-11	2.7294e-11	3.2079e-11	1.7524e-11	2.6110e-11	1.7865e-11	3.8103e-12	6.9684e-12	3.6439e-11	2.6234e-11	2.7930e-11	2.7572e-11	2.6821e-11	2.3514e-11	2.7322e-11	4.4308e-11	4.1969e-11	6.0952e-12	3.1126e-11	1.9149e-11	2.5810e-11	2.5943e-11	3.6675e-11	6.3044e-12	2.5708e-11	4.1393e-11	2.8787e-11	2.8770e-11	2.9195e-11	3.9951e-11	2.6636e-11	3.4054e-11	5.7783e-12	1.6035e-11	3.9183e-11	5.8842e-12	2.7468e-11	2.1252e-11	5.7783e-12	6.4139e-12	4.4193e-12	1.3588e-11	2.6110e-11	3.7428e-11	2.5316e-11	2.6715e-11	3.3333e-11	2.9576e-11	3.6293e-11	3.5445e-11	2.6360e-11	4.2586e-11	2.6286e-11	3.1922e-11	3.0970e-11	3.9818e-11	2.3365e-11	5.2541e-12	6.4102e-12	1.3012e-11	2.5253e-11	2.3496e-11	2.7955e-11	4.0842e-11	2.8787e-11	8.1121e-12	2.8314e-11	9.9389e-12	2.7681e-11	3.5650e-11	2.4718e-11	8.0223e-12	2.2335e-12	9.4098e-12	2.3004e-11	3.7137e-11	3.8531e-11	2.6797e-11	4.4321e-11	3.3247e-11	2.6299e-11	2.9606e-11	4.1393e-11	4.0252e-11	2.4563e-11	2.5672e-11	2.8248e-11	2.9411e-11	3.5267e-11	5.4639e-12	1.3346e-11	1.5824e-11	3.1772e-12	1.0481e-11
2025/06/20 21:53:23.3	4.5834e-09	6.7621e-08	3.9576e-11	2.6141e-12	1.9792e-11	4.7003e-12	3.0250e-12	2.7156e-12	2.0046e-11	1.7318e-11	2.4049e-12	2.7658e-10	7.6637e-11	3.8613e-10	4.1061e-10	1.7455e-09	1.0375e-08	4.0381e-08	6.8367e-11	9.3723e-11	2.7292e-12	1.5077e-11	1.2606e-12	2.1330e-11	6.6675e-11	2.7891e-10	4.5943e-10	5.3933e-09	5.7246e-10	2.4100e-10	1.6374e-10	2.3898e-09	1.4061e-11	3.1914e-11	4.0758e-12	2.5032e-11	3.2442e-11	5.4849e-11	2.2995e-10	1.3133e-10	3.7448e-10	1.6318e-10	3.1305e-10	1.4306e-09	7.9336e-11	2.5159e-11	4.3527e-11	5.2263e-12	1.3049e-11	5.3583e-11	4.7814e-11	2.6123e-11	5.0413e-11	3.7166e-11	1.9111e-10	1.1901e-10	1.4076e-10	2.9067e-11	3.4856e-11	3.2482e-11	4.1680e-11	3.8851e-11	4.3137e-11	2.9730e-11	3.0389e-11	2.7968e-11	4.3070e-11	2.6498e-11	7.5093e-11	7.8628e-11	4.8911e-11	2.2284e-11	2.9326e-11	3.0857e-11	3.2097e-11	4.0037e-11	3.8329e-11	2.5233e-11	2.1330e-11	3.0446e-11	3.5163e-11	4.2397e-11	2.9316e-11	2.9086e-11	2.8325e-11	4.0594e-11	3.8145e-11	2.8470e-11	2.5861e-11	3.4510e-11	3.6145e-11	3.8459e-11	3.2113e-11	2.8422e-11	4.4020e-11	3.6110e-11	1.8867e-11	2.9870e-11	3.1008e-11	3.6970e-11	3.2565e-11	2.4418e-11	2.7485e-11	2.8007e-11	4.7810e-11	3.7872e-11	4.2491e-11	3.7295e-11	3.4312e-11	4.1424e-11	3.9068e-11	3.1689e-11	4.0342e-11	1.1825e-11	2.9218e-11	2.8449e-11	2.9446e-11	3.0491e-11	3.6218e-11	2.7460e-11	2.4197e-11	2.9140e-11	4.5236e-11	2.6568e-11	2.4155e-11	4.9113e-12	1.2159e-11	2.8294e-11	3.3196e-11	2.8371e-11	3.4351e-11	3.4697e-11	2.7485e-11	4.7009e-12	9.1883e-12	8.3379e-12	1.2217e-11	1.3967e-11	3.4602e-11	2.8146e-11	2.8549e-11	3.8814e-11	2.4471e-11	2.5877e-11	3.5039e-11	2.9247e-12	3.7284e-11	4.1466e-11	4.4554e-11	2.9375e-11	2.9720e-11	3.1300e-11	5.5444e-12	4.5944e-12	1.0396e-11	8.6461e-12	2.8827e-11	3.1503e-11	2.6093e-11	2.8628e-11	3.4838e-11	4.4911e-12	3.1057e-11	5.5444e-12	2.6473e-11	3.4838e-11	3.2945e-11	2.3412e-11	4.7046e-12	1.4746e-11	2.8628e-11	3.3226e-11	2.1908e-11	5.0202e-12	4.3945e-12	1.0409e-11	2.2488e-11	2.5778e-11	2.5961e-11	1.5993e-11	3.3455e-11	2.6868e-11	3.6483e-11	1.6014e-11	2.8549e-11	1.8751e-11	2.7542e-11	2.8883e-11	2.4594e-11	2.6120e-11	3.5227e-11	7.1714e-12	3.7293e-11	2.4417e-11	2.5130e-11	3.6975e-11	2.7811e-11	2.5422e-11	2.7361e-11	8.0137e-12
2025/06/20 21:53:29.7	4.6060e-09	6.7042e-08	3.5888e-11	4.7628e-12	1.3924e-12	2.6444e-12	5.0524e-12	4.1049e-12	2.1303e-11	1.5998e-12	4.7349e-12	2.7415e-10	7.9751e-11	3.6260e-10	3.8336e-10	1.7737e-09	1.0761e-08	4.0380e-08	6.1134e-11	9.2839e-11	5.0753e-12	3.7955e-11	4.5796e-14	2.3673e-11	6.3751e-11	2.9536e-10	4.3665e-10	5.3338e-09	5.7059e-10	2.5953e-10	1.5449e-10	2.3618e-09	1.5162e-11	3.2412e-11	2.7377e-11	2.4895e-11	4.2400e-11	6.0704e-11	2.3013e-10	1.5430e-10	3.9002e-10	1.7522e-10	3.3101e-10	1.5013e-09	9.0845e-11	2.9406e-11	3.5408e-11	3.8353e-11	3.9245e-11	5.1657e-11	3.7919e-11	2.9662e-11	4.6293e-11	3.9891e-11	1.7664e-10	1.2136e-10	1.3953e-10	3.3819e-11	3.4726e-11	4.0191e-11	3.4947e-11	3.1844e-11	3.0538e-11	3.2739e-11	4.0016e-11	2.7179e-11	5.1773e-11	2.4162e-11	7.1481e-11	7.1363e-11	4.5608e-11	2.3212e-11	2.4994e-11	2.7682e-11	3.2183e-11	4.9585e-11	5.5410e-11	2.9160e-11	2.2233e-11	2.7282e-11	4.1122e-11	4.5503e-11	2.9668e-11	2.6942e-11	3.0152e-11	3.6564e-11	3.7272e-11	2.7589e-11	4.3141e-12	2.3719e-11	4.3247e-11	2.4667e-11	1.7617e-11	3.9289e-11	2.7327e-11	3.7629e-11	3.5888e-11	3.5345e-11	2.9294e-11	2.6600e-11	3.8753e-11	3.5374e-11	2.7254e-11	1.9523e-11	2.6823e-11	3.8772e-11	2.7729e-11	4.6310e-12	1.4797e-11	3.9777e-11	1.6782e-11	3.5888e-11	2.5974e-11	3.4193e-11	2.6916e-11	1.1080e-11	3.7905e-12	1.0357e-11	2.7634e-11	2.6332e-11	2.7515e-11	2.6521e-11	3.7540e-11	4.2400e-11	4.0285e-11	2.9070e-11	3.7067e-11	2.3066e-11	3.5146e-11	3.6414e-11	2.3719e-11	3.3899e-11	2.9449e-11	2.7353e-11	2.3519e-11	4.2107e-12	3.0906e-11	2.3961e-11	3.2303e-11	2.4904e-11	3.0683e-12	1.5998e-12	3.2202e-11	3.4642e-11	1.0771e-11	3.2202e-11	4.1862e-11	3.1581e-11	3.5345e-11	3.3238e-11	2.5911e-11	3.9929e-11	4.1122e-11	5.2641e-12	5.2610e-12	1.3912e-12	4.1142e-12	6.9659e-12	3.9489e-11	3.7843e-11	4.3203e-12	1.0001e-11	1.7685e-11	3.2546e-11	1.5265e-11	2.2199e-11	1.5036e-11	8.4803e-12	1.1551e-11	2.6940e-11	3.6899e-11	2.4524e-11	2.8083e-11	3.4294e-11	3.4755e-12	4.2145e-12	1.4466e-11	2.5403e-11	3.5211e-11	3.4570e-11	3.3734e-12	2.8480e-12	2.4922e-12	3.0609e-12	1.3104e-11	3.4622e-11	4.1552e-11	4.1144e-11	5.7901e-12	2.5248e-11	2.9165e-11	2.4365e-12	3.3630e-11	3.2979e-11	4.0448e-11	7.0049e-12	3.3115e-11	1.1895e-12	1.0780e-11	3.7043e-11
2025/06/20 21:53:36.2	4.5527e-09	6.7605e-08	4.4322e-11	2.0045e-12	4.9280e-12	1.9810e-11	3.7757e-12	2.9674e-11	3.5677e-12	3.1525e-12	2.3080e-11	2.9378e-10	7.7510e-11	3.5019e-10	4.0128e-10	1.7641e-09	1.0535e-08	3.9990e-08	6.3382e-11	8.6293e-11	7.7172e-13	2.1708e-11	4.7188e-12	2.5506e-11	6.8990e-11	2.9360e-10	4.2062e-10	5.4112e-09	5.6896e-10	2.4550e-10	1.5157e-10	2.3972e-09	1.5419e-11	3.3302e-11	3.9757e-11	4.3222e-11	5.5074e-11	6.3540e-11	2.3446e-10	1.3124e-10	3.9992e-10	1.7678e-10	3.1611e-10	1.4670e-09	7.9489e-11	3.0293e-11	2.7327e-11	2.7099e-11	4.2937e-11	5.3951e-11	5.9075e-11	3.7157e-11	5.1359e-11	3.8862e-11	1.7493e-10	1.1227e-10	1.3414e-10	2.5501e-11	3.8623e-11	3.2987e-11	2.9375e-11	2.6440e-11	3.2547e-11	4.0532e-11	3.9111e-11	4.0605e-11	5.2415e-11	2.2394e-11	7.7162e-11	7.4594e-11	4.3563e-11	2.2882e-11	3.1491e-11	3.1345e-11	4.0570e-11	4.2684e-11	5.0501e-11	2.8322e-11	2.4423e-11	2.9802e-11	4.7896e-11	4.1766e-11	4.8172e-11	2.2751e-11	4.7059e-11	3.9737e-11	4.8247e-12	2.9673e-11	3.0287e-11	3.8862e-11	1.6217e-11	3.9094e-11	3.1608e-11	3.1303e-11	2.4822e-11	3.7707e-11	3.6498e-11	3.7512e-11	5.2430e-12	1.2387e-11	2.5531e-11	2.7020e-11	4.9286e-12	2.5626e-11	4.4303e-11	3.3420e-11	3.3360e-11	3.3746e-11	3.6132e-11	2.5559e-11	4.0956e-11	3.8573e-11	3.8815e-12	8.0161e-12	3.0162e-11	2.3076e-11	4.1421e-11	2.0686e-11	2.5778e-11	5.7721e-12	2.7478e-11	3.9886e-11	7.1559e-12	1.7479e-11	8.7117e-12	3.3617e-11	3.2587e-11	3.5729e-11	2.3770e-11	3.3329e-11	2.6005e-11	2.7478e-11	3.0301e-11	3.5239e-11	4.0805e-11	3.8816e-11	2.5282e-11	2.5017e-11	2.7831e-11	3.4802e-11	3.1223e-11	4.0956e-11	1.7290e-11	2.6838e-11	2.7703e-11	4.1645e-11	3.7289e-11	4.0822e-11	2.7575e-11	4.3898e-11	2.3191e-11	5.3482e-12	3.6322e-11	4.5158e-12	1.6170e-11	3.7036e-11	3.9949e-11	4.2038e-11	3.3500e-11	2.2048e-11	3.1769e-11	2.7075e-11	3.8556e-11	3.9886e-11	2.9673e-11	4.2719e-11	1.4750e-11	5.4578e-12	3.8227e-11	3.4531e-11	2.4662e-11	6.2982e-12	3.5332e-11	3.7913e-11	5.3482e-12	2.9683e-11	5.2851e-12	8.3318e-12	9.7793e-12	3.6596e-11	2.7966e-11	5.3513e-12	1.3501e-11	3.3625e-11	3.0511e-11	3.4663e-11	5.2430e-12	1.2500e-11	2.6760e-11	1.5899e-11	3.5530e-11	3.6496e-11	2.6659e-11	2.9564e-11	3.9855e-12	3.2677e-11	2.7357e-11	4.6161e-12	1.5085e-11	3.2920e-11
