Ion signal for P950-Hf15x1 1, m/z=139
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	2.496228e-11	1.158029e-11
6.500000e+00	6.694401e-12	1.158029e-11
1.290000e+01	-1.383781e-11	1.158029e-11
1.940000e+01	7.846113e-12	1.158029e-11
2.580000e+01	6.889707e-12	1.158029e-11
3.230000e+01	7.492825e-12	1.158029e-11
3.880000e+01	-1.472206e-11	1.158029e-11
4.520000e+01	1.937054e-11	1.158029e-11
5.170000e+01	5.365656e-12	1.158029e-11
5.810000e+01	-1.151025e-11	1.158029e-11
6.460000e+01	4.467368e-12	1.158029e-11
7.100000e+01	-1.475064e-11	1.158029e-11
7.750000e+01	7.345080e-12	1.158029e-11
8.390000e+01	2.228867e-11	1.158029e-11
9.040000e+01	1.164379e-11	1.158029e-11
9.680000e+01	8.106385e-12	1.158029e-11
1.033000e+02	1.035950e-11	1.158029e-11
1.097000e+02	8.656097e-12	1.158029e-11
1.162000e+02	2.200222e-11	1.158029e-11
1.226000e+02	-8.911791e-12	1.158029e-11
1.291000e+02	9.152928e-12	1.158029e-11
1.355000e+02	1.807152e-11	1.158029e-11
1.420000e+02	-4.149360e-12	1.158029e-11
1.484000e+02	2.559623e-11	1.158029e-11
1.549000e+02	1.377235e-11	1.158029e-11
1.613000e+02	1.664495e-11	1.158029e-11
1.678000e+02	7.460064e-12	1.158029e-11
1.742000e+02	1.601666e-11	1.158029e-11
1.807000e+02	1.396178e-11	1.158029e-11
1.871000e+02	6.786369e-12	1.158029e-11
1.936000e+02	2.668749e-11	1.158029e-11
2.000000e+02	2.313908e-11	1.158029e-11
2.065000e+02	-1.579550e-11	1.158029e-11
2.130000e+02	1.206632e-11	1.158029e-11
2.194000e+02	4.193912e-12	1.158029e-11
2.259000e+02	9.138030e-12	1.158029e-11
2.323000e+02	-9.627276e-12	1.158029e-11
2.388000e+02	2.711774e-11	1.158029e-11
2.452000e+02	-1.466116e-11	1.158029e-11
2.517000e+02	1.339745e-11	1.158029e-11
2.581000e+02	1.809305e-11	1.158029e-11
2.646000e+02	8.453166e-12	1.158029e-11
2.710000e+02	5.870759e-12	1.158029e-11
2.775000e+02	8.125878e-12	1.158029e-11
2.839000e+02	8.489471e-12	1.158029e-11
2.904000e+02	7.807590e-12	1.158029e-11
2.968000e+02	1.817218e-11	1.158029e-11
3.033000e+02	5.824302e-12	1.158029e-11
3.097000e+02	1.007990e-11	1.158029e-11
3.162000e+02	1.380801e-11	1.158029e-11
3.226000e+02	1.448861e-11	1.158029e-11
3.291000e+02	-1.343837e-11	1.158029e-11
3.355000e+02	5.787319e-12	1.158029e-11
3.420000e+02	-1.188316e-11	1.158029e-11
3.484000e+02	1.917103e-11	1.158029e-11
3.549000e+02	8.146150e-12	1.158029e-11
