Averaged ion signal for P950-Hf10x4, m/z=194
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-4.384450e-12	1.072126e-11
6.500000e+00	6.736593e-13	4.149838e-12
1.290000e+01	-3.802268e-12	1.311656e-11
1.940000e+01	3.956991e-12	5.893682e-12
2.580000e+01	9.118714e-12	2.700696e-13
3.230000e+01	3.006823e-12	1.600974e-12
3.870000e+01	-1.372875e-11	5.519575e-12
4.520000e+01	3.241155e-12	1.188129e-12
5.160000e+01	-8.712823e-12	8.037819e-12
5.810000e+01	-7.350136e-13	2.444785e-12
6.450000e+01	-8.124691e-12	1.516494e-11
7.100000e+01	7.740818e-12	7.220441e-12
7.740000e+01	-1.869821e-11	2.263543e-12
8.390000e+01	8.541650e-12	1.848903e-12
9.030000e+01	-1.945358e-12	6.482882e-12
9.680000e+01	2.218982e-12	1.906725e-11
1.032000e+02	-3.561526e-12	9.439774e-12
1.097000e+02	1.190114e-12	1.384279e-11
1.161000e+02	-8.395544e-12	1.660728e-11
1.226000e+02	3.003645e-12	2.931564e-12
1.291000e+02	-1.977246e-12	5.712468e-12
1.355000e+02	-1.779782e-11	1.572920e-12
1.420000e+02	-8.832064e-12	1.312077e-11
1.484000e+02	-1.346911e-13	4.200876e-12
1.549000e+02	3.909418e-12	2.637220e-12
1.613000e+02	-1.104716e-11	1.540583e-11
1.678000e+02	4.516750e-12	4.018936e-12
1.742000e+02	-1.031033e-11	7.465112e-12
1.807000e+02	-1.693732e-11	4.679292e-12
1.871000e+02	-2.592196e-12	1.526684e-11
1.936000e+02	-7.496087e-12	7.085253e-12
2.000000e+02	-1.133971e-11	2.756851e-12
2.065000e+02	-1.163220e-11	1.641135e-11
2.129000e+02	7.478468e-12	5.834155e-12
2.194000e+02	7.993577e-12	4.120059e-12
2.258000e+02	-5.388100e-12	2.319921e-11
2.323000e+02	-5.912341e-12	2.113246e-11
2.387000e+02	-5.683969e-12	1.025463e-11
2.452000e+02	-7.775965e-14	5.566371e-12
2.516000e+02	-8.888187e-12	1.624727e-11
2.581000e+02	-6.808428e-12	2.153527e-12
2.645000e+02	8.899295e-12	3.448278e-12
2.710000e+02	-2.309505e-11	5.052432e-12
2.774000e+02	-1.356373e-12	6.444434e-12
2.839000e+02	-1.306636e-11	2.377762e-12
2.903000e+02	-7.644122e-12	7.275491e-12
2.968000e+02	-6.291933e-12	3.410494e-12
3.032000e+02	-2.120069e-11	3.290665e-12
3.097000e+02	-7.286101e-12	7.747850e-12
3.161000e+02	2.411391e-12	3.986671e-12
3.226000e+02	-9.085319e-12	7.203244e-12
3.290000e+02	4.465723e-12	8.711733e-13
3.355000e+02	8.626063e-12	8.552961e-12
3.419000e+02	-1.469185e-11	3.181918e-12
3.484000e+02	2.374895e-12	3.924383e-12
3.548000e+02	8.573867e-13	2.443862e-12
