Averaged ion signal for P950-AlO4, m/z=162
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-5.465173e-12	1.311971e-11
6.500000e+00	6.363768e-12	6.435119e-12
1.290000e+01	-7.172045e-12	9.966818e-12
1.940000e+01	5.054746e-12	3.555906e-14
2.580000e+01	-3.235217e-12	6.606462e-13
3.230000e+01	3.658224e-12	1.365026e-11
3.880000e+01	-4.940285e-12	9.223778e-12
4.520000e+01	-4.011098e-12	1.035472e-11
5.170000e+01	-6.823557e-12	8.702707e-12
5.810000e+01	2.636680e-12	1.296407e-12
6.460000e+01	-1.155923e-11	8.301035e-12
7.100000e+01	-4.422642e-12	9.301571e-12
7.750000e+01	6.232399e-12	3.317937e-12
8.390000e+01	-3.193642e-13	3.805051e-12
9.040000e+01	6.004377e-12	8.192259e-12
9.680000e+01	3.206614e-12	4.733372e-12
1.033000e+02	5.971854e-12	7.733081e-12
1.097000e+02	3.290092e-12	7.188056e-13
1.162000e+02	-2.177718e-12	1.114015e-11
1.226000e+02	-8.089305e-13	3.291516e-12
1.291000e+02	-9.916897e-13	5.754775e-12
1.355000e+02	-6.277953e-12	5.555162e-12
1.420000e+02	7.792882e-13	2.104531e-13
1.484000e+02	-1.612602e-11	6.175210e-12
1.549000e+02	8.709266e-12	4.532869e-12
1.613000e+02	-6.333447e-12	9.300968e-12
1.678000e+02	8.081244e-12	4.118809e-12
1.742000e+02	1.131828e-11	7.831896e-12
1.807000e+02	-3.269228e-12	1.320396e-11
1.871000e+02	1.160759e-12	6.989075e-12
1.936000e+02	-3.168003e-13	4.394835e-12
2.000000e+02	-1.530764e-12	6.122747e-12
2.065000e+02	5.030178e-12	1.722844e-12
2.129000e+02	-1.540384e-11	2.549119e-12
2.194000e+02	2.837656e-12	8.331978e-12
2.258000e+02	7.133192e-12	5.031609e-12
2.323000e+02	2.789133e-12	1.043220e-11
2.387000e+02	1.507917e-11	3.360713e-12
2.452000e+02	-1.138867e-14	5.005622e-12
2.516000e+02	2.610148e-12	6.988035e-12
2.581000e+02	1.017509e-11	3.989556e-12
2.646000e+02	2.732030e-12	1.272745e-11
2.710000e+02	-3.354329e-13	1.070473e-11
2.775000e+02	1.238931e-11	2.525220e-15
2.839000e+02	1.048605e-11	7.320912e-12
2.904000e+02	7.989686e-12	1.464740e-11
2.968000e+02	3.040073e-12	6.596360e-12
3.033000e+02	1.159226e-11	2.145881e-12
3.097000e+02	4.912451e-12	1.043628e-11
3.162000e+02	1.711474e-11	7.175059e-12
3.226000e+02	9.511479e-12	1.365945e-11
3.291000e+02	-2.495280e-12	2.914262e-12
3.355000e+02	3.104566e-13	1.531812e-11
3.420000e+02	4.276247e-12	7.760034e-12
3.484000e+02	-1.820615e-12	4.445248e-12
3.549000e+02	4.085325e-12	2.010744e-11
