Averaged ion signal for P950-Hf15x1, m/z=115
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-8.681557e-13	1.066221e-11
6.500000e+00	2.240561e-12	5.089030e-12
1.290000e+01	1.124528e-12	2.330532e-12
1.940000e+01	-5.509254e-12	5.577245e-13
2.580000e+01	5.810713e-12	7.887773e-13
3.230000e+01	-3.333574e-12	9.662975e-12
3.880000e+01	-4.478573e-13	1.573268e-12
4.520000e+01	1.082461e-11	4.343730e-12
5.170000e+01	4.483327e-12	3.104486e-12
5.810000e+01	5.004794e-12	1.108448e-11
6.460000e+01	1.887511e-12	4.482410e-13
7.100000e+01	3.902478e-12	8.903261e-12
7.750000e+01	8.391195e-12	1.593504e-12
8.390000e+01	2.423662e-12	4.639506e-12
9.040000e+01	1.007438e-11	3.528749e-12
9.680000e+01	4.355847e-12	4.278249e-12
1.033000e+02	3.033564e-12	6.319005e-12
1.097000e+02	2.990031e-12	9.699651e-14
1.162000e+02	2.272748e-12	1.803240e-12
1.226000e+02	1.513215e-12	1.690758e-12
1.291000e+02	9.022432e-12	9.950147e-13
1.355000e+02	5.619899e-12	6.887987e-12
1.420000e+02	-5.203884e-12	8.416269e-12
1.484000e+02	8.991083e-12	3.256768e-12
1.549000e+02	1.447230e-11	4.510976e-12
1.613000e+02	-8.817733e-12	9.010478e-12
1.678000e+02	6.513485e-12	6.960779e-12
1.742000e+02	-5.574048e-12	6.002223e-12
1.807000e+02	1.279669e-12	4.667466e-12
1.871000e+02	-4.728364e-12	6.467032e-12
1.936000e+02	1.135535e-11	3.199216e-12
2.000000e+02	5.169320e-12	3.702713e-12
2.065000e+02	1.203301e-14	2.228961e-12
2.130000e+02	3.118250e-12	1.540170e-11
2.194000e+02	-2.963833e-12	1.551584e-11
2.259000e+02	1.121993e-11	7.635450e-12
2.323000e+02	1.411240e-11	3.813452e-12
2.388000e+02	8.119618e-12	5.041195e-12
2.452000e+02	3.738086e-12	2.605803e-12
2.517000e+02	1.675980e-11	3.202440e-12
2.581000e+02	9.046270e-12	5.287442e-12
2.646000e+02	1.338799e-11	5.171686e-12
2.710000e+02	-6.767596e-12	6.125363e-12
2.775000e+02	-5.766829e-12	8.428931e-12
2.839000e+02	6.645638e-12	2.398933e-12
2.904000e+02	1.569336e-11	3.587176e-12
2.968000e+02	4.098322e-12	3.829678e-12
3.033000e+02	-2.252461e-12	1.263542e-11
3.097000e+02	1.525901e-11	5.440423e-12
3.162000e+02	-1.356908e-11	5.065467e-12
3.226000e+02	6.042691e-12	1.892168e-12
3.291000e+02	6.760908e-12	4.849119e-13
3.355000e+02	-1.454218e-11	1.812636e-12
3.420000e+02	6.865092e-12	1.740843e-12
3.484000e+02	1.031059e-12	3.507659e-12
3.549000e+02	-3.217224e-12	5.661098e-12
