Averaged ion signal for P950-InO4, m/z=131
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	6.848689e-12	1.306349e-11
6.500000e+00	-1.153426e-11	2.273111e-13
1.290000e+01	1.145343e-11	1.816348e-12
1.940000e+01	-5.669520e-12	1.216307e-11
2.580000e+01	-8.946827e-12	6.761793e-12
3.230000e+01	1.388320e-11	6.357008e-12
3.870000e+01	1.387764e-12	1.475008e-11
4.520000e+01	4.416943e-12	6.413306e-14
5.170000e+01	-1.992358e-12	1.465666e-11
5.810000e+01	2.196885e-12	1.533307e-11
6.460000e+01	1.271818e-11	8.646997e-12
7.100000e+01	1.870743e-11	7.294154e-13
7.750000e+01	-4.520740e-13	8.342144e-12
8.390000e+01	-7.894332e-12	1.727943e-12
9.040000e+01	-4.827732e-12	1.056111e-11
9.680000e+01	6.581910e-12	8.333022e-13
1.033000e+02	-2.425540e-12	1.095638e-11
1.097000e+02	5.413652e-12	1.326384e-11
1.162000e+02	1.394815e-11	2.517432e-12
1.226000e+02	1.917394e-12	1.063102e-11
1.291000e+02	9.660393e-12	2.957791e-12
1.355000e+02	8.204636e-12	3.504379e-12
1.420000e+02	-6.728651e-13	5.930650e-12
1.484000e+02	-8.576223e-12	7.988837e-12
1.549000e+02	1.102688e-11	3.308491e-12
1.613000e+02	8.668619e-12	2.324404e-12
1.678000e+02	9.074618e-12	1.000263e-11
1.742000e+02	8.004861e-12	3.438955e-12
1.807000e+02	-2.100490e-12	1.132862e-11
1.871000e+02	1.126160e-11	3.287814e-12
1.936000e+02	1.334460e-11	9.537415e-12
2.000000e+02	1.234084e-11	2.602827e-12
2.065000e+02	1.080934e-11	2.575559e-13
2.129000e+02	1.150959e-11	1.201969e-12
2.194000e+02	5.954486e-12	1.925130e-11
2.259000e+02	-7.271857e-13	1.068320e-11
2.323000e+02	6.097827e-12	5.194838e-12
2.388000e+02	1.606936e-11	5.827463e-12
2.452000e+02	-8.646309e-13	7.747221e-12
2.517000e+02	8.945098e-12	3.002679e-12
2.581000e+02	-4.725392e-13	8.705729e-12
2.646000e+02	1.554834e-11	4.464320e-12
2.710000e+02	6.832053e-12	7.558738e-12
2.775000e+02	1.822358e-11	3.897961e-12
2.839000e+02	-1.308706e-12	1.090790e-11
2.904000e+02	-7.654677e-12	7.562102e-12
2.968000e+02	8.907566e-12	1.197049e-11
3.033000e+02	6.887650e-13	1.320306e-11
3.097000e+02	1.610781e-11	2.396844e-12
3.162000e+02	9.138067e-13	1.497538e-11
3.226000e+02	-2.883101e-12	7.369947e-12
3.291000e+02	4.358049e-12	3.933974e-12
3.355000e+02	-9.685459e-12	1.678288e-12
3.420000e+02	1.160829e-11	5.856669e-13
3.484000e+02	-6.854667e-12	7.218796e-13
3.549000e+02	6.308032e-12	1.110181e-11
