Averaged ion signal for P950-AlO4, m/z=194
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-7.511976e-12	9.505622e-12
6.500000e+00	-5.435159e-12	9.350946e-12
1.290000e+01	-9.682600e-12	6.852751e-12
1.940000e+01	-2.644782e-12	4.261427e-12
2.580000e+01	4.676777e-12	4.164124e-12
3.230000e+01	4.101094e-12	4.502699e-12
3.880000e+01	1.006527e-11	1.318383e-12
4.520000e+01	7.402471e-12	3.344326e-12
5.170000e+01	4.567649e-12	2.676010e-12
5.810000e+01	-7.214452e-12	1.549835e-11
6.460000e+01	4.300526e-12	3.475137e-12
7.100000e+01	-6.954776e-12	7.928420e-12
7.750000e+01	3.073902e-12	4.221236e-12
8.390000e+01	-1.062145e-11	9.354843e-12
9.040000e+01	-4.121221e-12	5.189097e-14
9.680000e+01	2.169978e-12	5.505166e-12
1.033000e+02	-1.101344e-12	1.197798e-11
1.097000e+02	-1.785265e-11	7.373461e-12
1.162000e+02	-8.460468e-12	6.575145e-12
1.226000e+02	-1.128237e-11	1.163901e-11
1.291000e+02	-5.980641e-12	1.516332e-11
1.355000e+02	-1.988234e-11	2.306136e-12
1.420000e+02	1.634286e-12	2.279602e-12
1.484000e+02	-8.010516e-12	1.019666e-11
1.549000e+02	-1.161404e-11	1.269767e-11
1.613000e+02	-5.390439e-12	1.544033e-11
1.678000e+02	-4.222111e-12	1.729950e-11
1.742000e+02	-5.804902e-12	9.967545e-12
1.807000e+02	7.515416e-12	4.346721e-12
1.871000e+02	-4.333375e-12	1.603777e-11
1.936000e+02	7.480292e-12	2.395941e-13
2.000000e+02	-1.043815e-11	1.201029e-11
2.065000e+02	-9.958331e-12	4.255033e-12
2.129000e+02	2.174228e-12	8.026664e-12
2.194000e+02	8.520455e-13	4.015340e-12
2.258000e+02	-4.341396e-12	1.302404e-11
2.323000e+02	-1.644823e-11	8.048363e-12
2.387000e+02	-5.951019e-12	5.730590e-12
2.452000e+02	8.181799e-12	9.405087e-12
2.516000e+02	1.582858e-12	6.148717e-12
2.581000e+02	-1.492825e-12	4.662460e-12
2.646000e+02	1.034785e-11	2.921276e-12
2.710000e+02	4.711052e-12	9.499333e-12
2.775000e+02	-9.986620e-12	9.994201e-12
2.839000e+02	-1.077622e-11	7.079944e-12
2.904000e+02	-6.772393e-12	1.264502e-11
2.968000e+02	-6.251195e-12	3.809209e-13
3.033000e+02	-2.147517e-12	4.055895e-12
3.097000e+02	-5.747518e-12	1.564215e-11
3.162000e+02	4.511860e-12	7.382268e-12
3.226000e+02	9.313559e-12	5.695825e-12
3.291000e+02	1.094174e-11	3.751141e-12
3.355000e+02	-6.761265e-12	1.080500e-11
3.420000e+02	-1.080039e-11	8.109014e-12
3.484000e+02	5.539312e-12	1.161428e-12
3.549000e+02	3.904490e-12	9.376888e-12
