Averaged ion signal for bare Si BNL, m/z=161
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-2.258239e-11	7.228156e-12
6.500000e+00	-2.467878e-12	8.803026e-12
1.290000e+01	5.264257e-12	5.428121e-13
1.940000e+01	5.311672e-12	2.196331e-12
2.580000e+01	-1.011479e-11	3.095432e-12
3.230000e+01	-8.784429e-12	6.109628e-13
3.880000e+01	1.068566e-11	1.066423e-11
4.520000e+01	6.351771e-12	3.043637e-15
5.170000e+01	-2.796595e-12	1.950388e-11
5.810000e+01	-3.477430e-12	2.718350e-12
6.460000e+01	8.262254e-12	1.360439e-12
7.100000e+01	-8.069231e-12	1.257586e-11
7.750000e+01	-8.516366e-12	1.235893e-11
8.390000e+01	-6.116431e-12	1.190774e-11
9.040000e+01	6.021083e-12	6.537882e-12
9.680000e+01	6.955468e-12	1.005797e-11
1.033000e+02	5.355883e-12	7.057488e-12
1.097000e+02	7.063768e-12	5.335076e-12
1.162000e+02	9.336182e-12	1.031259e-11
1.226000e+02	8.890669e-13	6.021182e-12
1.291000e+02	8.581481e-12	1.124299e-12
1.355000e+02	-1.594198e-11	2.420061e-12
1.420000e+02	2.020281e-12	3.693073e-13
1.484000e+02	-9.733584e-12	1.032186e-11
1.549000e+02	-3.585970e-12	1.239696e-11
1.613000e+02	4.732465e-12	2.282999e-12
1.678000e+02	-9.012620e-12	1.041402e-11
1.742000e+02	-9.905786e-12	1.088144e-11
1.807000e+02	9.502679e-12	2.208127e-12
1.871000e+02	8.942064e-12	4.614214e-12
1.936000e+02	-8.571172e-12	3.552383e-12
2.000000e+02	-7.994837e-12	1.013588e-11
2.065000e+02	1.701478e-11	4.875161e-12
2.130000e+02	-6.480238e-12	1.486007e-11
2.194000e+02	-8.884273e-12	4.759296e-12
2.259000e+02	4.807612e-13	8.410734e-12
2.323000e+02	6.705376e-12	7.146948e-12
2.388000e+02	2.547061e-12	1.671616e-11
2.452000e+02	1.222176e-12	5.156659e-12
2.517000e+02	-6.005940e-12	3.855247e-12
2.581000e+02	-5.864025e-12	1.311174e-11
2.646000e+02	5.381159e-12	5.894447e-12
2.710000e+02	-1.214873e-11	4.896286e-13
2.775000e+02	3.229459e-12	2.146434e-11
2.839000e+02	7.370574e-12	4.531522e-12
2.904000e+02	-9.537418e-13	1.695873e-11
2.968000e+02	-1.950753e-11	6.122316e-12
3.033000e+02	1.643706e-11	1.482213e-11
3.097000e+02	5.555173e-12	1.118331e-11
3.162000e+02	-7.397958e-12	2.413934e-11
3.226000e+02	3.459222e-13	7.502347e-12
3.291000e+02	7.352866e-13	6.343916e-12
3.355000e+02	3.523772e-12	9.351097e-12
3.420000e+02	1.351860e-13	1.212578e-12
3.484000e+02	-4.288729e-12	3.325810e-12
3.549000e+02	1.181599e-11	1.182297e-11
