Averaged ion signal for P950-InO2, m/z=31
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	9.691581e-12	3.083892e-12
6.500000e+00	-2.444695e-12	4.879704e-12
1.290000e+01	-3.336039e-12	7.420052e-12
1.940000e+01	5.686826e-12	4.054402e-12
2.580000e+01	3.651340e-12	7.987882e-13
3.230000e+01	3.404206e-12	7.167574e-13
3.870000e+01	-7.276280e-12	2.037372e-12
4.520000e+01	-8.884148e-13	7.382083e-12
5.160000e+01	-3.898901e-12	5.728531e-12
5.810000e+01	8.408396e-11	1.624077e-12
6.450000e+01	3.598185e-10	8.180309e-12
7.100000e+01	4.285563e-10	6.469763e-12
7.740000e+01	4.677059e-10	5.279149e-12
8.390000e+01	4.754887e-10	9.276396e-12
9.030000e+01	4.513532e-10	3.592010e-12
9.680000e+01	4.432661e-10	6.567556e-12
1.033000e+02	4.435198e-10	6.886040e-12
1.097000e+02	4.327785e-10	2.020628e-11
1.162000e+02	3.992872e-10	1.012488e-11
1.226000e+02	3.937609e-10	3.979875e-12
1.291000e+02	3.865546e-10	1.903628e-11
1.355000e+02	3.760982e-10	2.138965e-12
1.420000e+02	3.716320e-10	1.974390e-13
1.484000e+02	3.561106e-10	1.055719e-11
1.549000e+02	3.685993e-10	1.872140e-11
1.613000e+02	3.485480e-10	7.821646e-12
1.678000e+02	3.506467e-10	1.052976e-11
1.742000e+02	3.200604e-10	2.229549e-11
1.807000e+02	3.189391e-10	2.035918e-12
1.871000e+02	3.034928e-10	6.399326e-12
1.936000e+02	3.165965e-10	1.562708e-11
2.000000e+02	3.220801e-10	4.798166e-12
2.065000e+02	3.093330e-10	1.262738e-11
2.129000e+02	2.898075e-10	3.487007e-12
2.194000e+02	2.800004e-10	1.491461e-12
2.258000e+02	2.807899e-10	1.701915e-11
2.323000e+02	2.665528e-10	1.588470e-11
2.387000e+02	2.577023e-10	4.334687e-12
2.452000e+02	2.517451e-10	1.100858e-12
2.516000e+02	2.537047e-10	8.771472e-12
2.581000e+02	2.409225e-10	9.592018e-12
2.645000e+02	2.646620e-10	7.262632e-12
2.710000e+02	2.438299e-10	4.506822e-12
2.774000e+02	2.454594e-10	1.142379e-11
2.839000e+02	2.353673e-10	1.429434e-11
2.903000e+02	2.308468e-10	5.850484e-13
2.968000e+02	2.173997e-10	1.567950e-11
3.033000e+02	5.366838e-11	3.361901e-12
3.097000e+02	2.734704e-11	3.251657e-12
3.162000e+02	5.775764e-12	7.903061e-12
3.226000e+02	1.224942e-11	2.132183e-12
3.291000e+02	6.643143e-12	5.795779e-12
3.355000e+02	1.431799e-12	1.160237e-13
3.420000e+02	-9.764478e-12	4.210380e-12
3.484000e+02	2.004178e-12	1.260136e-12
3.549000e+02	2.142902e-12	3.048460e-12
