Ion signal for P950-InO2 2, m/z=9
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	2.427980e-11	7.741020e-12
6.400000e+00	-1.308424e-11	7.741020e-12
1.290000e+01	-9.243115e-12	7.741020e-12
1.940000e+01	1.123462e-11	7.741020e-12
2.580000e+01	-5.905526e-12	7.741020e-12
3.230000e+01	8.530311e-12	7.741020e-12
3.870000e+01	9.952863e-12	7.741020e-12
4.520000e+01	-7.614300e-12	7.741020e-12
5.160000e+01	-7.178849e-12	7.741020e-12
5.810000e+01	-8.325811e-12	7.741020e-12
6.450000e+01	2.387124e-11	7.741020e-12
7.100000e+01	-6.008722e-12	7.741020e-12
7.740000e+01	-7.416871e-12	7.741020e-12
8.390000e+01	-5.019633e-12	7.741020e-12
9.030000e+01	1.545862e-11	7.741020e-12
9.680000e+01	-5.181645e-12	7.741020e-12
1.032000e+02	-7.765094e-12	7.741020e-12
1.097000e+02	-8.960296e-12	7.741020e-12
1.161000e+02	1.699000e-11	7.741020e-12
1.226000e+02	-4.094667e-12	7.741020e-12
1.290000e+02	2.404468e-11	7.741020e-12
1.355000e+02	2.507882e-11	7.741020e-12
1.419000e+02	-3.794727e-12	7.741020e-12
1.484000e+02	-5.365589e-12	7.741020e-12
1.548000e+02	-7.025638e-12	7.741020e-12
1.613000e+02	2.926920e-11	7.741020e-12
1.677000e+02	1.917375e-11	7.741020e-12
1.742000e+02	-4.819512e-12	7.741020e-12
1.806000e+02	7.136439e-12	7.741020e-12
1.871000e+02	-3.202923e-12	7.741020e-12
1.935000e+02	1.896613e-11	7.741020e-12
2.000000e+02	1.576627e-11	7.741020e-12
2.065000e+02	-2.336597e-12	7.741020e-12
2.129000e+02	-2.393845e-12	7.741020e-12
2.194000e+02	1.761409e-11	7.741020e-12
2.258000e+02	1.229464e-11	7.741020e-12
2.323000e+02	-1.684619e-12	7.741020e-12
2.387000e+02	-3.690068e-12	7.741020e-12
2.452000e+02	-2.280530e-12	7.741020e-12
2.516000e+02	-1.885979e-12	7.741020e-12
2.581000e+02	3.046816e-11	7.741020e-12
2.645000e+02	1.920771e-11	7.741020e-12
2.710000e+02	7.017847e-12	7.741020e-12
2.774000e+02	1.991984e-13	7.741020e-12
2.839000e+02	2.166436e-12	7.741020e-12
2.903000e+02	-3.112213e-12	7.741020e-12
2.968000e+02	1.937022e-11	7.741020e-12
3.032000e+02	-2.599024e-12	7.741020e-12
3.097000e+02	9.034914e-12	7.741020e-12
3.161000e+02	2.756446e-11	7.741020e-12
3.226000e+02	1.848060e-11	7.741020e-12
3.290000e+02	1.306854e-12	7.741020e-12
3.355000e+02	-8.080864e-14	7.741020e-12
3.419000e+02	-2.820838e-12	7.741020e-12
3.484000e+02	1.098801e-13	7.741020e-12
3.548000e+02	2.897312e-13	7.741020e-12
