Averaged ion signal for bare Si BNL, m/z=62
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	8.091938e-12	1.617779e-12
6.500000e+00	4.374001e-12	2.379978e-12
1.290000e+01	-1.362575e-12	8.576729e-13
1.940000e+01	-1.421501e-11	8.195371e-12
2.580000e+01	2.319113e-13	5.143357e-14
3.230000e+01	2.513974e-12	6.494235e-12
3.880000e+01	8.362466e-12	5.264608e-12
4.520000e+01	3.509461e-12	1.566658e-12
5.170000e+01	1.639953e-12	2.116715e-12
5.810000e+01	4.023947e-12	7.012552e-12
6.460000e+01	-2.603061e-12	1.036068e-11
7.100000e+01	-3.604566e-12	1.134454e-13
7.750000e+01	5.109497e-12	3.596437e-13
8.390000e+01	-1.865580e-12	4.283161e-12
9.040000e+01	1.134048e-11	2.826963e-12
9.680000e+01	6.121907e-12	7.344732e-12
1.033000e+02	7.102470e-12	5.611569e-12
1.097000e+02	6.313934e-13	2.864626e-12
1.162000e+02	-9.530436e-13	3.616676e-12
1.226000e+02	8.554880e-12	2.701520e-12
1.291000e+02	7.254443e-12	2.389218e-12
1.355000e+02	4.465866e-12	3.632913e-12
1.420000e+02	4.906929e-12	1.972111e-12
1.484000e+02	-6.090247e-12	1.464441e-11
1.549000e+02	5.193916e-12	7.183495e-12
1.613000e+02	1.674339e-12	3.194800e-12
1.678000e+02	5.131402e-12	4.463399e-12
1.742000e+02	-3.779174e-12	1.247906e-12
1.807000e+02	-1.121571e-11	1.235931e-11
1.871000e+02	1.378312e-12	3.588013e-12
1.936000e+02	-1.225125e-12	2.106856e-13
2.000000e+02	5.313799e-12	7.554119e-12
2.065000e+02	5.086862e-12	1.113692e-11
2.130000e+02	-2.177146e-12	4.634794e-12
2.194000e+02	5.603848e-12	6.083527e-12
2.259000e+02	2.324340e-12	2.083900e-12
2.323000e+02	2.917335e-12	3.572366e-12
2.388000e+02	7.659827e-12	3.241993e-12
2.452000e+02	4.181822e-12	1.587260e-12
2.517000e+02	-1.249054e-11	7.538737e-12
2.581000e+02	1.541581e-11	2.427653e-12
2.646000e+02	9.617300e-12	3.893720e-12
2.710000e+02	8.644295e-12	2.803453e-12
2.775000e+02	1.711786e-12	2.845174e-12
2.839000e+02	3.870281e-12	6.021060e-12
2.904000e+02	3.675773e-12	3.419432e-12
2.968000e+02	-5.031982e-12	2.025392e-11
3.033000e+02	1.254526e-11	3.064539e-12
3.097000e+02	6.153754e-12	7.737724e-13
3.162000e+02	6.400746e-12	3.469355e-12
3.226000e+02	4.262241e-12	6.674879e-12
3.291000e+02	6.947804e-12	6.021181e-12
3.355000e+02	1.575227e-12	4.257515e-12
3.420000e+02	3.959790e-12	5.822787e-12
3.484000e+02	-1.238759e-11	7.963708e-12
3.549000e+02	1.160228e-11	3.867893e-12
