Ion signal for bare Si BNL 2, m/z=93
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.444472e-12	8.151546e-12
6.500000e+00	-2.245481e-12	8.151546e-12
1.290000e+01	8.513689e-12	8.151546e-12
1.940000e+01	7.317736e-12	8.151546e-12
2.580000e+01	-6.529094e-12	8.151546e-12
3.230000e+01	-9.069047e-12	8.151546e-12
3.870000e+01	1.057123e-12	8.151546e-12
4.520000e+01	-6.192829e-12	8.151546e-12
5.160000e+01	-7.277660e-12	8.151546e-12
5.810000e+01	-4.428612e-12	8.151546e-12
6.450000e+01	-1.111443e-12	8.151546e-12
7.100000e+01	2.496605e-12	8.151546e-12
7.750000e+01	-1.108935e-11	8.151546e-12
8.390000e+01	-2.085518e-11	8.151546e-12
9.040000e+01	-8.574131e-12	8.151546e-12
9.680000e+01	1.208304e-11	8.151546e-12
1.033000e+02	6.849086e-12	8.151546e-12
1.097000e+02	-2.198744e-12	8.151546e-12
1.162000e+02	3.046304e-12	8.151546e-12
1.226000e+02	-4.834527e-12	8.151546e-12
1.291000e+02	-1.531479e-12	8.151546e-12
1.355000e+02	5.288690e-12	8.151546e-12
1.420000e+02	1.221274e-11	8.151546e-12
1.484000e+02	-1.021509e-11	8.151546e-12
1.549000e+02	5.656955e-12	8.151546e-12
1.613000e+02	-1.204875e-12	8.151546e-12
1.678000e+02	-8.061828e-12	8.151546e-12
1.742000e+02	6.594342e-12	8.151546e-12
1.807000e+02	5.719389e-12	8.151546e-12
1.871000e+02	-1.673441e-12	8.151546e-12
1.936000e+02	-8.034394e-12	8.151546e-12
2.000000e+02	7.446776e-12	8.151546e-12
2.065000e+02	-2.020518e-11	8.151546e-12
2.129000e+02	2.605993e-12	8.151546e-12
2.194000e+02	9.808040e-12	8.151546e-12
2.258000e+02	1.148210e-12	8.151546e-12
2.323000e+02	-6.359742e-12	8.151546e-12
2.387000e+02	-4.107573e-12	8.151546e-12
2.452000e+02	3.554747e-13	8.151546e-12
2.516000e+02	1.220864e-11	8.151546e-12
2.581000e+02	6.686692e-12	8.151546e-12
2.645000e+02	-2.128414e-11	8.151546e-12
2.710000e+02	1.959089e-13	8.151546e-12
2.774000e+02	-7.807921e-12	8.151546e-12
2.839000e+02	-6.676874e-12	8.151546e-12
2.903000e+02	-4.413704e-12	8.151546e-12
2.968000e+02	-2.624657e-12	8.151546e-12
3.032000e+02	-2.898487e-12	8.151546e-12
3.097000e+02	7.910560e-12	8.151546e-12
3.161000e+02	2.940730e-12	8.151546e-12
3.226000e+02	3.274777e-12	8.151546e-12
3.291000e+02	1.468247e-13	8.151546e-12
3.355000e+02	6.030994e-12	8.151546e-12
3.420000e+02	1.075604e-11	8.151546e-12
3.484000e+02	-1.597879e-11	8.151546e-12
3.549000e+02	-2.451741e-12	8.151546e-12
