Averaged ion signal for P950-Hf15x1, m/z=157
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-3.645685e-12	3.804974e-12
6.500000e+00	1.068845e-12	1.469792e-12
1.290000e+01	5.604748e-12	1.716918e-12
1.940000e+01	-5.661721e-12	6.896683e-12
2.580000e+01	-5.072318e-12	6.578690e-12
3.230000e+01	6.190719e-12	1.509569e-12
3.880000e+01	-2.290751e-12	5.506665e-12
4.520000e+01	-1.783848e-12	9.109539e-12
5.170000e+01	4.003683e-12	1.016477e-11
5.810000e+01	-7.853914e-12	1.528315e-11
6.460000e+01	1.571616e-12	1.276638e-11
7.100000e+01	-3.139980e-12	5.225755e-12
7.750000e+01	5.204989e-14	1.348049e-11
8.390000e+01	-1.432150e-11	1.675581e-11
9.040000e+01	-1.647652e-11	8.796598e-12
9.680000e+01	2.148869e-13	1.005997e-11
1.033000e+02	-2.707583e-12	5.942206e-12
1.097000e+02	-4.835179e-12	5.062580e-12
1.162000e+02	-2.931649e-12	1.740681e-11
1.226000e+02	4.953754e-12	5.392188e-12
1.291000e+02	-9.477665e-12	2.115837e-11
1.355000e+02	-2.145312e-12	3.700796e-12
1.420000e+02	-2.774282e-12	1.628553e-11
1.484000e+02	7.076215e-13	5.529404e-12
1.549000e+02	-9.612848e-12	2.661361e-12
1.613000e+02	-6.431445e-12	4.384013e-12
1.678000e+02	3.716086e-12	9.954247e-12
1.742000e+02	1.211499e-11	5.608121e-12
1.807000e+02	-8.439807e-13	9.402855e-12
1.871000e+02	-2.271523e-11	6.163379e-12
1.936000e+02	3.977959e-12	8.057531e-12
2.000000e+02	9.161856e-12	7.050337e-12
2.065000e+02	-1.416106e-11	4.014872e-12
2.130000e+02	3.905423e-12	1.383122e-13
2.194000e+02	-7.731224e-12	1.235236e-11
2.259000e+02	8.013357e-12	4.399920e-12
2.323000e+02	4.639260e-12	6.492060e-13
2.388000e+02	-8.366210e-12	4.468971e-12
2.452000e+02	-9.180406e-12	6.777198e-12
2.517000e+02	-4.077776e-12	9.843137e-12
2.581000e+02	7.520627e-12	9.173510e-12
2.646000e+02	1.127666e-11	4.070245e-12
2.710000e+02	-2.873439e-12	8.981185e-13
2.775000e+02	-1.325409e-12	1.600485e-11
2.839000e+02	-3.321005e-12	1.230023e-11
2.904000e+02	-8.341475e-12	1.157546e-11
2.968000e+02	-1.758572e-12	4.951335e-12
3.033000e+02	-1.600541e-12	3.679305e-13
3.097000e+02	-1.415414e-11	2.533443e-12
3.162000e+02	-3.307108e-12	5.703178e-12
3.226000e+02	1.218530e-11	2.965551e-12
3.291000e+02	4.930326e-12	3.485286e-12
3.355000e+02	-6.338271e-12	7.196341e-12
3.420000e+02	-1.235740e-12	3.608894e-12
3.484000e+02	2.804163e-12	3.902324e-13
3.549000e+02	-1.169586e-11	3.706548e-12
