Ion signal for P950-Hf15x1 2, m/z=29
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	3.802847e-11	1.271780e-11
6.400000e+00	1.213936e-11	1.271780e-11
1.290000e+01	-1.379755e-11	1.271780e-11
1.930000e+01	-1.706660e-12	1.271780e-11
2.580000e+01	-1.178357e-11	1.271780e-11
3.230000e+01	2.862952e-11	1.271780e-11
3.870000e+01	-1.326959e-11	1.271780e-11
4.520000e+01	-1.492650e-11	1.271780e-11
5.160000e+01	-3.124561e-11	1.271780e-11
5.810000e+01	1.835175e-10	1.271780e-11
6.450000e+01	5.248084e-10	1.271780e-11
7.100000e+01	5.992015e-10	1.271780e-11
7.740000e+01	6.501024e-10	1.271780e-11
8.390000e+01	6.073954e-10	1.271780e-11
9.030000e+01	5.847963e-10	1.271780e-11
9.680000e+01	5.490894e-10	1.271780e-11
1.032000e+02	5.816903e-10	1.271780e-11
1.097000e+02	5.813834e-10	1.271780e-11
1.161000e+02	5.671843e-10	1.271780e-11
1.226000e+02	5.190774e-10	1.271780e-11
1.290000e+02	5.344783e-10	1.271780e-11
1.355000e+02	5.539714e-10	1.271780e-11
1.419000e+02	5.470723e-10	1.271780e-11
1.484000e+02	5.891654e-10	1.271780e-11
1.548000e+02	4.749662e-10	1.271780e-11
1.613000e+02	5.190593e-10	1.271780e-11
1.677000e+02	5.319602e-10	1.271780e-11
1.742000e+02	4.730533e-10	1.271780e-11
1.806000e+02	4.173242e-10	1.271780e-11
1.871000e+02	4.427473e-10	1.271780e-11
1.936000e+02	4.768404e-10	1.271780e-11
2.000000e+02	4.334413e-10	1.271780e-11
2.065000e+02	4.664344e-10	1.271780e-11
2.129000e+02	3.902553e-10	1.271780e-11
2.194000e+02	4.080383e-10	1.271780e-11
2.258000e+02	4.267392e-10	1.271780e-11
2.323000e+02	3.834423e-10	1.271780e-11
2.387000e+02	4.160932e-10	1.271780e-11
2.452000e+02	3.804963e-10	1.271780e-11
2.516000e+02	3.495172e-10	1.271780e-11
2.581000e+02	3.465203e-10	1.271780e-11
2.645000e+02	3.616312e-10	1.271780e-11
2.710000e+02	3.829143e-10	1.271780e-11
2.774000e+02	3.464852e-10	1.271780e-11
2.839000e+02	3.510183e-10	1.271780e-11
2.903000e+02	3.336091e-10	1.271780e-11
2.968000e+02	3.521722e-10	1.271780e-11
3.032000e+02	8.167312e-11	1.271780e-11
3.097000e+02	1.848621e-11	1.271780e-11
3.161000e+02	8.917104e-12	1.271780e-11
3.226000e+02	-2.271981e-11	1.271780e-11
3.290000e+02	-6.958915e-12	1.271780e-11
3.355000e+02	-2.025824e-12	1.271780e-11
3.419000e+02	9.445066e-12	1.271780e-11
3.484000e+02	-6.718433e-13	1.271780e-11
3.548000e+02	-5.356095e-11	1.271780e-11
