Ion signal for P950-InO4 2, m/z=174
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.840640e-11	1.090242e-11
6.400000e+00	-3.634656e-12	1.090242e-11
1.290000e+01	-1.392501e-11	1.090242e-11
1.930000e+01	1.045473e-11	1.090242e-11
2.580000e+01	-1.320083e-11	1.090242e-11
3.230000e+01	1.304361e-11	1.090242e-11
3.870000e+01	8.334555e-12	1.090242e-11
4.520000e+01	6.027997e-12	1.090242e-11
5.160000e+01	4.272940e-12	1.090242e-11
5.810000e+01	1.268038e-11	1.090242e-11
6.450000e+01	1.051132e-11	1.090242e-11
7.100000e+01	-1.813043e-11	1.090242e-11
7.740000e+01	-1.814290e-12	1.090242e-11
8.390000e+01	2.743152e-12	1.090242e-11
9.030000e+01	1.340709e-11	1.090242e-11
9.680000e+01	1.796754e-11	1.090242e-11
1.032000e+02	1.718448e-11	1.090242e-11
1.097000e+02	1.356492e-11	1.090242e-11
1.161000e+02	1.157086e-11	1.090242e-11
1.226000e+02	1.754431e-11	1.090242e-11
1.290000e+02	1.886249e-12	1.090242e-11
1.355000e+02	1.678069e-11	1.090242e-11
1.419000e+02	-1.273157e-11	1.090242e-11
1.484000e+02	1.733108e-11	1.090242e-11
1.548000e+02	1.498302e-11	1.090242e-11
1.613000e+02	3.008460e-12	1.090242e-11
1.677000e+02	-9.997597e-12	1.090242e-11
1.742000e+02	8.431845e-12	1.090242e-11
1.806000e+02	1.098979e-11	1.090242e-11
1.871000e+02	1.337423e-11	1.090242e-11
1.935000e+02	-1.449963e-11	1.090242e-11
2.000000e+02	7.111615e-12	1.090242e-11
2.064000e+02	6.976558e-12	1.090242e-11
2.129000e+02	4.420000e-12	1.090242e-11
2.193000e+02	-1.731906e-11	1.090242e-11
2.258000e+02	4.106384e-12	1.090242e-11
2.322000e+02	5.009327e-12	1.090242e-11
2.387000e+02	1.119077e-11	1.090242e-11
2.451000e+02	-1.600579e-11	1.090242e-11
2.516000e+02	-1.643625e-11	1.090242e-11
2.580000e+02	9.169097e-12	1.090242e-11
2.645000e+02	7.980539e-12	1.090242e-11
2.709000e+02	-1.546362e-11	1.090242e-11
2.774000e+02	7.812923e-12	1.090242e-11
2.838000e+02	6.487866e-12	1.090242e-11
2.903000e+02	-6.195692e-12	1.090242e-11
2.968000e+02	-1.158425e-11	1.090242e-11
3.032000e+02	1.354469e-11	1.090242e-11
3.097000e+02	3.605135e-12	1.090242e-11
3.161000e+02	-1.756192e-11	1.090242e-11
3.226000e+02	-1.244488e-11	1.090242e-11
3.290000e+02	5.333463e-12	1.090242e-11
3.355000e+02	3.529905e-12	1.090242e-11
3.419000e+02	-1.853405e-11	1.090242e-11
3.484000e+02	8.598289e-12	1.090242e-11
3.548000e+02	1.269223e-11	1.090242e-11
