Averaged ion signal for P950-Hf15x1, m/z=24
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-8.253927e-12	8.442070e-14
6.500000e+00	-5.599457e-12	3.700916e-12
1.290000e+01	-3.138528e-12	3.140692e-13
1.940000e+01	1.531441e-12	1.142277e-11
2.580000e+01	4.771370e-12	8.706218e-12
3.230000e+01	3.280408e-12	7.746312e-12
3.880000e+01	-3.426223e-13	1.279525e-12
4.520000e+01	1.658070e-13	1.776504e-11
5.170000e+01	-1.702724e-12	2.320623e-12
5.810000e+01	7.884705e-12	1.664589e-11
6.460000e+01	5.207175e-12	1.595228e-12
7.100000e+01	3.264104e-12	2.260757e-12
7.750000e+01	7.920732e-13	1.073808e-11
8.390000e+01	1.151700e-11	4.345094e-12
9.040000e+01	-4.245028e-12	7.111931e-12
9.680000e+01	-2.925990e-13	1.291045e-11
1.033000e+02	4.936370e-12	5.594717e-12
1.097000e+02	-1.944200e-12	1.379203e-12
1.162000e+02	-2.847731e-12	4.653134e-12
1.226000e+02	7.151981e-13	6.264149e-12
1.291000e+02	-4.237833e-12	7.708986e-12
1.355000e+02	5.740966e-13	4.468000e-12
1.420000e+02	1.438807e-11	5.189837e-12
1.484000e+02	-3.548505e-12	8.676352e-12
1.549000e+02	-1.456036e-12	7.902689e-12
1.613000e+02	1.303394e-12	4.291203e-12
1.678000e+02	1.011863e-12	1.064554e-11
1.742000e+02	2.437792e-12	8.584452e-13
1.807000e+02	5.076134e-14	3.516608e-12
1.871000e+02	1.071619e-11	6.482906e-12
1.936000e+02	5.635729e-12	1.836231e-11
2.000000e+02	1.161159e-11	1.155626e-11
2.065000e+02	7.149627e-12	4.500836e-12
2.130000e+02	-7.236404e-12	4.554001e-12
2.194000e+02	8.869526e-12	8.100015e-12
2.259000e+02	8.505495e-12	2.295852e-12
2.323000e+02	1.110424e-12	2.991333e-13
2.388000e+02	-7.001607e-12	6.990704e-12
2.452000e+02	3.846323e-12	4.944718e-12
2.517000e+02	1.135292e-12	1.700256e-11
2.581000e+02	-6.889779e-12	4.662570e-12
2.646000e+02	1.018190e-12	1.480593e-12
2.710000e+02	-5.221880e-12	7.619421e-12
2.775000e+02	4.611089e-12	3.067417e-13
2.839000e+02	4.513518e-12	6.220773e-12
2.904000e+02	1.553899e-11	4.906110e-12
2.968000e+02	4.473417e-12	1.881362e-11
3.033000e+02	2.902886e-12	1.188896e-11
3.097000e+02	4.987315e-12	3.466524e-12
3.162000e+02	8.829285e-12	4.114687e-12
3.226000e+02	1.133214e-12	9.065327e-12
3.291000e+02	4.352183e-12	6.634836e-12
3.355000e+02	-8.453388e-12	7.400679e-12
3.420000e+02	2.828082e-12	3.877984e-12
3.484000e+02	7.705108e-13	3.475530e-12
3.549000e+02	-7.117520e-12	7.905367e-12
