Averaged ion signal for P950-AlO2, m/z=151
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	5.828515e-12	1.184081e-12
6.400000e+00	-4.948074e-12	7.313009e-12
1.290000e+01	1.173923e-11	4.829797e-12
1.930000e+01	-1.646802e-11	6.652073e-12
2.580000e+01	6.241884e-12	1.124458e-11
3.220000e+01	9.758579e-12	5.735095e-12
3.870000e+01	-6.370914e-12	9.957090e-12
4.510000e+01	-8.648719e-12	1.354764e-11
5.160000e+01	-2.535013e-12	2.013434e-11
5.800000e+01	3.138294e-14	1.647032e-12
6.450000e+01	1.063384e-11	3.592923e-12
7.090000e+01	-4.417965e-12	1.338775e-11
7.740000e+01	-4.065009e-12	4.515205e-12
8.380000e+01	8.768187e-12	2.167969e-12
9.030000e+01	-9.953957e-12	1.425159e-11
9.680000e+01	4.873534e-12	2.221492e-12
1.032000e+02	-2.007811e-11	3.391468e-12
1.097000e+02	-1.149536e-11	1.094926e-11
1.161000e+02	6.774947e-12	4.106450e-12
1.226000e+02	-5.293662e-12	3.843429e-12
1.290000e+02	3.853099e-12	8.081690e-13
1.355000e+02	-6.448660e-12	1.811000e-11
1.419000e+02	-1.084290e-11	9.969037e-12
1.484000e+02	-2.758586e-13	2.405634e-12
1.548000e+02	1.167990e-11	4.678941e-13
1.613000e+02	-1.461241e-11	7.176615e-12
1.677000e+02	-3.525446e-12	1.457968e-11
1.742000e+02	-6.195555e-12	1.213220e-11
1.806000e+02	4.581206e-12	4.850457e-12
1.871000e+02	-7.100353e-12	1.866943e-11
1.935000e+02	-1.930142e-12	4.897613e-13
2.000000e+02	-1.040620e-11	1.209271e-11
2.064000e+02	-2.361490e-12	1.439198e-11
2.129000e+02	-8.952599e-12	8.321541e-12
2.193000e+02	7.195662e-12	3.133698e-12
2.258000e+02	5.891053e-12	4.678323e-12
2.322000e+02	-5.879737e-12	1.433497e-11
2.387000e+02	-5.420046e-12	1.949565e-11
2.451000e+02	2.795465e-12	7.615365e-12
2.516000e+02	-3.921144e-12	1.857614e-12
2.580000e+02	-1.288838e-11	7.087646e-12
2.645000e+02	2.718073e-12	1.657602e-12
2.709000e+02	-4.331331e-12	2.024817e-11
2.774000e+02	-4.263775e-12	6.538837e-13
2.838000e+02	8.206421e-12	8.029060e-14
2.903000e+02	2.267377e-12	3.403835e-12
2.967000e+02	1.191107e-11	3.347509e-12
3.032000e+02	-7.402621e-12	1.452560e-11
3.096000e+02	-1.536263e-11	1.219908e-11
3.161000e+02	2.678681e-12	8.332728e-12
3.226000e+02	-4.815428e-12	9.806249e-12
3.290000e+02	5.620833e-12	2.435010e-12
3.355000e+02	1.909224e-12	9.350969e-12
3.419000e+02	-1.343262e-11	5.424891e-12
3.484000e+02	5.949876e-12	1.769813e-12
3.548000e+02	-1.058556e-11	9.513273e-12
