Ion signal for P950-InO4 1, m/z=56
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.551795e-11	4.289994e-12
6.500000e+00	7.584188e-12	4.289994e-12
1.290000e+01	2.500790e-12	4.289994e-12
1.940000e+01	-1.962973e-12	4.289994e-12
2.580000e+01	-4.476371e-12	4.289994e-12
3.230000e+01	-4.740135e-12	4.289994e-12
3.870000e+01	3.464674e-13	4.289994e-12
4.520000e+01	-4.672961e-13	4.289994e-12
5.170000e+01	5.838940e-12	4.289994e-12
5.810000e+01	4.125543e-12	4.289994e-12
6.460000e+01	1.678178e-11	4.289994e-12
7.100000e+01	1.620838e-11	4.289994e-12
7.750000e+01	1.541462e-11	4.289994e-12
8.390000e+01	2.554122e-11	4.289994e-12
9.040000e+01	1.581746e-11	4.289994e-12
9.680000e+01	1.185406e-11	4.289994e-12
1.033000e+02	7.460295e-12	4.289994e-12
1.097000e+02	1.800690e-11	4.289994e-12
1.162000e+02	2.186313e-11	4.289994e-12
1.226000e+02	1.762974e-11	4.289994e-12
1.291000e+02	9.195972e-12	4.289994e-12
1.355000e+02	1.684257e-11	4.289994e-12
1.420000e+02	1.857881e-11	4.289994e-12
1.484000e+02	1.311541e-11	4.289994e-12
1.549000e+02	2.026165e-11	4.289994e-12
1.613000e+02	2.968825e-11	4.289994e-12
1.678000e+02	1.645449e-11	4.289994e-12
1.742000e+02	1.773109e-11	4.289994e-12
1.807000e+02	1.132733e-11	4.289994e-12
1.871000e+02	6.643929e-12	4.289994e-12
1.936000e+02	8.820165e-12	4.289994e-12
2.000000e+02	1.137677e-11	4.289994e-12
2.065000e+02	2.605300e-11	4.289994e-12
2.129000e+02	1.182961e-11	4.289994e-12
2.194000e+02	1.292584e-11	4.289994e-12
2.259000e+02	1.643208e-11	4.289994e-12
2.323000e+02	1.601868e-11	4.289994e-12
2.388000e+02	1.602492e-11	4.289994e-12
2.452000e+02	1.101152e-11	4.289994e-12
2.517000e+02	1.544776e-11	4.289994e-12
2.581000e+02	2.050436e-11	4.289994e-12
2.646000e+02	4.230595e-12	4.289994e-12
2.710000e+02	1.980720e-11	4.289994e-12
2.775000e+02	1.142343e-11	4.289994e-12
2.839000e+02	-8.599644e-13	4.289994e-12
2.904000e+02	-3.037279e-13	4.289994e-12
2.968000e+02	7.612874e-12	4.289994e-12
3.033000e+02	-3.630889e-12	4.289994e-12
3.097000e+02	3.845713e-12	4.289994e-12
3.162000e+02	5.281949e-12	4.289994e-12
3.226000e+02	-1.051449e-12	4.289994e-12
3.291000e+02	-1.515212e-12	4.289994e-12
3.355000e+02	3.831390e-12	4.289994e-12
3.420000e+02	4.487627e-12	4.289994e-12
3.484000e+02	-6.055771e-12	4.289994e-12
3.549000e+02	-8.869535e-12	4.289994e-12
