Averaged ion signal for P950-InO4, m/z=50
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	7.413654e-12	6.447351e-12
6.500000e+00	-2.654094e-12	1.671180e-13
1.290000e+01	2.035144e-12	4.146420e-12
1.940000e+01	-2.394103e-12	6.786105e-13
2.580000e+01	2.471135e-12	5.667308e-12
3.230000e+01	2.378464e-12	6.709153e-13
3.870000e+01	-1.849374e-12	2.687464e-12
4.520000e+01	-1.370453e-13	2.047856e-12
5.170000e+01	-2.075293e-12	1.494175e-12
5.810000e+01	1.042445e-12	3.469372e-12
6.460000e+01	3.560198e-12	3.599403e-12
7.100000e+01	6.941936e-12	2.509601e-12
7.750000e+01	7.295189e-12	4.925132e-12
8.390000e+01	8.812927e-12	3.004329e-12
9.040000e+01	4.558179e-12	8.109860e-12
9.680000e+01	8.961918e-12	6.493943e-12
1.033000e+02	7.267170e-12	3.281412e-12
1.097000e+02	3.189409e-12	1.956714e-12
1.162000e+02	1.136266e-11	1.366183e-12
1.226000e+02	1.723399e-12	4.170014e-12
1.291000e+02	4.063652e-12	5.714547e-13
1.355000e+02	4.741390e-12	1.955743e-12
1.420000e+02	7.785643e-12	5.059274e-12
1.484000e+02	3.968881e-12	2.197971e-12
1.549000e+02	3.780633e-12	6.460021e-13
1.613000e+02	2.144872e-12	5.496996e-13
1.678000e+02	5.059124e-12	2.139769e-12
1.742000e+02	-1.777137e-12	6.424281e-13
1.807000e+02	1.186615e-12	4.504541e-12
1.871000e+02	3.415853e-12	3.758843e-12
1.936000e+02	9.965106e-12	3.386313e-12
2.000000e+02	5.356344e-12	9.886385e-12
2.065000e+02	-5.839035e-13	4.205841e-13
2.129000e+02	4.059835e-12	3.521613e-12
2.194000e+02	5.046087e-12	1.222856e-12
2.259000e+02	2.409416e-12	2.782248e-12
2.323000e+02	4.110781e-13	1.704873e-12
2.388000e+02	-6.410932e-13	1.042020e-12
2.452000e+02	5.011569e-12	8.139101e-12
2.517000e+02	5.804398e-12	1.574791e-12
2.581000e+02	7.923060e-12	2.145330e-12
2.646000e+02	3.702888e-12	4.819437e-12
2.710000e+02	2.492050e-12	1.994058e-12
2.775000e+02	6.599379e-12	4.251665e-12
2.839000e+02	3.309041e-12	1.753786e-12
2.904000e+02	1.552870e-12	2.411062e-13
2.968000e+02	6.290608e-12	6.487909e-12
3.033000e+02	7.624861e-12	5.848622e-12
3.097000e+02	9.480099e-12	5.143198e-13
3.162000e+02	5.572852e-12	2.632351e-12
3.226000e+02	1.749090e-12	9.229518e-13
3.291000e+02	3.266842e-12	1.756079e-12
3.355000e+02	-1.941419e-12	8.777234e-13
3.420000e+02	-3.026669e-13	8.716925e-13
3.484000e+02	-1.009928e-12	2.249495e-14
3.549000e+02	3.401324e-12	3.677036e-12
