Averaged ion signal for P950-Hf10x4, m/z=173
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	9.778944e-12	1.381663e-11
6.500000e+00	7.684452e-12	1.423409e-12
1.290000e+01	1.197863e-13	1.020004e-11
1.940000e+01	-8.850306e-12	1.251125e-12
2.580000e+01	6.214283e-13	1.310469e-11
3.230000e+01	-2.160364e-12	6.515959e-12
3.870000e+01	2.054620e-12	8.818222e-12
4.520000e+01	-7.371872e-12	7.029743e-12
5.160000e+01	8.766012e-12	4.124662e-12
5.810000e+01	6.286520e-12	1.540373e-12
6.450000e+01	4.133404e-12	2.185463e-13
7.100000e+01	1.641183e-14	4.019989e-12
7.740000e+01	-5.411538e-13	1.123238e-11
8.390000e+01	5.760038e-13	1.209370e-11
9.030000e+01	-4.941423e-12	1.024087e-11
9.680000e+01	1.869296e-12	1.919268e-11
1.032000e+02	-5.308331e-12	1.075911e-11
1.097000e+02	1.194909e-11	4.984163e-12
1.161000e+02	-2.945439e-12	7.043906e-12
1.226000e+02	1.040798e-11	4.283452e-12
1.291000e+02	9.490987e-12	5.743012e-12
1.355000e+02	-6.886178e-12	7.499982e-12
1.420000e+02	8.110379e-12	4.691034e-13
1.484000e+02	1.149876e-11	1.701316e-12
1.549000e+02	1.165077e-11	1.087678e-11
1.613000e+02	-1.988442e-13	5.903200e-12
1.678000e+02	1.246716e-11	8.540665e-12
1.742000e+02	4.466548e-12	6.148084e-12
1.807000e+02	1.451006e-11	2.714049e-12
1.871000e+02	6.503940e-12	4.124968e-12
1.936000e+02	-5.025053e-12	5.507567e-12
2.000000e+02	7.249832e-12	6.054352e-12
2.065000e+02	6.324339e-12	2.236317e-12
2.129000e+02	7.341224e-12	9.188236e-12
2.194000e+02	1.352923e-11	1.004701e-12
2.258000e+02	-1.681673e-11	6.298471e-12
2.323000e+02	4.700123e-12	2.408915e-12
2.387000e+02	-4.800492e-12	2.277495e-12
2.452000e+02	6.624015e-12	2.729470e-12
2.516000e+02	-8.976002e-13	5.403889e-12
2.581000e+02	8.986907e-12	4.727854e-12
2.645000e+02	2.848292e-12	7.411273e-12
2.710000e+02	1.745799e-12	1.100762e-12
2.774000e+02	-5.704916e-12	2.045276e-11
2.839000e+02	-1.759691e-11	7.278222e-12
2.903000e+02	-3.387885e-12	2.553800e-11
2.968000e+02	-2.871917e-12	1.860494e-12
3.032000e+02	-1.059574e-11	1.123014e-11
3.097000e+02	1.708975e-12	3.610991e-14
3.161000e+02	-6.788851e-12	1.336052e-11
3.226000e+02	-2.301538e-11	5.487424e-12
3.290000e+02	3.806041e-12	1.791095e-12
3.355000e+02	5.067593e-13	2.966583e-13
3.419000e+02	1.624433e-12	4.426211e-12
3.484000e+02	-5.406849e-12	5.490542e-12
3.548000e+02	-4.946675e-12	8.092173e-12
