Averaged ion signal for P950-Hf15x1, m/z=42
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	3.451012e-12	2.268955e-12
6.500000e+00	-4.926676e-12	4.876465e-13
1.290000e+01	8.174036e-12	6.565419e-12
1.940000e+01	-1.503652e-12	9.351182e-12
2.580000e+01	-9.829407e-13	1.581170e-13
3.230000e+01	-1.996262e-12	3.079085e-12
3.880000e+01	1.396050e-12	6.644314e-12
4.520000e+01	-8.603239e-12	4.673796e-13
5.170000e+01	-2.085927e-12	4.825778e-12
5.810000e+01	1.102978e-11	4.673844e-12
6.460000e+01	1.341210e-11	1.872427e-13
7.100000e+01	1.435781e-11	9.464692e-12
7.750000e+01	1.675012e-11	1.258707e-12
8.390000e+01	2.956583e-11	6.163228e-12
9.040000e+01	2.790814e-11	7.539829e-12
9.680000e+01	2.340385e-11	1.378237e-12
1.033000e+02	2.389617e-11	5.491635e-12
1.097000e+02	3.144188e-11	2.469701e-12
1.162000e+02	3.492919e-11	1.261900e-12
1.226000e+02	2.701990e-11	2.408835e-12
1.291000e+02	1.469721e-11	1.410436e-12
1.355000e+02	1.442793e-11	4.622629e-12
1.420000e+02	1.449524e-11	8.489719e-13
1.484000e+02	2.965595e-11	1.395907e-12
1.549000e+02	2.554826e-11	3.687492e-12
1.613000e+02	2.729397e-11	4.255558e-12
1.678000e+02	2.943628e-11	9.008957e-12
1.742000e+02	3.012200e-11	2.132978e-12
1.807000e+02	2.779431e-11	2.179579e-12
1.871000e+02	1.275502e-11	7.113486e-12
1.936000e+02	2.140670e-11	1.097518e-12
2.000000e+02	1.307804e-11	4.029950e-12
2.065000e+02	3.308972e-11	4.216017e-12
2.130000e+02	1.251203e-11	1.337382e-12
2.194000e+02	1.555774e-11	9.264553e-12
2.259000e+02	2.055006e-11	3.708846e-12
2.323000e+02	1.897577e-11	4.763089e-12
2.388000e+02	1.933308e-11	4.324690e-12
2.452000e+02	7.943791e-12	2.898375e-12
2.517000e+02	2.174610e-11	3.208226e-12
2.581000e+02	2.406681e-11	4.474840e-12
2.646000e+02	2.620413e-11	1.967616e-13
2.710000e+02	1.662984e-11	6.213038e-13
2.775000e+02	1.749215e-11	2.544703e-12
2.839000e+02	1.457786e-11	7.102768e-12
2.904000e+02	1.805517e-11	3.341167e-12
2.968000e+02	7.705885e-12	1.203423e-11
3.033000e+02	1.533820e-11	7.192369e-12
3.097000e+02	-2.391092e-12	4.329304e-12
3.162000e+02	-7.118780e-12	3.144095e-12
3.226000e+02	9.231932e-12	1.007716e-11
3.291000e+02	2.384244e-12	3.050560e-12
3.355000e+02	-7.765045e-12	3.286375e-12
3.420000e+02	1.062267e-12	1.357976e-12
3.484000e+02	4.157979e-12	1.460089e-12
3.549000e+02	-3.184709e-12	1.035849e-11
