Ion signal for P950-Hf15x1 1, m/z=182
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.426297e-11	1.138897e-11
6.500000e+00	-1.809409e-11	1.138897e-11
1.290000e+01	1.427146e-11	1.138897e-11
1.940000e+01	-1.069571e-11	1.138897e-11
2.580000e+01	1.148495e-11	1.138897e-11
3.230000e+01	-1.492219e-12	1.138897e-11
3.880000e+01	4.829616e-12	1.138897e-11
4.520000e+01	2.041269e-12	1.138897e-11
5.170000e+01	1.285810e-11	1.138897e-11
5.810000e+01	-7.916244e-12	1.138897e-11
6.460000e+01	-1.087541e-11	1.138897e-11
7.100000e+01	1.688244e-12	1.138897e-11
7.750000e+01	-1.561492e-11	1.138897e-11
8.390000e+01	2.103732e-12	1.138897e-11
9.040000e+01	1.063567e-12	1.138897e-11
9.680000e+01	-2.070228e-11	1.138897e-11
1.033000e+02	6.419054e-12	1.138897e-11
1.097000e+02	7.337071e-13	1.138897e-11
1.162000e+02	-2.228586e-11	1.138897e-11
1.226000e+02	-2.180805e-12	1.138897e-11
1.291000e+02	8.491030e-12	1.138897e-11
1.355000e+02	-1.629318e-12	1.138897e-11
1.420000e+02	-1.266048e-11	1.138897e-11
1.484000e+02	2.641701e-13	1.138897e-11
1.549000e+02	-5.764995e-12	1.138897e-11
1.613000e+02	1.030658e-12	1.138897e-11
1.678000e+02	8.604493e-12	1.138897e-11
1.742000e+02	-2.474385e-11	1.138897e-11
1.807000e+02	-1.945752e-11	1.138897e-11
1.871000e+02	-6.441367e-12	1.138897e-11
1.936000e+02	1.025447e-11	1.138897e-11
2.000000e+02	-2.826879e-12	1.138897e-11
2.065000e+02	4.793956e-12	1.138897e-11
2.130000e+02	-6.212095e-13	1.138897e-11
2.194000e+02	-2.255046e-11	1.138897e-11
2.259000e+02	-2.120932e-11	1.138897e-11
2.323000e+02	-5.395069e-12	1.138897e-11
2.388000e+02	-2.296193e-11	1.138897e-11
2.452000e+02	1.936419e-12	1.138897e-11
2.517000e+02	-1.296746e-12	1.138897e-11
2.581000e+02	-2.235094e-12	1.138897e-11
2.646000e+02	-2.116406e-11	1.138897e-11
2.710000e+02	-1.612861e-11	1.138897e-11
2.775000e+02	-1.663477e-11	1.138897e-11
2.839000e+02	-2.486422e-11	1.138897e-11
2.904000e+02	-2.666258e-11	1.138897e-11
2.968000e+02	-2.646631e-12	1.138897e-11
3.033000e+02	-3.526796e-12	1.138897e-11
3.097000e+02	-3.206143e-12	1.138897e-11
3.162000e+02	5.359692e-12	1.138897e-11
3.226000e+02	6.742345e-12	1.138897e-11
3.291000e+02	8.655180e-12	1.138897e-11
3.355000e+02	-4.047168e-12	1.138897e-11
3.420000e+02	1.152267e-11	1.138897e-11
3.484000e+02	-1.643468e-11	1.138897e-11
3.549000e+02	9.962155e-12	1.138897e-11
