Averaged ion signal for bare Si BNL, m/z=196
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.210194e-11	9.497521e-12
6.500000e+00	-2.183927e-12	1.065845e-11
1.290000e+01	8.523850e-13	1.518403e-11
1.940000e+01	-2.494085e-12	7.712697e-12
2.580000e+01	-4.731023e-12	1.188187e-11
3.230000e+01	-1.041744e-12	6.070348e-12
3.880000e+01	9.932170e-12	6.532369e-12
4.520000e+01	-1.075040e-11	8.180022e-13
5.170000e+01	9.009011e-12	1.554222e-11
5.810000e+01	1.617439e-12	8.091148e-12
6.460000e+01	-5.245847e-12	1.341177e-11
7.100000e+01	-1.082257e-11	7.521552e-12
7.750000e+01	-1.398629e-11	8.013334e-12
8.390000e+01	5.167622e-12	6.441948e-12
9.040000e+01	7.760252e-12	2.906484e-12
9.680000e+01	4.365139e-13	1.866085e-11
1.033000e+02	-1.033441e-11	5.342833e-12
1.097000e+02	1.027331e-11	1.000275e-11
1.162000e+02	1.093493e-11	9.830183e-12
1.226000e+02	-1.229880e-11	1.157651e-12
1.291000e+02	-6.115073e-12	1.697188e-11
1.355000e+02	-3.853161e-12	8.696699e-12
1.420000e+02	1.167962e-11	2.111721e-14
1.484000e+02	1.077533e-11	7.208801e-12
1.549000e+02	-1.606749e-11	4.765783e-12
1.613000e+02	-6.270828e-12	1.333350e-12
1.678000e+02	-5.069880e-14	2.260582e-12
1.742000e+02	4.696513e-12	5.027000e-12
1.807000e+02	-8.638907e-12	5.575618e-12
1.871000e+02	-1.933795e-12	1.954300e-11
1.936000e+02	3.294484e-12	6.668782e-12
2.000000e+02	1.272696e-12	4.288200e-12
2.065000e+02	-1.556117e-11	1.353868e-12
2.130000e+02	-1.086386e-11	1.730345e-11
2.194000e+02	-4.542483e-12	2.326113e-11
2.259000e+02	-1.109467e-11	1.825552e-12
2.323000e+02	-7.735991e-12	1.079433e-11
2.388000e+02	9.996923e-12	3.554048e-12
2.452000e+02	-8.980649e-12	1.695319e-12
2.517000e+02	-3.312358e-13	9.702897e-12
2.581000e+02	-1.420491e-11	1.622863e-11
2.646000e+02	-1.931914e-11	9.295497e-12
2.710000e+02	-4.164966e-12	5.613381e-12
2.775000e+02	5.274447e-12	6.966597e-12
2.839000e+02	-1.817252e-11	1.051863e-11
2.904000e+02	-9.277211e-12	1.034205e-11
2.968000e+02	-9.402283e-12	1.937920e-12
3.033000e+02	-9.870220e-12	6.874054e-12
3.097000e+02	2.315584e-13	7.462930e-12
3.162000e+02	-6.705328e-12	2.325345e-11
3.226000e+02	2.519900e-12	1.146428e-11
3.291000e+02	5.905029e-12	6.003212e-12
3.355000e+02	-2.607584e-13	6.156296e-13
3.420000e+02	-7.756129e-12	1.151694e-11
3.484000e+02	1.778083e-12	4.792479e-12
3.549000e+02	-1.449574e-11	2.960539e-12
