Averaged ion signal for P950-InO4, m/z=115
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-6.161718e-12	2.358553e-12
6.500000e+00	-1.050318e-12	5.371383e-12
1.290000e+01	-3.140247e-12	5.367123e-12
1.940000e+01	4.237153e-12	2.720048e-12
2.580000e+01	-2.360776e-12	9.713079e-13
3.230000e+01	4.922915e-12	1.300188e-12
3.870000e+01	-2.634305e-12	6.687738e-12
4.520000e+01	-1.634011e-11	2.979882e-12
5.170000e+01	-9.699414e-12	1.542841e-11
5.810000e+01	1.191858e-12	2.813049e-12
6.460000e+01	-8.070742e-12	1.042781e-12
7.100000e+01	8.427329e-12	9.395206e-13
7.750000e+01	-2.039271e-12	4.303650e-12
8.390000e+01	2.893800e-12	9.570090e-12
9.040000e+01	-4.360300e-12	9.901581e-12
9.680000e+01	3.538271e-12	5.408659e-12
1.033000e+02	-6.907829e-12	1.313989e-12
1.097000e+02	-3.039257e-12	3.350229e-12
1.162000e+02	-9.088574e-13	4.892942e-12
1.226000e+02	3.713714e-12	9.095298e-12
1.291000e+02	-4.415386e-12	1.701372e-12
1.355000e+02	-1.038237e-11	1.414242e-11
1.420000e+02	-8.315915e-12	1.224480e-11
1.484000e+02	7.463156e-12	1.496937e-12
1.549000e+02	-3.801444e-12	1.285723e-11
1.613000e+02	5.299627e-12	1.468507e-12
1.678000e+02	-1.422973e-12	1.736336e-12
1.742000e+02	-1.037100e-11	1.555302e-11
1.807000e+02	1.594987e-13	7.170095e-12
1.871000e+02	2.040570e-12	5.066645e-12
1.936000e+02	2.522970e-12	1.450747e-11
2.000000e+02	-2.581261e-11	2.345765e-12
2.065000e+02	1.789441e-12	5.405044e-12
2.129000e+02	-1.342994e-11	1.109323e-11
2.194000e+02	-9.890088e-12	7.068386e-12
2.259000e+02	-5.107897e-12	1.515234e-12
2.323000e+02	6.651384e-12	6.501183e-12
2.388000e+02	9.645745e-13	8.815803e-12
2.452000e+02	-2.761452e-13	7.788753e-12
2.517000e+02	-2.182470e-11	6.784123e-12
2.581000e+02	7.849826e-12	2.177822e-12
2.646000e+02	-1.737983e-12	9.749558e-12
2.710000e+02	8.932797e-12	5.090109e-12
2.775000e+02	-2.601012e-12	7.054512e-12
2.839000e+02	5.446268e-12	4.484609e-13
2.904000e+02	-7.354041e-12	1.515358e-11
2.968000e+02	1.392031e-12	4.000679e-12
3.033000e+02	3.388431e-12	6.988151e-12
3.097000e+02	-3.111498e-12	6.163891e-12
3.162000e+02	6.790185e-14	2.437280e-12
3.226000e+02	-6.642027e-12	1.544446e-11
3.291000e+02	4.087873e-12	9.687789e-12
3.355000e+02	-4.970556e-12	1.380897e-11
3.420000e+02	3.695844e-12	6.708859e-12
3.484000e+02	-2.787585e-12	1.646901e-12
3.549000e+02	-4.458184e-12	3.883928e-12
