Averaged ion signal for bare Si BNL, m/z=179
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	6.317636e-12	2.054850e-12
6.500000e+00	-7.696833e-12	1.003980e-11
1.290000e+01	1.074449e-11	7.071904e-12
1.940000e+01	1.155282e-11	3.995055e-12
2.580000e+01	-1.659380e-11	5.347075e-13
3.230000e+01	-1.267267e-11	6.421587e-13
3.880000e+01	1.499898e-11	1.887767e-12
4.520000e+01	-6.186165e-12	9.537862e-12
5.170000e+01	-1.478761e-11	2.469463e-12
5.810000e+01	-8.199209e-12	8.575384e-12
6.460000e+01	5.502195e-12	1.245159e-12
7.100000e+01	-8.079529e-13	1.438647e-11
7.750000e+01	1.603858e-11	2.695421e-12
8.390000e+01	6.702103e-12	9.893239e-13
9.040000e+01	7.119338e-13	8.530025e-12
9.680000e+01	3.864959e-12	6.563777e-13
1.033000e+02	-1.261836e-11	2.887179e-12
1.097000e+02	1.283832e-11	4.104931e-12
1.162000e+02	1.102915e-11	1.972583e-12
1.226000e+02	-1.129748e-11	1.918635e-12
1.291000e+02	2.860452e-12	1.278519e-11
1.355000e+02	5.326028e-12	2.498961e-12
1.420000e+02	1.403358e-12	1.227381e-11
1.484000e+02	-6.013716e-12	7.174693e-12
1.549000e+02	1.318571e-11	6.205256e-12
1.613000e+02	1.202024e-11	7.801353e-12
1.678000e+02	8.253070e-12	1.505370e-11
1.742000e+02	-6.597542e-13	1.720615e-11
1.807000e+02	1.312493e-11	6.266648e-12
1.871000e+02	1.290452e-12	4.303254e-12
1.936000e+02	7.340282e-12	1.021791e-11
2.000000e+02	1.276381e-11	5.588192e-12
2.065000e+02	-1.850861e-12	5.329959e-12
2.130000e+02	-2.902358e-12	1.064672e-11
2.194000e+02	-7.313005e-12	3.147987e-12
2.259000e+02	2.250298e-12	3.687137e-12
2.323000e+02	1.302635e-11	5.151567e-12
2.388000e+02	1.217215e-11	3.035191e-12
2.452000e+02	-4.506433e-13	1.342847e-11
2.517000e+02	1.070701e-11	4.573245e-12
2.581000e+02	6.852563e-12	9.461744e-13
2.646000e+02	1.084037e-11	1.740220e-11
2.710000e+02	2.025642e-11	4.314772e-12
2.775000e+02	1.166872e-11	1.450353e-12
2.839000e+02	2.066925e-12	8.094632e-12
2.904000e+02	-6.593671e-12	1.989656e-12
2.968000e+02	2.195631e-12	7.632164e-12
3.033000e+02	6.896935e-12	1.681104e-11
3.097000e+02	9.049872e-13	4.413896e-13
3.162000e+02	1.207879e-11	4.471986e-12
3.226000e+02	2.514743e-12	1.137454e-11
3.291000e+02	-6.456276e-12	1.585045e-12
3.355000e+02	5.892199e-12	9.205003e-12
3.420000e+02	-1.696970e-12	6.574648e-12
3.484000e+02	1.928055e-12	7.290510e-13
3.549000e+02	-6.961403e-14	2.359798e-12
