Averaged ion signal for P950-Hf15x1, m/z=142
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	7.273631e-12	1.714110e-12
6.500000e+00	-2.444010e-13	1.588995e-11
1.290000e+01	-1.459683e-11	2.751008e-12
1.940000e+01	-2.896062e-12	8.371853e-12
2.580000e+01	1.281211e-11	1.614894e-12
3.230000e+01	1.459659e-11	6.291944e-12
3.880000e+01	-8.939594e-12	3.208655e-12
4.520000e+01	1.181508e-11	2.214196e-12
5.170000e+01	-1.334501e-11	9.326930e-13
5.810000e+01	-1.105883e-11	1.932251e-12
6.460000e+01	3.855634e-12	2.036229e-11
7.100000e+01	1.636105e-11	1.763701e-12
7.750000e+01	-1.416577e-12	1.591674e-11
8.390000e+01	1.367954e-11	7.560047e-12
9.040000e+01	4.340212e-12	1.232519e-11
9.680000e+01	1.050703e-11	6.547794e-12
1.033000e+02	1.141620e-11	4.468434e-12
1.097000e+02	-2.196781e-13	1.539774e-11
1.162000e+02	1.198669e-11	3.111819e-12
1.226000e+02	8.216511e-12	2.561790e-12
1.291000e+02	4.928679e-12	8.622571e-12
1.355000e+02	2.322700e-12	1.463876e-11
1.420000e+02	1.653717e-11	2.397177e-12
1.484000e+02	1.104699e-11	1.156785e-12
1.549000e+02	-1.388129e-11	2.185026e-12
1.613000e+02	4.476328e-12	1.514662e-11
1.678000e+02	1.418515e-11	4.238672e-12
1.742000e+02	1.398447e-11	7.503780e-12
1.807000e+02	1.092413e-11	1.013392e-11
1.871000e+02	-1.467544e-12	1.396097e-11
1.936000e+02	-9.864215e-12	4.810128e-12
2.000000e+02	-2.361355e-12	1.200908e-11
2.065000e+02	3.792372e-14	7.318226e-12
2.130000e+02	3.791092e-12	2.868865e-12
2.194000e+02	-2.366887e-12	1.293527e-11
2.259000e+02	1.485208e-11	1.025111e-11
2.323000e+02	4.258402e-12	1.153178e-11
2.388000e+02	1.238557e-11	1.384140e-12
2.452000e+02	1.755839e-11	3.064531e-12
2.517000e+02	1.493706e-11	4.850608e-12
2.581000e+02	1.468188e-11	4.893216e-12
2.646000e+02	3.858976e-13	1.134729e-11
2.710000e+02	-8.716313e-13	5.486036e-12
2.775000e+02	6.756037e-12	1.106610e-11
2.839000e+02	-5.171642e-12	2.652117e-13
2.904000e+02	-4.531874e-12	1.023155e-11
2.968000e+02	3.742347e-12	8.749541e-12
3.033000e+02	1.138201e-11	2.273401e-12
3.097000e+02	-2.896864e-12	9.467493e-12
3.162000e+02	-2.232396e-12	1.015555e-11
3.226000e+02	1.229282e-11	5.599455e-12
3.291000e+02	-2.918507e-12	4.244060e-13
3.355000e+02	-3.753236e-12	6.788348e-12
3.420000e+02	9.216982e-12	3.556583e-13
3.484000e+02	-3.277047e-12	8.414800e-12
3.549000e+02	-2.202029e-12	1.142641e-11
