Ion signal for P950-InO2 1, m/z=101
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-8.180409e-12	9.867933e-12
6.500000e+00	-3.569919e-12	9.867933e-12
1.290000e+01	4.066041e-12	9.867933e-12
1.940000e+01	4.579531e-12	9.867933e-12
2.580000e+01	-1.254351e-11	9.867933e-12
3.230000e+01	1.586981e-12	9.867933e-12
3.870000e+01	4.856940e-12	9.867933e-12
4.520000e+01	-2.678570e-12	9.867933e-12
5.160000e+01	4.696390e-12	9.867933e-12
5.810000e+01	5.147880e-12	9.867933e-12
6.450000e+01	-2.633416e-11	9.867933e-12
7.100000e+01	-6.775670e-12	9.867933e-12
7.740000e+01	-6.293711e-12	9.867933e-12
8.390000e+01	-7.377220e-12	9.867933e-12
9.030000e+01	-6.792609e-13	9.867933e-12
9.680000e+01	-6.087771e-12	9.867933e-12
1.033000e+02	-8.810281e-12	9.867933e-12
1.097000e+02	2.267888e-14	9.867933e-12
1.162000e+02	-4.013831e-12	9.867933e-12
1.226000e+02	-4.769871e-12	9.867933e-12
1.291000e+02	-4.277381e-12	9.867933e-12
1.355000e+02	-6.714218e-13	9.867933e-12
1.420000e+02	6.610684e-13	9.867933e-12
1.484000e+02	1.405503e-11	9.867933e-12
1.549000e+02	-2.791558e-11	9.867933e-12
1.613000e+02	-2.336522e-12	9.867933e-12
1.678000e+02	-2.104032e-12	9.867933e-12
1.742000e+02	-2.458847e-11	9.867933e-12
1.807000e+02	-5.704583e-12	9.867933e-12
1.871000e+02	7.025377e-12	9.867933e-12
1.936000e+02	-3.408133e-12	9.867933e-12
2.000000e+02	-1.321173e-12	9.867933e-12
2.065000e+02	4.729317e-12	9.867933e-12
2.129000e+02	2.255276e-12	9.867933e-12
2.194000e+02	3.296766e-12	9.867933e-12
2.258000e+02	-4.326274e-12	9.867933e-12
2.323000e+02	1.552161e-13	9.867933e-12
2.387000e+02	1.544718e-11	9.867933e-12
2.452000e+02	-2.234243e-11	9.867933e-12
2.516000e+02	1.061963e-11	9.867933e-12
2.581000e+02	9.100116e-12	9.867933e-12
2.645000e+02	-2.251925e-12	9.867933e-12
2.710000e+02	1.807565e-12	9.867933e-12
2.774000e+02	1.405247e-13	9.867933e-12
2.839000e+02	-1.958449e-11	9.867933e-12
2.903000e+02	8.982974e-12	9.867933e-12
2.968000e+02	6.708465e-12	9.867933e-12
3.033000e+02	6.714955e-12	9.867933e-12
3.097000e+02	-1.964449e-11	9.867933e-12
3.162000e+02	-1.991760e-11	9.867933e-12
3.226000e+02	-7.866361e-13	9.867933e-12
3.291000e+02	1.540485e-11	9.867933e-12
3.355000e+02	7.836814e-12	9.867933e-12
3.420000e+02	-1.246696e-12	9.867933e-12
3.484000e+02	-2.097104e-11	9.867933e-12
3.549000e+02	1.008175e-11	9.867933e-12
