Averaged ion signal for P950-Hf15x1, m/z=170
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.124737e-11	9.644411e-12
6.500000e+00	4.366532e-12	9.342422e-12
1.290000e+01	-1.292606e-11	7.329548e-12
1.940000e+01	5.707992e-12	4.293969e-12
2.580000e+01	2.297655e-12	5.245094e-12
3.230000e+01	5.605956e-12	3.617143e-12
3.880000e+01	-4.491246e-12	1.251612e-11
4.520000e+01	-7.794584e-12	4.991752e-12
5.170000e+01	3.302140e-13	8.030515e-12
5.810000e+01	-1.617397e-11	4.479490e-12
6.460000e+01	-5.978326e-12	7.898093e-12
7.100000e+01	6.053337e-12	2.607969e-12
7.750000e+01	-5.582066e-12	1.256990e-11
8.390000e+01	2.450797e-12	4.867422e-12
9.040000e+01	3.481595e-12	4.346310e-12
9.680000e+01	-4.392093e-12	1.895316e-11
1.033000e+02	8.605555e-12	7.329581e-12
1.097000e+02	6.170218e-12	4.024705e-12
1.162000e+02	-1.782485e-12	2.970527e-12
1.226000e+02	1.742678e-12	2.123903e-12
1.291000e+02	7.521975e-12	3.976864e-12
1.355000e+02	2.296138e-12	2.347512e-12
1.420000e+02	-1.784161e-11	3.414795e-12
1.484000e+02	5.211598e-12	6.458120e-12
1.549000e+02	-9.230654e-12	1.079490e-11
1.613000e+02	-1.070354e-11	1.033787e-11
1.678000e+02	1.034236e-11	3.164962e-12
1.742000e+02	-7.278281e-12	1.389614e-11
1.807000e+02	7.520316e-12	7.136070e-12
1.871000e+02	-1.569927e-11	7.584196e-12
1.936000e+02	-7.151169e-12	1.146927e-11
2.000000e+02	-5.684611e-12	1.426050e-11
2.065000e+02	-1.882659e-12	1.560819e-11
2.130000e+02	1.297304e-11	3.138024e-12
2.194000e+02	-3.610649e-12	1.306845e-11
2.259000e+02	-1.690775e-11	2.382683e-12
2.323000e+02	2.610661e-12	3.664009e-12
2.388000e+02	-1.434999e-11	1.746709e-12
2.452000e+02	1.309262e-11	9.635117e-12
2.517000e+02	2.896691e-13	1.380790e-11
2.581000e+02	9.231082e-12	8.392726e-12
2.646000e+02	8.932879e-12	1.688542e-12
2.710000e+02	-1.422708e-12	9.180916e-12
2.775000e+02	1.153434e-11	4.257067e-12
2.839000e+02	7.645502e-12	2.712557e-12
2.904000e+02	-1.780535e-11	3.894526e-12
2.968000e+02	-1.805299e-11	2.931001e-12
3.033000e+02	-7.727400e-13	4.332284e-12
3.097000e+02	-7.722377e-12	1.314346e-11
3.162000e+02	6.842220e-12	6.059393e-12
3.226000e+02	-8.733117e-12	4.464268e-12
3.291000e+02	-1.449820e-12	7.756501e-12
3.355000e+02	-1.029561e-11	8.703827e-12
3.420000e+02	6.597907e-13	1.225974e-11
3.484000e+02	1.052480e-11	2.434514e-12
3.549000e+02	-3.390299e-12	7.591682e-12
