Averaged ion signal for bare Si BNL, m/z=101
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-9.685915e-12	9.051839e-12
6.500000e+00	2.043509e-12	1.231302e-11
1.290000e+01	7.172407e-12	2.031180e-12
1.940000e+01	-9.278269e-12	8.105462e-12
2.580000e+01	-7.686321e-12	1.214663e-11
3.230000e+01	1.406175e-11	1.962897e-12
3.880000e+01	-6.537597e-12	1.070959e-11
4.520000e+01	-1.641775e-12	1.934551e-11
5.170000e+01	-8.839825e-12	8.869402e-12
5.810000e+01	-1.137405e-11	1.187686e-11
6.460000e+01	5.539697e-12	1.021543e-12
7.100000e+01	2.437869e-12	6.019769e-13
7.750000e+01	4.957343e-12	5.428892e-12
8.390000e+01	1.469924e-11	1.526829e-14
9.040000e+01	-9.560785e-12	7.259900e-12
9.680000e+01	-6.346888e-12	7.091060e-12
1.033000e+02	-5.761914e-12	8.891309e-12
1.097000e+02	8.180841e-13	1.812005e-11
1.162000e+02	1.202346e-11	4.449018e-12
1.226000e+02	9.803356e-12	8.292858e-12
1.291000e+02	-7.063620e-12	1.365718e-11
1.355000e+02	-6.343522e-12	1.311568e-11
1.420000e+02	3.952702e-12	3.518065e-12
1.484000e+02	1.096360e-11	1.194775e-12
1.549000e+02	-1.719926e-12	1.146644e-12
1.613000e+02	3.049972e-12	2.012484e-12
1.678000e+02	6.731446e-12	6.004352e-12
1.742000e+02	3.768343e-12	1.120192e-12
1.807000e+02	2.315818e-12	1.608061e-12
1.871000e+02	7.088715e-12	7.453099e-12
1.936000e+02	-8.254861e-12	1.497028e-11
2.000000e+02	-2.640013e-12	1.795971e-11
2.065000e+02	-1.039889e-11	1.185293e-11
2.130000e+02	7.048262e-12	6.955879e-12
2.194000e+02	1.134243e-11	3.054313e-12
2.259000e+02	1.052913e-11	9.806704e-13
2.323000e+02	-9.588545e-12	1.235975e-11
2.388000e+02	7.650505e-12	7.840382e-13
2.452000e+02	5.727677e-12	3.869604e-12
2.517000e+02	7.928771e-13	2.379253e-12
2.581000e+02	7.610549e-12	7.902187e-12
2.646000e+02	-3.140251e-12	1.201396e-11
2.710000e+02	9.534205e-13	1.467798e-11
2.775000e+02	-3.000779e-12	1.707124e-11
2.839000e+02	6.309292e-12	6.264770e-12
2.904000e+02	2.486493e-12	2.498627e-12
2.968000e+02	-2.911036e-12	2.052076e-11
3.033000e+02	-9.806035e-12	1.003098e-11
3.097000e+02	1.029554e-11	6.401476e-13
3.162000e+02	-4.832414e-12	1.503544e-11
3.226000e+02	5.317408e-12	5.953644e-12
3.291000e+02	-3.689618e-12	1.350328e-11
3.355000e+02	9.552798e-13	2.707435e-12
3.420000e+02	1.031375e-11	3.135664e-13
3.484000e+02	-7.354898e-12	1.415482e-11
3.549000e+02	-7.813742e-13	1.567358e-12
