Averaged ion signal for P950-InO4, m/z=54
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	4.792750e-13	4.807842e-12
6.500000e+00	-3.642184e-12	1.951715e-12
1.290000e+01	2.573483e-13	3.670843e-13
1.940000e+01	-7.566103e-13	3.726542e-12
2.580000e+01	1.017422e-12	7.258673e-12
3.230000e+01	5.441710e-12	9.150453e-12
3.870000e+01	-2.093505e-12	2.404303e-13
4.520000e+01	-7.399716e-12	4.571959e-13
5.170000e+01	-4.482675e-12	2.855431e-12
5.810000e+01	3.835689e-14	1.922561e-12
6.460000e+01	1.161340e-11	4.031188e-12
7.100000e+01	9.864430e-12	2.670681e-12
7.750000e+01	5.275472e-12	9.000548e-13
8.390000e+01	4.970003e-12	2.679576e-12
9.040000e+01	-3.039552e-13	6.137975e-13
9.680000e+01	3.714077e-12	9.653333e-13
1.033000e+02	8.571118e-12	4.187040e-12
1.097000e+02	8.064989e-14	1.902409e-12
1.162000e+02	1.091191e-12	3.751283e-12
1.226000e+02	3.027723e-12	9.636521e-13
1.291000e+02	2.719765e-12	2.159026e-12
1.355000e+02	4.949296e-12	6.460524e-14
1.420000e+02	7.823838e-12	2.205732e-12
1.484000e+02	-3.731304e-13	2.575137e-12
1.549000e+02	4.313911e-12	8.511030e-15
1.613000e+02	1.544443e-12	3.901198e-13
1.678000e+02	5.975984e-12	6.109754e-12
1.742000e+02	2.840516e-12	3.169123e-12
1.807000e+02	3.147558e-12	2.124504e-12
1.871000e+02	3.951589e-12	4.806344e-13
1.936000e+02	3.005631e-12	3.664739e-12
2.000000e+02	1.592163e-12	1.808917e-13
2.065000e+02	6.404704e-12	6.236982e-12
2.129000e+02	8.451736e-12	1.548510e-13
2.194000e+02	6.920277e-12	1.068275e-12
2.259000e+02	9.145662e-13	9.648507e-13
2.323000e+02	4.257351e-12	2.539672e-13
2.388000e+02	6.031139e-12	1.130593e-12
2.452000e+02	-1.158076e-12	8.532901e-13
2.517000e+02	4.925213e-12	4.813836e-12
2.581000e+02	3.120997e-12	3.197953e-12
2.646000e+02	5.003286e-12	2.106079e-12
2.710000e+02	8.418070e-12	2.573805e-12
2.775000e+02	5.168359e-12	1.873678e-12
2.839000e+02	2.616144e-12	1.073562e-12
2.904000e+02	4.044932e-12	4.237936e-12
2.968000e+02	7.752464e-12	7.178433e-12
3.033000e+02	2.073006e-12	2.188307e-12
3.097000e+02	7.387037e-12	2.626824e-12
3.162000e+02	2.742579e-12	4.792050e-12
3.226000e+02	6.536107e-13	3.092919e-12
3.291000e+02	-7.248478e-13	4.637923e-13
3.355000e+02	1.135684e-12	3.438839e-12
3.420000e+02	1.139225e-12	8.509650e-13
3.484000e+02	-1.774243e-12	3.582404e-12
3.549000e+02	5.992299e-12	4.025278e-12
