Ion signal for P950-AlO2 2, m/z=80
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-1.288410e-12	4.729710e-12
6.500000e+00	-1.655784e-12	4.729710e-12
1.300000e+01	-4.807158e-12	4.729710e-12
1.940000e+01	-1.351357e-12	4.729710e-12
2.590000e+01	4.598268e-12	4.729710e-12
3.230000e+01	-5.199931e-12	4.729710e-12
3.880000e+01	9.360695e-12	4.729710e-12
4.520000e+01	5.427496e-12	4.729710e-12
5.170000e+01	9.144121e-12	4.729710e-12
5.810000e+01	-4.293078e-12	4.729710e-12
6.460000e+01	-4.184452e-12	4.729710e-12
7.100000e+01	8.569349e-12	4.729710e-12
7.750000e+01	-1.154026e-12	4.729710e-12
8.390000e+01	3.786775e-12	4.729710e-12
9.040000e+01	4.074401e-12	4.729710e-12
9.680000e+01	-1.218798e-12	4.729710e-12
1.033000e+02	5.644827e-12	4.729710e-12
1.097000e+02	1.973628e-12	4.729710e-12
1.162000e+02	-1.335746e-12	4.729710e-12
1.226000e+02	4.357054e-12	4.729710e-12
1.291000e+02	-4.406320e-12	4.729710e-12
1.355000e+02	-9.519054e-15	4.729710e-12
1.420000e+02	8.300107e-12	4.729710e-12
1.484000e+02	8.293907e-12	4.729710e-12
1.549000e+02	1.085853e-11	4.729710e-12
1.613000e+02	-2.643337e-11	4.729710e-12
1.678000e+02	-3.541040e-12	4.729710e-12
1.742000e+02	-4.502240e-12	4.729710e-12
1.807000e+02	-3.133614e-12	4.729710e-12
1.871000e+02	-2.729541e-11	4.729710e-12
1.936000e+02	-6.152187e-12	4.729710e-12
2.000000e+02	2.842613e-12	4.729710e-12
2.065000e+02	5.067239e-12	4.729710e-12
2.129000e+02	6.933040e-12	4.729710e-12
2.194000e+02	-6.748334e-12	4.729710e-12
2.258000e+02	-8.283534e-12	4.729710e-12
2.323000e+02	-3.405908e-12	4.729710e-12
2.387000e+02	4.149893e-12	4.729710e-12
2.452000e+02	5.424518e-12	4.729710e-12
2.516000e+02	1.161319e-12	4.729710e-12
2.581000e+02	4.791945e-12	4.729710e-12
2.646000e+02	3.972571e-12	4.729710e-12
2.710000e+02	2.911371e-12	4.729710e-12
2.775000e+02	3.973997e-12	4.729710e-12
2.839000e+02	5.056798e-12	4.729710e-12
2.904000e+02	6.804424e-12	4.729710e-12
2.968000e+02	-6.232776e-12	4.729710e-12
3.033000e+02	-1.074815e-11	4.729710e-12
3.097000e+02	2.319651e-12	4.729710e-12
3.162000e+02	1.385277e-12	4.729710e-12
3.226000e+02	6.107077e-12	4.729710e-12
3.291000e+02	-6.543297e-12	4.729710e-12
3.355000e+02	-6.349619e-14	4.729710e-12
3.420000e+02	2.003130e-12	4.729710e-12
3.484000e+02	3.658930e-12	4.729710e-12
3.549000e+02	-1.330444e-12	4.729710e-12
