Averaged ion signal for P950-AlO2, m/z=150
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-9.455353e-13	7.777822e-12
6.400000e+00	5.822834e-12	3.630871e-12
1.290000e+01	2.049771e-12	1.131000e-11
1.930000e+01	-1.104432e-11	1.369423e-11
2.580000e+01	2.443616e-12	2.556646e-12
3.220000e+01	3.401024e-12	3.301915e-12
3.870000e+01	-2.636539e-12	1.289205e-15
4.510000e+01	1.413868e-12	9.308558e-12
5.160000e+01	-1.915679e-11	2.355168e-12
5.800000e+01	1.063713e-12	5.847799e-12
6.450000e+01	-7.990350e-12	3.087075e-12
7.090000e+01	-1.725739e-11	1.247579e-11
7.740000e+01	9.103495e-12	3.761718e-12
8.380000e+01	7.047402e-12	4.114868e-13
9.030000e+01	-3.892160e-12	6.448611e-13
9.680000e+01	3.853315e-12	4.215198e-12
1.032000e+02	-1.330622e-11	1.259940e-11
1.097000e+02	-6.205841e-12	1.224616e-11
1.161000e+02	5.551529e-12	4.122147e-12
1.226000e+02	-6.738146e-12	1.586367e-11
1.290000e+02	2.048374e-12	1.503210e-12
1.355000e+02	7.131849e-12	3.995126e-12
1.419000e+02	5.998718e-12	1.906933e-12
1.484000e+02	-4.158064e-13	2.952695e-13
1.548000e+02	-1.199144e-11	4.931424e-12
1.613000e+02	-1.073411e-11	1.723006e-11
1.677000e+02	-1.563064e-11	1.367527e-11
1.742000e+02	7.835383e-12	5.601055e-12
1.806000e+02	-3.189748e-12	2.835862e-12
1.871000e+02	3.173728e-12	1.074120e-11
1.935000e+02	-3.755903e-12	6.395050e-13
2.000000e+02	3.551572e-12	6.291841e-12
2.064000e+02	1.465294e-11	3.273148e-12
2.129000e+02	-7.413633e-12	1.815053e-11
2.193000e+02	5.583787e-12	1.082209e-12
2.258000e+02	1.415076e-11	3.355627e-12
2.322000e+02	-2.336532e-11	9.027840e-13
2.387000e+02	7.660106e-12	1.895230e-12
2.451000e+02	6.369759e-13	1.433423e-12
2.516000e+02	8.677451e-12	1.998913e-12
2.580000e+02	5.043821e-12	5.534780e-12
2.645000e+02	1.277258e-12	2.175406e-12
2.709000e+02	8.083665e-12	2.530863e-12
2.774000e+02	2.663103e-12	3.827627e-13
2.838000e+02	8.082510e-12	8.458506e-12
2.903000e+02	3.942447e-12	9.832380e-12
2.967000e+02	8.034355e-12	5.407149e-12
3.032000e+02	-1.351331e-11	6.613577e-12
3.096000e+02	5.130199e-12	7.719208e-12
3.161000e+02	4.141637e-12	6.881663e-13
3.226000e+02	2.891612e-12	8.971003e-12
3.290000e+02	-3.960187e-13	7.693309e-12
3.355000e+02	-9.025993e-12	5.507804e-12
3.419000e+02	4.972326e-12	1.043452e-12
3.484000e+02	4.413301e-12	3.073711e-12
3.548000e+02	4.463671e-12	1.085560e-11
