Averaged ion signal for P950-AlO4, m/z=33
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.684380e-12	2.300671e-12
6.500000e+00	-8.631745e-13	5.696849e-12
1.290000e+01	1.034691e-11	3.472696e-12
1.940000e+01	-3.762880e-12	3.312126e-12
2.580000e+01	-7.089791e-12	4.937209e-13
3.230000e+01	-3.853586e-12	2.678988e-13
3.880000e+01	5.299396e-12	7.424147e-12
4.520000e+01	-6.627792e-12	1.739424e-12
5.170000e+01	-2.323310e-12	4.611219e-13
5.810000e+01	-3.698997e-12	4.474949e-12
6.460000e+01	-5.540516e-12	1.585597e-12
7.100000e+01	-7.487030e-13	1.773973e-12
7.750000e+01	-2.484721e-12	4.420722e-13
8.390000e+01	-2.196909e-12	1.928498e-12
9.040000e+01	9.494073e-12	1.169355e-11
9.680000e+01	-2.339614e-12	3.220523e-12
1.033000e+02	1.902867e-12	8.060225e-13
1.097000e+02	7.817988e-14	1.676048e-12
1.162000e+02	-6.033385e-13	2.722498e-12
1.226000e+02	-1.220526e-12	9.310728e-13
1.291000e+02	3.819558e-13	2.338473e-12
1.355000e+02	-2.032232e-12	2.559024e-13
1.420000e+02	-1.605250e-12	7.610520e-13
1.484000e+02	-1.325937e-12	1.350122e-12
1.549000e+02	9.030044e-12	4.700923e-12
1.613000e+02	-9.996429e-13	9.551473e-13
1.678000e+02	1.823387e-13	3.460102e-12
1.742000e+02	9.739278e-13	3.304449e-12
1.807000e+02	8.099133e-12	3.323373e-12
1.871000e+02	8.267221e-13	9.829735e-13
1.936000e+02	-4.310727e-13	2.612151e-12
2.000000e+02	-1.914984e-12	6.499983e-13
2.065000e+02	-2.511278e-12	1.040676e-12
2.129000e+02	-2.532189e-12	4.014768e-13
2.194000e+02	-1.083984e-12	1.949701e-12
2.258000e+02	1.008160e-11	1.027605e-11
2.323000e+02	3.803101e-13	7.274026e-15
2.387000e+02	3.578992e-13	1.426073e-12
2.452000e+02	1.539104e-12	1.820251e-12
2.516000e+02	1.995194e-12	1.047098e-12
2.581000e+02	1.924899e-12	2.456776e-12
2.646000e+02	2.018880e-12	1.805270e-12
2.710000e+02	9.607693e-12	4.790301e-12
2.775000e+02	7.601746e-13	7.872451e-13
2.839000e+02	2.287487e-12	5.838254e-13
2.904000e+02	3.460469e-12	3.089780e-12
2.968000e+02	1.451528e-11	2.267650e-12
3.033000e+02	1.217763e-12	1.802805e-12
3.097000e+02	2.110076e-12	1.571875e-12
3.162000e+02	-9.914425e-13	9.513295e-13
3.226000e+02	6.399370e-12	3.194100e-12
3.291000e+02	-1.032648e-12	1.721457e-13
3.355000e+02	-2.793336e-12	1.535925e-12
3.420000e+02	-2.713354e-12	2.386879e-12
3.484000e+02	6.462459e-12	2.945550e-12
3.549000e+02	-5.105596e-13	2.388404e-12
