Averaged ion signal for bare Si BNL, m/z=184
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	3.398218e-12	1.706119e-12
6.500000e+00	-1.689181e-11	5.445396e-12
1.290000e+01	-2.134968e-12	1.430710e-11
1.940000e+01	-1.521798e-12	8.184582e-12
2.580000e+01	1.272105e-11	3.863126e-12
3.230000e+01	1.236962e-11	5.390403e-13
3.880000e+01	-3.311074e-12	1.340321e-11
4.520000e+01	6.948530e-12	8.127163e-12
5.170000e+01	5.002340e-12	7.017836e-12
5.810000e+01	-7.398356e-12	1.119852e-11
6.460000e+01	-1.871015e-11	7.434418e-13
7.100000e+01	-7.636141e-12	2.944093e-12
7.750000e+01	4.260428e-12	5.921822e-12
8.390000e+01	-1.138619e-11	1.273194e-11
9.040000e+01	-1.040286e-11	1.243614e-11
9.680000e+01	-4.360813e-12	2.794348e-12
1.033000e+02	-6.413744e-12	7.953066e-12
1.097000e+02	3.283601e-12	1.787726e-12
1.162000e+02	-4.810329e-12	9.380311e-12
1.226000e+02	9.958516e-12	2.410397e-12
1.291000e+02	-1.129557e-11	1.138234e-11
1.355000e+02	-4.810070e-12	1.035902e-11
1.420000e+02	-1.180495e-11	9.160517e-12
1.484000e+02	8.325844e-12	3.355859e-12
1.549000e+02	3.030413e-12	8.796056e-12
1.613000e+02	-4.275092e-12	1.866011e-11
1.678000e+02	-8.100772e-12	1.662828e-11
1.742000e+02	-4.565827e-12	9.347114e-12
1.807000e+02	-1.686971e-11	7.777650e-12
1.871000e+02	-1.218541e-11	1.183649e-11
1.936000e+02	-3.726344e-12	1.143592e-11
2.000000e+02	3.551501e-12	1.893692e-13
2.065000e+02	1.709570e-12	3.394955e-12
2.130000e+02	-1.116637e-11	8.233032e-12
2.194000e+02	-2.249477e-11	7.985175e-13
2.259000e+02	-4.270705e-12	9.803841e-12
2.323000e+02	-1.181012e-13	5.127210e-12
2.388000e+02	-1.496291e-12	8.799463e-12
2.452000e+02	-8.714687e-12	2.138412e-12
2.517000e+02	-2.302208e-11	2.107385e-12
2.581000e+02	-1.652977e-11	4.405345e-13
2.646000e+02	-8.544462e-12	4.793708e-12
2.710000e+02	-5.559858e-12	1.113234e-11
2.775000e+02	-9.870481e-13	5.438330e-12
2.839000e+02	-1.486824e-11	9.381521e-12
2.904000e+02	-1.899253e-11	3.762948e-12
2.968000e+02	-5.572030e-12	1.938098e-12
3.033000e+02	-1.142972e-11	9.222925e-12
3.097000e+02	2.337884e-12	5.569761e-13
3.162000e+02	-8.240305e-12	4.869697e-12
3.226000e+02	-1.294070e-11	2.942646e-12
3.291000e+02	1.698368e-12	3.789061e-12
3.355000e+02	-5.481287e-12	1.607731e-12
3.420000e+02	6.608282e-12	1.794183e-12
3.484000e+02	-4.056373e-12	4.734609e-12
3.549000e+02	6.352696e-12	8.121947e-13
