Ion signal for P950-AlO4 2, m/z=109
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	7.548571e-13	8.870074e-12
6.400000e+00	-1.899459e-11	8.870074e-12
1.290000e+01	1.327833e-11	8.870074e-12
1.930000e+01	1.136719e-11	8.870074e-12
2.580000e+01	-8.731886e-13	8.870074e-12
3.220000e+01	-1.788332e-12	8.870074e-12
3.870000e+01	-2.517711e-12	8.870074e-12
4.510000e+01	-2.864855e-12	8.870074e-12
5.160000e+01	-7.942343e-13	8.870074e-12
5.800000e+01	5.856226e-13	8.870074e-12
6.450000e+01	-9.177571e-13	8.870074e-12
7.090000e+01	1.074110e-11	8.870074e-12
7.740000e+01	1.370720e-12	8.870074e-12
8.380000e+01	1.868577e-12	8.870074e-12
9.030000e+01	1.018720e-11	8.870074e-12
9.670000e+01	9.589054e-12	8.870074e-12
1.032000e+02	7.677674e-12	8.870074e-12
1.096000e+02	4.296531e-12	8.870074e-12
1.161000e+02	-9.086849e-12	8.870074e-12
1.225000e+02	1.793008e-12	8.870074e-12
1.290000e+02	-1.160371e-12	8.870074e-12
1.354000e+02	-9.895145e-13	8.870074e-12
1.419000e+02	1.305911e-11	8.870074e-12
1.483000e+02	-2.513037e-12	8.870074e-12
1.548000e+02	-2.107417e-12	8.870074e-12
1.612000e+02	-1.547560e-12	8.870074e-12
1.677000e+02	1.106406e-11	8.870074e-12
1.742000e+02	-2.011320e-12	8.870074e-12
1.806000e+02	1.281554e-11	8.870074e-12
1.871000e+02	-1.073843e-12	8.870074e-12
1.935000e+02	1.179001e-11	8.870074e-12
2.000000e+02	8.634635e-12	8.870074e-12
2.064000e+02	-1.802551e-11	8.870074e-12
2.129000e+02	-3.750888e-12	8.870074e-12
2.193000e+02	5.305969e-12	8.870074e-12
2.258000e+02	7.553589e-12	8.870074e-12
2.322000e+02	9.290446e-12	8.870074e-12
2.387000e+02	2.640066e-12	8.870074e-12
2.451000e+02	6.366923e-12	8.870074e-12
2.516000e+02	3.565432e-13	8.870074e-12
2.580000e+02	-4.624600e-12	8.870074e-12
2.645000e+02	-8.829797e-13	8.870074e-12
2.709000e+02	-7.322123e-12	8.870074e-12
2.774000e+02	4.541497e-12	8.870074e-12
2.838000e+02	-1.647065e-11	8.870074e-12
2.903000e+02	5.591975e-12	8.870074e-12
2.967000e+02	8.168832e-12	8.870074e-12
3.032000e+02	-1.763548e-12	8.870074e-12
3.096000e+02	-8.344691e-12	8.870074e-12
3.161000e+02	-1.304107e-11	8.870074e-12
3.225000e+02	1.082079e-11	8.870074e-12
3.290000e+02	-4.533594e-12	8.870074e-12
3.354000e+02	4.151263e-12	8.870074e-12
3.419000e+02	-6.060117e-12	8.870074e-12
3.483000e+02	5.970740e-12	8.870074e-12
3.548000e+02	5.351360e-12	8.870074e-12
