Ion signal for P950-AlO4 2, m/z=115
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.547483e-11	6.847793e-12
6.400000e+00	-6.874875e-13	6.847793e-12
1.290000e+01	-7.329355e-12	6.847793e-12
1.930000e+01	5.408330e-12	6.847793e-12
2.580000e+01	-4.421537e-12	6.847793e-12
3.220000e+01	-2.347852e-12	6.847793e-12
3.870000e+01	9.211281e-12	6.847793e-12
4.510000e+01	-2.405663e-11	6.847793e-12
5.160000e+01	-5.250901e-12	6.847793e-12
5.800000e+01	-1.658217e-12	6.847793e-12
6.450000e+01	3.604916e-12	6.847793e-12
7.090000e+01	6.667601e-12	6.847793e-12
7.740000e+01	-6.272659e-13	6.847793e-12
8.380000e+01	-1.879581e-12	6.847793e-12
9.030000e+01	-2.664448e-12	6.847793e-12
9.670000e+01	-3.712763e-12	6.847793e-12
1.032000e+02	-2.309630e-12	6.847793e-12
1.096000e+02	9.948054e-12	6.847793e-12
1.161000e+02	-2.585111e-11	6.847793e-12
1.225000e+02	-1.660813e-11	6.847793e-12
1.290000e+02	5.322005e-12	6.847793e-12
1.354000e+02	-1.173231e-11	6.847793e-12
1.419000e+02	-1.195418e-11	6.847793e-12
1.483000e+02	-1.663349e-11	6.847793e-12
1.548000e+02	5.465640e-12	6.847793e-12
1.612000e+02	4.033251e-13	6.847793e-12
1.677000e+02	1.255346e-11	6.847793e-12
1.742000e+02	7.175911e-13	6.847793e-12
1.806000e+02	1.081828e-11	6.847793e-12
1.871000e+02	9.214088e-13	6.847793e-12
1.935000e+02	1.197094e-12	6.847793e-12
2.000000e+02	1.400423e-11	6.847793e-12
2.064000e+02	1.394591e-11	6.847793e-12
2.129000e+02	1.246204e-11	6.847793e-12
2.193000e+02	-7.792710e-13	6.847793e-12
2.258000e+02	3.662862e-12	6.847793e-12
2.322000e+02	-7.746453e-12	6.847793e-12
2.387000e+02	-7.343203e-13	6.847793e-12
2.451000e+02	-2.078636e-12	6.847793e-12
2.516000e+02	3.651497e-12	6.847793e-12
2.580000e+02	1.336018e-11	6.847793e-12
2.645000e+02	1.189315e-12	6.847793e-12
2.709000e+02	4.353000e-12	6.847793e-12
2.774000e+02	1.384213e-11	6.847793e-12
2.838000e+02	7.969818e-12	6.847793e-12
2.903000e+02	9.649506e-13	6.847793e-12
2.967000e+02	1.236464e-11	6.847793e-12
3.032000e+02	-1.818753e-11	6.847793e-12
3.096000e+02	2.857453e-12	6.847793e-12
3.161000e+02	6.765586e-12	6.847793e-12
3.225000e+02	-1.739493e-11	6.847793e-12
3.290000e+02	9.011404e-12	6.847793e-12
3.354000e+02	4.329088e-12	6.847793e-12
3.419000e+02	7.822144e-14	6.847793e-12
3.483000e+02	-1.325209e-11	6.847793e-12
3.548000e+02	7.024039e-12	6.847793e-12
