Ion signal for P950-AlO4 2, m/z=69
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-3.403603e-12	4.111426e-12
6.400000e+00	5.322777e-12	4.111426e-12
1.290000e+01	6.640898e-12	4.111426e-12
1.930000e+01	-3.827722e-12	4.111426e-12
2.580000e+01	-6.395601e-12	4.111426e-12
3.220000e+01	1.345780e-12	4.111426e-12
3.870000e+01	-3.965099e-12	4.111426e-12
4.510000e+01	4.744281e-12	4.111426e-12
5.160000e+01	-2.772598e-12	4.111426e-12
5.800000e+01	-6.540218e-12	4.111426e-12
6.450000e+01	5.705903e-12	4.111426e-12
7.090000e+01	1.020128e-11	4.111426e-12
7.740000e+01	5.060405e-12	4.111426e-12
8.380000e+01	8.646785e-12	4.111426e-12
9.030000e+01	-8.971094e-12	4.111426e-12
9.670000e+01	9.982864e-13	4.111426e-12
1.032000e+02	7.846407e-12	4.111426e-12
1.096000e+02	5.270788e-12	4.111426e-12
1.161000e+02	1.433691e-11	4.111426e-12
1.225000e+02	3.223289e-12	4.111426e-12
1.290000e+02	6.598410e-12	4.111426e-12
1.354000e+02	1.607179e-11	4.111426e-12
1.419000e+02	1.919911e-12	4.111426e-12
1.483000e+02	1.262429e-11	4.111426e-12
1.548000e+02	6.247413e-12	4.111426e-12
1.612000e+02	1.057279e-11	4.111426e-12
1.677000e+02	1.105691e-11	4.111426e-12
1.742000e+02	7.122035e-12	4.111426e-12
1.806000e+02	1.051442e-11	4.111426e-12
1.871000e+02	3.375361e-13	4.111426e-12
1.935000e+02	4.100917e-12	4.111426e-12
2.000000e+02	2.061904e-11	4.111426e-12
2.064000e+02	1.048942e-11	4.111426e-12
2.129000e+02	1.118539e-12	4.111426e-12
2.193000e+02	6.169919e-12	4.111426e-12
2.258000e+02	8.904013e-14	4.111426e-12
2.322000e+02	1.339842e-11	4.111426e-12
2.387000e+02	1.013254e-11	4.111426e-12
2.451000e+02	1.307592e-11	4.111426e-12
2.516000e+02	2.318604e-11	4.111426e-12
2.580000e+02	5.033423e-12	4.111426e-12
2.645000e+02	4.303544e-12	4.111426e-12
2.709000e+02	4.546925e-12	4.111426e-12
2.774000e+02	6.881045e-12	4.111426e-12
2.838000e+02	1.533143e-11	4.111426e-12
2.903000e+02	1.117855e-11	4.111426e-12
2.967000e+02	7.536927e-12	4.111426e-12
3.032000e+02	-8.629519e-13	4.111426e-12
3.096000e+02	8.676429e-12	4.111426e-12
3.161000e+02	1.196549e-12	4.111426e-12
3.225000e+02	3.768930e-12	4.111426e-12
3.290000e+02	3.628051e-12	4.111426e-12
3.354000e+02	1.303431e-12	4.111426e-12
3.419000e+02	-1.555448e-12	4.111426e-12
3.483000e+02	-2.497067e-12	4.111426e-12
3.548000e+02	4.273053e-12	4.111426e-12
