Averaged ion signal for bare Si BNL, m/z=79
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	6.893846e-14	8.134927e-12
6.500000e+00	-4.007624e-12	3.591679e-12
1.290000e+01	-2.688409e-12	3.956020e-12
1.940000e+01	1.413903e-11	4.497228e-12
2.580000e+01	9.209743e-12	5.589387e-12
3.230000e+01	-1.353232e-11	5.363135e-12
3.880000e+01	-3.965787e-12	7.333523e-12
4.520000e+01	1.145933e-11	9.253042e-12
5.170000e+01	1.026486e-11	3.593844e-13
5.810000e+01	-3.107015e-12	8.605099e-14
6.460000e+01	8.165017e-12	2.147915e-13
7.100000e+01	1.146378e-13	1.924856e-12
7.750000e+01	4.655751e-13	1.390740e-11
8.390000e+01	-2.272097e-13	6.904737e-12
9.040000e+01	-7.363272e-12	5.021989e-12
9.680000e+01	-1.692057e-12	1.053433e-11
1.033000e+02	-8.943120e-12	7.909418e-12
1.097000e+02	-3.479405e-12	1.377058e-11
1.162000e+02	5.493532e-12	6.723325e-12
1.226000e+02	-6.657752e-12	9.694484e-12
1.291000e+02	1.057018e-11	2.278232e-12
1.355000e+02	-3.062600e-12	9.331109e-12
1.420000e+02	3.185837e-12	1.230914e-11
1.484000e+02	-1.099948e-12	1.440180e-11
1.549000e+02	-1.187751e-11	3.188046e-12
1.613000e+02	-5.990795e-12	4.521795e-12
1.678000e+02	6.834642e-12	6.550453e-12
1.742000e+02	1.045857e-12	1.470211e-11
1.807000e+02	-8.607206e-12	2.677860e-12
1.871000e+02	-1.244049e-11	3.972019e-12
1.936000e+02	1.111445e-11	1.365233e-12
2.000000e+02	-2.778838e-12	8.387926e-12
2.065000e+02	6.227099e-12	7.124674e-12
2.130000e+02	-1.390137e-11	8.016273e-15
2.194000e+02	3.190252e-12	7.510808e-13
2.259000e+02	-7.132716e-12	9.729077e-12
2.323000e+02	1.322190e-11	1.059988e-12
2.388000e+02	-5.417564e-12	8.176670e-12
2.452000e+02	6.195566e-13	7.583105e-12
2.517000e+02	-3.007411e-12	5.053737e-12
2.581000e+02	-1.095629e-11	3.389302e-12
2.646000e+02	7.063241e-12	5.612356e-12
2.710000e+02	3.353861e-12	1.465709e-12
2.775000e+02	-6.355107e-12	6.545551e-12
2.839000e+02	1.506451e-11	3.966159e-13
2.904000e+02	-4.005954e-12	7.981042e-12
2.968000e+02	-5.333707e-15	9.887977e-12
3.033000e+02	-1.257330e-11	1.249865e-12
3.097000e+02	-7.256813e-13	6.654930e-12
3.162000e+02	4.253507e-13	2.398228e-12
3.226000e+02	1.693971e-12	2.988163e-12
3.291000e+02	-1.597592e-12	1.491292e-11
3.355000e+02	1.322212e-11	2.345244e-12
3.420000e+02	2.433061e-12	1.653399e-11
3.484000e+02	-1.321222e-11	4.534849e-12
3.549000e+02	8.650213e-12	7.276014e-13
