Averaged ion signal for P950-InO4, m/z=82
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	6.532267e-12	2.411786e-12
6.500000e+00	-1.670173e-11	2.738277e-13
1.290000e+01	-5.983440e-12	8.652874e-12
1.940000e+01	3.690060e-12	2.074760e-12
2.580000e+01	1.016085e-11	1.525039e-12
3.230000e+01	5.345842e-12	2.075642e-12
3.870000e+01	5.096146e-12	7.372952e-12
4.520000e+01	4.501635e-12	3.710945e-12
5.170000e+01	-3.094366e-12	9.348331e-12
5.810000e+01	8.820428e-12	1.211467e-12
6.460000e+01	8.290927e-12	5.308582e-12
7.100000e+01	6.432221e-12	8.165120e-12
7.750000e+01	5.047220e-12	2.657494e-12
8.390000e+01	3.946014e-12	4.666293e-12
9.040000e+01	4.540132e-13	1.064093e-12
9.680000e+01	-1.463693e-12	1.432379e-11
1.033000e+02	2.656806e-12	1.699368e-11
1.097000e+02	-6.979400e-12	1.034988e-11
1.162000e+02	9.501599e-12	3.517268e-12
1.226000e+02	2.185392e-12	1.616653e-11
1.291000e+02	-3.071608e-12	1.051014e-11
1.355000e+02	8.742185e-12	3.214057e-12
1.420000e+02	-4.888815e-12	1.023444e-11
1.484000e+02	-2.810522e-12	6.633856e-12
1.549000e+02	9.221978e-12	5.724970e-12
1.613000e+02	-1.547223e-11	9.182314e-13
1.678000e+02	7.300271e-12	4.649117e-12
1.742000e+02	-2.476436e-12	9.637819e-12
1.807000e+02	-3.865936e-12	9.385295e-12
1.871000e+02	2.371857e-12	1.191791e-11
1.936000e+02	1.048186e-11	5.780708e-12
2.000000e+02	4.544650e-12	1.168051e-11
2.065000e+02	7.720650e-12	5.230121e-12
2.129000e+02	5.488943e-12	2.335808e-13
2.194000e+02	-1.352756e-11	5.146672e-14
2.259000e+02	-6.480069e-12	2.067363e-12
2.323000e+02	2.768235e-12	4.437054e-12
2.388000e+02	-1.763276e-12	1.009395e-11
2.452000e+02	-1.382847e-11	1.418859e-12
2.517000e+02	7.412017e-12	5.113962e-12
2.581000e+02	7.261321e-12	2.571271e-12
2.646000e+02	-8.345690e-12	7.099874e-12
2.710000e+02	3.207114e-12	9.713161e-13
2.775000e+02	6.322103e-12	4.081287e-12
2.839000e+02	9.553407e-12	7.996403e-12
2.904000e+02	7.119396e-12	4.464800e-12
2.968000e+02	-3.321311e-12	1.232650e-11
3.033000e+02	-9.068112e-13	1.643061e-11
3.097000e+02	-6.305178e-13	6.096911e-12
3.162000e+02	-1.228018e-12	1.589097e-11
3.226000e+02	-5.197725e-12	9.556324e-12
3.291000e+02	2.418275e-12	1.190062e-12
3.355000e+02	-4.118932e-12	1.438974e-11
3.420000e+02	-5.321932e-12	1.568865e-11
3.484000e+02	5.414861e-12	1.969149e-12
3.549000e+02	1.016860e-12	3.476300e-14
