Ion signal for bare Si BNL 2, m/z=31
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	3.377129e-12	6.504703e-12
6.500000e+00	-5.802859e-12	6.504703e-12
1.290000e+01	-6.934077e-12	6.504703e-12
1.940000e+01	2.795935e-12	6.504703e-12
2.580000e+01	6.554717e-12	6.504703e-12
3.230000e+01	-2.575271e-12	6.504703e-12
3.870000e+01	6.413511e-12	6.504703e-12
4.520000e+01	1.575352e-11	6.504703e-12
5.160000e+01	1.080230e-11	6.504703e-12
5.810000e+01	1.012317e-12	6.504703e-12
6.450000e+01	2.176110e-11	6.504703e-12
7.100000e+01	9.001111e-12	6.504703e-12
7.750000e+01	1.762112e-11	6.504703e-12
8.390000e+01	-1.700946e-13	6.504703e-12
9.040000e+01	9.209918e-12	6.504703e-12
9.680000e+01	4.758699e-12	6.504703e-12
1.033000e+02	9.108712e-12	6.504703e-12
1.097000e+02	3.247493e-12	6.504703e-12
1.162000e+02	2.087506e-12	6.504703e-12
1.226000e+02	8.762876e-13	6.504703e-12
1.291000e+02	2.906300e-12	6.504703e-12
1.355000e+02	-4.354918e-12	6.504703e-12
1.420000e+02	6.815094e-12	6.504703e-12
1.484000e+02	-4.566124e-12	6.504703e-12
1.549000e+02	-8.661118e-13	6.504703e-12
1.613000e+02	1.223267e-11	6.504703e-12
1.678000e+02	5.392682e-12	6.504703e-12
1.742000e+02	1.417146e-11	6.504703e-12
1.807000e+02	1.366148e-11	6.504703e-12
1.871000e+02	3.430258e-12	6.504703e-12
1.936000e+02	2.152027e-11	6.504703e-12
2.000000e+02	9.659052e-12	6.504703e-12
2.065000e+02	1.050906e-11	6.504703e-12
2.129000e+02	3.437846e-12	6.504703e-12
2.194000e+02	4.817858e-12	6.504703e-12
2.258000e+02	3.446640e-12	6.504703e-12
2.323000e+02	1.633665e-11	6.504703e-12
2.387000e+02	1.060543e-11	6.504703e-12
2.452000e+02	1.475447e-12	6.504703e-12
2.516000e+02	-2.215772e-12	6.504703e-12
2.581000e+02	1.249424e-11	6.504703e-12
2.645000e+02	5.903022e-12	6.504703e-12
2.710000e+02	1.823035e-12	6.504703e-12
2.774000e+02	-9.381838e-13	6.504703e-12
2.839000e+02	-1.798171e-12	6.504703e-12
2.903000e+02	-5.709390e-12	6.504703e-12
2.968000e+02	-3.159377e-12	6.504703e-12
3.032000e+02	1.499404e-12	6.504703e-12
3.097000e+02	9.839417e-12	6.504703e-12
3.161000e+02	-6.661802e-12	6.504703e-12
3.226000e+02	1.923821e-11	6.504703e-12
3.291000e+02	5.382233e-13	6.504703e-12
3.355000e+02	1.190700e-11	6.504703e-12
3.420000e+02	-9.412983e-12	6.504703e-12
3.484000e+02	-3.484201e-12	6.504703e-12
3.549000e+02	8.835811e-12	6.504703e-12
