Averaged ion signal for P950-Hf10x4, m/z=20
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	2.088093e-12	8.453803e-12
6.500000e+00	2.324245e-12	2.471763e-12
1.290000e+01	-9.646584e-13	1.436163e-12
1.940000e+01	-4.393006e-12	1.630903e-12
2.580000e+01	3.387091e-12	1.584976e-12
3.230000e+01	4.221743e-12	8.039574e-13
3.870000e+01	-4.696160e-12	3.827884e-12
4.520000e+01	4.902992e-12	3.935318e-12
5.160000e+01	1.231009e-11	7.376245e-12
5.810000e+01	3.106241e-12	9.811678e-12
6.450000e+01	-1.211162e-12	3.374895e-12
7.100000e+01	5.514990e-12	5.554614e-13
7.740000e+01	4.051587e-12	1.424035e-12
8.390000e+01	2.947239e-12	4.407899e-12
9.030000e+01	-4.326383e-12	1.998893e-12
9.680000e+01	5.898813e-14	1.362759e-12
1.032000e+02	1.566366e-12	1.800968e-12
1.097000e+02	-2.193763e-12	3.211120e-12
1.161000e+02	2.781115e-12	2.971719e-13
1.226000e+02	5.912486e-12	8.903480e-12
1.291000e+02	-5.003613e-13	6.401914e-12
1.355000e+02	-5.102265e-12	3.685841e-12
1.420000e+02	1.517388e-12	2.846774e-12
1.484000e+02	5.360484e-12	2.894701e-12
1.549000e+02	5.393637e-12	2.972135e-12
1.613000e+02	-2.560267e-12	9.030614e-13
1.678000e+02	-1.861614e-12	4.930050e-13
1.742000e+02	2.069482e-12	3.720782e-13
1.807000e+02	4.852635e-12	3.851355e-12
1.871000e+02	-4.883769e-12	3.114782e-12
1.936000e+02	1.115488e-11	2.880716e-12
2.000000e+02	-7.194020e-12	5.555643e-12
2.065000e+02	-7.998674e-13	3.974924e-12
2.129000e+02	-2.467771e-12	5.557997e-12
2.194000e+02	-2.887118e-12	1.240063e-12
2.258000e+02	7.003478e-12	6.523635e-13
2.323000e+02	1.161306e-13	8.143297e-12
2.387000e+02	-2.159773e-12	1.044222e-11
2.452000e+02	7.688796e-13	9.271157e-12
2.516000e+02	-4.175240e-13	1.724584e-12
2.581000e+02	1.084629e-12	2.439822e-13
2.645000e+02	-8.922751e-13	6.120553e-13
2.710000e+02	4.878775e-13	7.883782e-13
2.774000e+02	-3.264026e-12	7.230509e-14
2.839000e+02	-2.851873e-12	2.621739e-12
2.903000e+02	-4.076496e-12	2.245053e-12
2.968000e+02	7.787375e-12	7.517099e-12
3.032000e+02	-2.014747e-12	4.245193e-12
3.097000e+02	2.776124e-12	4.343959e-12
3.161000e+02	-2.871498e-12	1.292832e-12
3.226000e+02	1.570373e-12	1.904320e-12
3.290000e+02	4.430751e-12	1.325282e-13
3.355000e+02	-7.332378e-12	2.488320e-12
3.419000e+02	1.610000e-12	2.098886e-13
3.484000e+02	1.412371e-12	1.765541e-12
3.548000e+02	2.230749e-12	3.265749e-12
