Averaged ion signal for P950-Hf15x1, m/z=79
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-7.307421e-12	4.423794e-12
6.500000e+00	-4.735671e-12	1.352468e-11
1.290000e+01	1.039402e-11	1.271723e-12
1.940000e+01	5.471773e-12	2.573800e-12
2.580000e+01	-1.099903e-11	4.363261e-12
3.230000e+01	5.362969e-12	1.263468e-12
3.880000e+01	-5.535780e-12	1.105055e-11
4.520000e+01	-4.690873e-13	6.034484e-12
5.170000e+01	-1.694634e-11	1.830383e-13
5.810000e+01	-1.618064e-11	1.797001e-12
6.460000e+01	-8.116893e-12	6.964478e-12
7.100000e+01	-1.417200e-12	1.126752e-11
7.750000e+01	3.063551e-12	2.166006e-12
8.390000e+01	7.800244e-12	3.713033e-12
9.040000e+01	5.508995e-12	3.003511e-12
9.680000e+01	-1.044681e-11	1.496951e-12
1.033000e+02	-1.053206e-11	2.502473e-12
1.097000e+02	1.767132e-12	1.523793e-11
1.162000e+02	-7.703117e-12	2.494457e-12
1.226000e+02	-5.749243e-13	1.466192e-11
1.291000e+02	-7.532673e-12	3.892941e-12
1.355000e+02	-1.441098e-11	1.836098e-12
1.420000e+02	-1.141023e-11	2.029576e-12
1.484000e+02	-3.604537e-12	1.275839e-11
1.549000e+02	-1.399679e-11	1.494092e-12
1.613000e+02	-8.443593e-12	3.055631e-12
1.678000e+02	-1.306234e-11	4.017608e-12
1.742000e+02	-1.381165e-11	3.365647e-12
1.807000e+02	-8.795398e-12	3.505376e-12
1.871000e+02	8.629478e-14	1.616966e-11
1.936000e+02	7.274797e-12	2.623893e-12
2.000000e+02	-5.349761e-12	6.679680e-12
2.065000e+02	7.876741e-12	1.916909e-12
2.130000e+02	-1.247008e-12	5.757886e-12
2.194000e+02	-1.045831e-11	1.721925e-12
2.259000e+02	1.173394e-11	1.246098e-12
2.323000e+02	7.708629e-12	2.100059e-12
2.388000e+02	1.370438e-11	5.115419e-12
2.452000e+02	-1.365143e-11	7.339576e-13
2.517000e+02	1.161824e-12	9.875065e-12
2.581000e+02	-1.038598e-11	4.834739e-13
2.646000e+02	-3.637232e-12	8.686951e-12
2.710000e+02	2.921960e-12	1.270251e-11
2.775000e+02	-1.188779e-11	1.984468e-12
2.839000e+02	2.699404e-12	9.789006e-12
2.904000e+02	-4.893845e-12	9.023484e-12
2.968000e+02	-6.211519e-13	8.232477e-12
3.033000e+02	1.002560e-11	4.483000e-12
3.097000e+02	3.591292e-12	4.400961e-12
3.162000e+02	-5.162457e-12	7.262016e-12
3.226000e+02	-4.615764e-12	7.698055e-12
3.291000e+02	-5.320013e-12	9.470533e-12
3.355000e+02	-5.707820e-12	5.363072e-12
3.420000e+02	1.165943e-11	4.189951e-12
3.484000e+02	-5.898766e-13	8.715912e-12
3.549000e+02	5.015874e-12	1.463435e-12
