Averaged ion signal for P950-Hf10x4, m/z=121
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-7.118626e-12	1.000339e-11
6.500000e+00	-1.042776e-11	4.745928e-13
1.290000e+01	-7.448454e-12	1.043542e-11
1.940000e+01	5.079107e-12	7.782073e-12
2.580000e+01	1.037072e-11	4.018542e-12
3.230000e+01	8.034790e-13	3.482378e-13
3.870000e+01	3.137090e-12	1.051293e-12
4.520000e+01	-4.281491e-13	4.409403e-12
5.160000e+01	-2.558038e-12	1.492137e-11
5.810000e+01	-1.165378e-11	9.824568e-12
6.450000e+01	1.219834e-12	9.219038e-12
7.100000e+01	2.661595e-12	7.360734e-12
7.740000e+01	4.272706e-12	1.037870e-11
8.390000e+01	5.244967e-12	1.978990e-13
9.030000e+01	-1.560176e-11	1.317571e-11
9.680000e+01	4.069339e-12	2.729357e-13
1.032000e+02	-1.204944e-11	1.482992e-11
1.097000e+02	-1.338654e-11	1.432648e-11
1.161000e+02	-9.627266e-12	1.008981e-11
1.226000e+02	6.632583e-12	3.021895e-12
1.291000e+02	2.508844e-12	7.879095e-13
1.355000e+02	-2.405270e-11	3.215210e-12
1.420000e+02	2.748216e-12	2.056256e-12
1.484000e+02	-1.019472e-11	6.110825e-12
1.549000e+02	-4.265412e-12	1.657642e-11
1.613000e+02	4.759698e-12	1.181639e-11
1.678000e+02	-6.380540e-12	1.011609e-11
1.742000e+02	3.027570e-12	6.181056e-12
1.807000e+02	6.105831e-12	1.047325e-11
1.871000e+02	-4.083608e-12	1.833477e-11
1.936000e+02	-7.719647e-12	1.948927e-11
2.000000e+02	-6.405686e-12	5.262613e-12
2.065000e+02	5.411075e-12	6.297082e-12
2.129000e+02	5.052186e-12	4.718948e-12
2.194000e+02	5.254947e-12	5.775252e-12
2.258000e+02	9.393058e-12	5.832828e-13
2.323000e+02	-3.556808e-13	1.864913e-12
2.387000e+02	-2.000570e-12	8.828825e-13
2.452000e+02	-1.665309e-12	3.597922e-12
2.516000e+02	4.343021e-13	2.061548e-12
2.581000e+02	-9.589369e-13	1.197565e-13
2.645000e+02	-1.094326e-12	1.534471e-11
2.710000e+02	-3.973565e-12	9.662591e-12
2.774000e+02	-6.255454e-12	4.488622e-12
2.839000e+02	4.675307e-12	4.379926e-12
2.903000e+02	-1.010942e-11	1.440088e-11
2.968000e+02	6.453679e-12	2.165239e-12
3.032000e+02	6.209752e-12	5.560753e-12
3.097000e+02	5.905551e-12	3.182905e-12
3.161000e+02	1.319562e-11	1.607088e-12
3.226000e+02	-7.856577e-12	9.058430e-12
3.290000e+02	-9.095004e-12	9.107753e-14
3.355000e+02	1.490795e-12	5.651735e-12
3.419000e+02	-3.223632e-12	8.043757e-12
3.484000e+02	9.313667e-12	2.113401e-12
3.548000e+02	-6.057860e-12	1.237619e-11
