Ion signal for bare Si BNL 1, m/z=8
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	2.426237e-11	1.173816e-11
6.500000e+00	-5.830739e-12	1.173816e-11
1.290000e+01	-6.206643e-12	1.173816e-11
1.940000e+01	2.659805e-11	1.173816e-11
2.580000e+01	-4.535652e-12	1.173816e-11
3.230000e+01	-5.118457e-12	1.173816e-11
3.880000e+01	-5.247063e-12	1.173816e-11
4.520000e+01	2.533563e-11	1.173816e-11
5.170000e+01	-4.831172e-12	1.173816e-11
5.810000e+01	2.485392e-11	1.173816e-11
6.460000e+01	-6.418581e-12	1.173816e-11
7.100000e+01	1.224022e-11	1.173816e-11
7.750000e+01	1.435161e-11	1.173816e-11
8.390000e+01	-3.343594e-12	1.173816e-11
9.040000e+01	-5.686399e-12	1.173816e-11
9.680000e+01	-9.224703e-12	1.173816e-11
1.033000e+02	-6.690208e-12	1.173816e-11
1.097000e+02	-6.597012e-12	1.173816e-11
1.162000e+02	1.230248e-11	1.173816e-11
1.226000e+02	-6.447221e-12	1.173816e-11
1.291000e+02	-7.479926e-12	1.173816e-11
1.355000e+02	-6.361830e-12	1.173816e-11
1.420000e+02	-7.663135e-12	1.173816e-11
1.484000e+02	-9.020439e-12	1.173816e-11
1.549000e+02	1.256836e-11	1.173816e-11
1.613000e+02	1.366725e-11	1.173816e-11
1.678000e+02	-7.021954e-12	1.173816e-11
1.742000e+02	8.797543e-12	1.173816e-11
1.807000e+02	-7.072763e-12	1.173816e-11
1.871000e+02	-9.481566e-12	1.173816e-11
1.936000e+02	1.728823e-11	1.173816e-11
2.000000e+02	-4.477976e-12	1.173816e-11
2.065000e+02	-7.579581e-12	1.173816e-11
2.130000e+02	-1.014149e-11	1.173816e-11
2.194000e+02	-1.012679e-11	1.173816e-11
2.259000e+02	-6.448795e-12	1.173816e-11
2.323000e+02	-9.309299e-12	1.173816e-11
2.388000e+02	-4.961004e-12	1.173816e-11
2.452000e+02	1.802339e-11	1.173816e-11
2.517000e+02	-9.580814e-12	1.173816e-11
2.581000e+02	1.755868e-11	1.173816e-11
2.646000e+02	1.510608e-11	1.173816e-11
2.710000e+02	-6.855526e-12	1.173816e-11
2.775000e+02	-9.121032e-12	1.173816e-11
2.839000e+02	8.334265e-12	1.173816e-11
2.904000e+02	-1.125174e-11	1.173816e-11
2.968000e+02	-1.070794e-11	1.173816e-11
3.033000e+02	1.199795e-11	1.173816e-11
3.097000e+02	-9.755554e-12	1.173816e-11
3.162000e+02	7.949241e-12	1.173816e-11
3.226000e+02	-9.690563e-12	1.173816e-11
3.291000e+02	1.340053e-11	1.173816e-11
3.355000e+02	-1.302627e-11	1.173816e-11
3.420000e+02	-9.352477e-12	1.173816e-11
3.484000e+02	9.318719e-12	1.173816e-11
3.549000e+02	-1.128959e-11	1.173816e-11
