Ion signal for P950-Hf15x1 2, m/z=165
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-1.286885e-12	6.516687e-12
6.400000e+00	1.729570e-12	6.516687e-12
1.290000e+01	-2.895671e-12	6.516687e-12
1.930000e+01	-7.378216e-12	6.516687e-12
2.580000e+01	3.905427e-13	6.516687e-12
3.230000e+01	7.543016e-13	6.516687e-12
3.870000e+01	7.064756e-12	6.516687e-12
4.520000e+01	-1.773078e-11	6.516687e-12
5.160000e+01	1.114497e-11	6.516687e-12
5.810000e+01	1.306573e-11	6.516687e-12
6.450000e+01	7.690184e-12	6.516687e-12
7.100000e+01	-9.894057e-12	6.516687e-12
7.740000e+01	-1.297260e-11	6.516687e-12
8.390000e+01	1.095516e-11	6.516687e-12
9.030000e+01	-6.909389e-12	6.516687e-12
9.680000e+01	1.644937e-11	6.516687e-12
1.032000e+02	2.993825e-12	6.516687e-12
1.097000e+02	-1.318942e-11	6.516687e-12
1.161000e+02	7.055039e-12	6.516687e-12
1.226000e+02	1.602380e-11	6.516687e-12
1.290000e+02	1.168925e-11	6.516687e-12
1.355000e+02	1.364012e-12	6.516687e-12
1.419000e+02	-7.009534e-12	6.516687e-12
1.484000e+02	3.242253e-13	6.516687e-12
1.548000e+02	1.384680e-12	6.516687e-12
1.613000e+02	9.230439e-12	6.516687e-12
1.677000e+02	2.966894e-12	6.516687e-12
1.742000e+02	-1.496625e-11	6.516687e-12
1.806000e+02	1.418511e-11	6.516687e-12
1.871000e+02	-1.631553e-11	6.516687e-12
1.936000e+02	-7.892375e-12	6.516687e-12
2.000000e+02	-7.399197e-13	6.516687e-12
2.065000e+02	-1.748046e-11	6.516687e-12
2.129000e+02	8.604294e-12	6.516687e-12
2.194000e+02	2.318053e-12	6.516687e-12
2.258000e+02	-1.444589e-11	6.516687e-12
2.323000e+02	4.898267e-12	6.516687e-12
2.387000e+02	3.233722e-12	6.516687e-12
2.452000e+02	3.102480e-12	6.516687e-12
2.516000e+02	-1.350996e-11	6.516687e-12
2.581000e+02	-7.323306e-12	6.516687e-12
2.645000e+02	1.445015e-11	6.516687e-12
2.710000e+02	1.071591e-11	6.516687e-12
2.774000e+02	-9.777337e-12	6.516687e-12
2.839000e+02	1.020512e-11	6.516687e-12
2.903000e+02	6.140577e-12	6.516687e-12
2.968000e+02	1.725834e-11	6.516687e-12
3.032000e+02	1.334779e-11	6.516687e-12
3.097000e+02	-1.303355e-11	6.516687e-12
3.161000e+02	-8.443596e-12	6.516687e-12
3.226000e+02	7.293763e-12	6.516687e-12
3.290000e+02	1.136522e-11	6.516687e-12
3.355000e+02	5.129977e-12	6.516687e-12
3.419000e+02	-4.751568e-12	6.516687e-12
3.484000e+02	-1.140891e-11	6.516687e-12
3.548000e+02	6.532645e-12	6.516687e-12
