Averaged ion signal for P950-AlO2, m/z=186
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.208531e-12	5.853930e-12
6.400000e+00	3.007054e-12	1.157816e-11
1.290000e+01	-3.664696e-13	9.062700e-12
1.930000e+01	-8.064942e-13	1.045874e-11
2.580000e+01	9.540432e-12	1.475672e-13
3.220000e+01	-1.300824e-11	1.735472e-12
3.870000e+01	1.574034e-12	1.289773e-11
4.510000e+01	7.214910e-12	2.723589e-12
5.160000e+01	1.526674e-11	1.024680e-11
5.800000e+01	1.601531e-11	8.882044e-12
6.450000e+01	1.509814e-11	1.207168e-12
7.090000e+01	1.303521e-11	4.089823e-12
7.740000e+01	1.091504e-11	1.468804e-11
8.380000e+01	5.679116e-12	3.847690e-12
9.030000e+01	7.658943e-12	2.802902e-12
9.680000e+01	1.623667e-11	1.119621e-11
1.032000e+02	8.618845e-12	1.668231e-12
1.097000e+02	-7.862776e-12	3.240272e-12
1.161000e+02	1.266675e-11	7.139636e-12
1.226000e+02	7.908976e-12	7.234453e-13
1.290000e+02	1.324765e-11	8.415503e-12
1.355000e+02	-8.372718e-13	1.151946e-11
1.419000e+02	9.387551e-12	9.174630e-12
1.484000e+02	-5.397190e-12	9.847791e-12
1.548000e+02	2.272953e-12	5.027263e-12
1.613000e+02	3.751682e-12	1.222805e-11
1.677000e+02	-3.506245e-12	1.585270e-11
1.742000e+02	-2.003816e-12	1.531931e-11
1.806000e+02	-1.643193e-12	9.171479e-12
1.871000e+02	1.329299e-11	6.672803e-13
1.935000e+02	1.712216e-11	1.940162e-12
2.000000e+02	3.239688e-12	1.576535e-11
2.064000e+02	1.678356e-11	7.129205e-12
2.129000e+02	-2.683360e-12	7.156136e-12
2.193000e+02	1.925313e-12	2.030522e-11
2.258000e+02	1.433919e-11	2.626381e-12
2.322000e+02	1.647136e-11	2.463939e-12
2.387000e+02	4.709444e-12	1.092340e-11
2.451000e+02	8.130668e-13	1.824301e-11
2.516000e+02	1.672996e-12	1.011912e-11
2.580000e+02	8.147669e-12	6.287173e-12
2.645000e+02	9.891495e-12	6.699385e-12
2.709000e+02	9.856571e-12	2.477040e-12
2.774000e+02	9.457897e-12	4.360752e-12
2.838000e+02	2.933323e-12	2.014606e-11
2.903000e+02	1.165630e-11	1.038112e-11
2.967000e+02	2.161887e-11	7.496274e-12
3.032000e+02	1.757870e-11	8.901486e-12
3.096000e+02	2.038178e-11	3.085887e-14
3.161000e+02	-1.898897e-12	1.545147e-12
3.226000e+02	4.363330e-13	1.849338e-12
3.290000e+02	-3.839194e-12	6.525480e-12
3.355000e+02	5.273185e-12	9.701521e-12
3.419000e+02	-1.329294e-11	3.526537e-12
3.484000e+02	1.191864e-11	1.089390e-11
3.548000e+02	1.814081e-11	3.183454e-12
