Ion signal for P950-InO4 2, m/z=154
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-1.629525e-11	1.266021e-11
6.400000e+00	-1.304799e-11	1.266021e-11
1.290000e+01	1.927297e-11	1.266021e-11
1.930000e+01	1.653022e-11	1.266021e-11
2.580000e+01	-1.065932e-11	1.266021e-11
3.230000e+01	-1.771286e-11	1.266021e-11
3.870000e+01	5.466395e-12	1.266021e-11
4.520000e+01	-5.792144e-12	1.266021e-11
5.160000e+01	-1.344769e-11	1.266021e-11
5.810000e+01	1.432457e-11	1.266021e-11
6.450000e+01	-2.115698e-11	1.266021e-11
7.100000e+01	-1.839952e-11	1.266021e-11
7.740000e+01	1.407754e-11	1.266021e-11
8.390000e+01	1.336000e-11	1.266021e-11
9.030000e+01	1.476225e-11	1.266021e-11
9.680000e+01	4.057711e-12	1.266021e-11
1.032000e+02	8.579643e-13	1.266021e-11
1.097000e+02	7.661425e-12	1.266021e-11
1.161000e+02	-1.877662e-11	1.266021e-11
1.226000e+02	-1.308986e-11	1.266021e-11
1.290000e+02	1.934539e-11	1.266021e-11
1.355000e+02	9.058523e-13	1.266021e-11
1.419000e+02	4.166106e-12	1.266021e-11
1.484000e+02	-3.518434e-12	1.266021e-11
1.548000e+02	1.527819e-12	1.266021e-11
1.613000e+02	8.063280e-12	1.266021e-11
1.677000e+02	2.842533e-12	1.266021e-11
1.742000e+02	-1.934171e-11	1.266021e-11
1.806000e+02	-2.097665e-11	1.266021e-11
1.871000e+02	1.367471e-11	1.266021e-11
1.935000e+02	9.490961e-12	1.266021e-11
2.000000e+02	-1.729838e-11	1.266021e-11
2.064000e+02	2.282675e-12	1.266021e-11
2.129000e+02	1.653135e-12	1.266021e-11
2.193000e+02	5.330388e-12	1.266021e-11
2.258000e+02	5.634849e-12	1.266021e-11
2.322000e+02	-1.544290e-11	1.266021e-11
2.387000e+02	-1.863674e-11	1.266021e-11
2.451000e+02	1.114582e-11	1.266021e-11
2.516000e+02	-2.422142e-11	1.266021e-11
2.580000e+02	8.494530e-12	1.266021e-11
2.645000e+02	-7.726010e-12	1.266021e-11
2.709000e+02	-2.408596e-11	1.266021e-11
2.774000e+02	-2.486650e-11	1.266021e-11
2.838000e+02	-2.957043e-12	1.266021e-11
2.903000e+02	-1.591558e-11	1.266021e-11
2.968000e+02	-2.751182e-11	1.266021e-11
3.032000e+02	1.846132e-12	1.266021e-11
3.097000e+02	7.494592e-12	1.266021e-11
3.161000e+02	6.795845e-12	1.266021e-11
3.226000e+02	-2.412129e-11	1.266021e-11
3.290000e+02	-1.063444e-11	1.266021e-11
3.355000e+02	1.173402e-11	1.266021e-11
3.419000e+02	-6.774727e-12	1.266021e-11
3.484000e+02	5.825733e-12	1.266021e-11
3.548000e+02	6.798987e-12	1.266021e-11
