Averaged ion signal for bare Si BNL, m/z=130
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-5.935102e-13	1.615616e-12
6.500000e+00	6.816707e-12	1.633145e-12
1.290000e+01	-1.899399e-11	5.355758e-12
1.940000e+01	-8.651704e-13	9.412671e-12
2.580000e+01	4.042036e-12	1.047863e-11
3.230000e+01	3.588252e-12	3.104897e-12
3.880000e+01	6.260548e-12	9.745047e-13
4.520000e+01	6.588775e-12	4.800977e-12
5.170000e+01	-1.880073e-11	5.152869e-12
5.810000e+01	9.546798e-12	3.237350e-12
6.460000e+01	-7.880906e-12	1.502374e-11
7.100000e+01	1.803321e-12	6.461224e-12
7.750000e+01	-3.678462e-12	8.687304e-12
8.390000e+01	5.434844e-12	9.566098e-12
9.040000e+01	-9.629689e-12	1.647632e-11
9.680000e+01	-4.990883e-12	7.108278e-12
1.033000e+02	-8.309766e-12	4.926907e-12
1.097000e+02	-2.874860e-12	1.109490e-11
1.162000e+02	9.960658e-14	4.296817e-12
1.226000e+02	8.329125e-13	3.720219e-12
1.291000e+02	6.735129e-12	4.841691e-12
1.355000e+02	2.261935e-12	8.599593e-12
1.420000e+02	-1.003710e-11	6.834186e-12
1.484000e+02	5.080958e-12	1.797033e-12
1.549000e+02	4.581675e-12	1.051594e-11
1.613000e+02	6.945481e-12	5.583841e-12
1.678000e+02	-3.110602e-12	1.024999e-11
1.742000e+02	-1.554996e-12	5.181715e-12
1.807000e+02	4.330221e-12	3.088186e-12
1.871000e+02	-9.663773e-12	1.599689e-11
1.936000e+02	6.149244e-12	4.735597e-13
2.000000e+02	1.001405e-11	5.874462e-12
2.065000e+02	-1.217948e-11	1.322968e-11
2.130000e+02	-7.017038e-12	1.173593e-11
2.194000e+02	9.174289e-12	5.557693e-12
2.259000e+02	-5.269147e-13	5.113200e-12
2.323000e+02	1.020681e-11	7.313181e-12
2.388000e+02	-8.524342e-12	1.381302e-11
2.452000e+02	7.358835e-12	9.475555e-12
2.517000e+02	-8.161690e-13	1.989425e-11
2.581000e+02	1.568858e-12	1.540929e-12
2.646000e+02	-4.830196e-12	1.421203e-11
2.710000e+02	6.421381e-12	2.105198e-12
2.775000e+02	-1.239733e-13	1.798046e-11
2.839000e+02	4.654037e-13	1.995176e-12
2.904000e+02	6.502200e-12	3.923069e-12
2.968000e+02	1.109266e-13	5.142950e-12
3.033000e+02	-1.878928e-12	1.663971e-11
3.097000e+02	6.855449e-12	5.430076e-12
3.162000e+02	5.125745e-12	9.143162e-13
3.226000e+02	4.628472e-12	8.557024e-13
3.291000e+02	-6.971111e-12	7.423031e-12
3.355000e+02	-1.411005e-12	6.881829e-12
3.420000e+02	1.600021e-11	1.024357e-12
3.484000e+02	-8.466482e-12	1.462005e-11
3.549000e+02	-5.750765e-12	8.258016e-12
