Averaged ion signal for bare Si BNL, m/z=77
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	2.533894e-13	1.838922e-12
6.500000e+00	8.695600e-12	4.580053e-12
1.290000e+01	-1.315055e-12	4.603351e-12
1.940000e+01	-2.916344e-12	6.584174e-12
2.580000e+01	-5.120999e-12	2.962875e-12
3.230000e+01	5.027117e-13	2.884599e-12
3.880000e+01	-4.326720e-13	2.865832e-12
4.520000e+01	9.071268e-12	1.991873e-12
5.170000e+01	7.987884e-12	8.075558e-12
5.810000e+01	8.806824e-12	6.670146e-12
6.460000e+01	6.380440e-12	5.376715e-12
7.100000e+01	-1.130120e-12	2.202081e-12
7.750000e+01	-1.134100e-13	8.456063e-13
8.390000e+01	2.986436e-12	5.856192e-12
9.040000e+01	1.388646e-12	5.883833e-12
9.680000e+01	4.583492e-12	1.150203e-11
1.033000e+02	4.154202e-12	1.153560e-12
1.097000e+02	5.982548e-12	1.773835e-14
1.162000e+02	3.720758e-12	5.187287e-12
1.226000e+02	1.063410e-11	3.892989e-12
1.291000e+02	-2.587186e-12	5.804863e-13
1.355000e+02	-2.767341e-12	2.860715e-12
1.420000e+02	-5.246302e-13	3.574241e-12
1.484000e+02	-1.871785e-12	2.509442e-12
1.549000e+02	4.163426e-12	8.676533e-12
1.613000e+02	-1.959729e-12	1.953669e-12
1.678000e+02	9.839482e-12	4.993694e-12
1.742000e+02	2.583327e-12	9.512896e-12
1.807000e+02	-4.808462e-12	1.381921e-12
1.871000e+02	1.332383e-12	2.599123e-12
1.936000e+02	-4.305406e-12	4.111479e-13
2.000000e+02	-1.058061e-12	3.808496e-13
2.065000e+02	-4.193503e-13	2.412625e-12
2.130000e+02	4.387659e-13	4.436942e-13
2.194000e+02	3.175706e-12	1.288602e-12
2.259000e+02	8.721822e-12	1.569467e-12
2.323000e+02	-1.023738e-12	9.303285e-13
2.388000e+02	7.073778e-13	7.151259e-12
2.452000e+02	-1.921682e-12	6.294447e-13
2.517000e+02	1.032493e-11	1.157499e-11
2.581000e+02	5.048874e-12	6.110282e-12
2.646000e+02	5.435490e-12	3.538287e-12
2.710000e+02	2.941929e-12	6.804910e-13
2.775000e+02	-4.065454e-12	3.261940e-12
2.839000e+02	4.288985e-12	1.914736e-12
2.904000e+02	1.006560e-11	1.154617e-11
2.968000e+02	-7.714586e-13	7.324627e-13
3.033000e+02	1.153366e-11	1.039139e-11
3.097000e+02	7.196597e-12	2.260690e-12
3.162000e+02	6.237714e-12	8.949379e-12
3.226000e+02	-2.820847e-12	4.341641e-14
3.291000e+02	7.537364e-12	7.765584e-13
3.355000e+02	-5.913791e-12	2.408643e-12
3.420000e+02	-2.276580e-12	5.183316e-13
3.484000e+02	1.239765e-12	1.458630e-12
3.549000e+02	-2.445524e-12	2.829895e-12
