Averaged ion signal for P950-Hf15x1, m/z=27
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	2.818137e-11	8.539768e-12
6.500000e+00	2.867538e-12	3.550304e-12
1.290000e+01	-2.271832e-12	1.632557e-11
1.940000e+01	2.994338e-12	1.875033e-12
2.580000e+01	-8.250032e-12	1.764094e-12
3.230000e+01	3.836573e-12	5.834196e-12
3.880000e+01	6.477432e-13	7.599732e-12
4.520000e+01	1.098837e-11	1.050386e-11
5.170000e+01	-2.473046e-11	2.910605e-12
5.810000e+01	1.389517e-11	1.508522e-12
6.460000e+01	2.210634e-11	1.015594e-11
7.100000e+01	4.519697e-11	4.411814e-12
7.750000e+01	4.840314e-11	1.908722e-12
8.390000e+01	6.202877e-11	8.337849e-12
9.040000e+01	6.525994e-11	6.476615e-12
9.680000e+01	6.054057e-11	1.322751e-11
1.033000e+02	4.128174e-11	5.876952e-12
1.097000e+02	4.255737e-11	6.952175e-12
1.162000e+02	4.413354e-11	9.997289e-12
1.226000e+02	4.151417e-11	2.553162e-12
1.291000e+02	5.283534e-11	6.552374e-12
1.355000e+02	4.774097e-11	3.381501e-12
1.420000e+02	4.168714e-11	2.487962e-12
1.484000e+02	4.772777e-11	1.497384e-11
1.549000e+02	5.668895e-11	1.965830e-11
1.613000e+02	5.615458e-11	5.740828e-12
1.678000e+02	6.201075e-11	3.441364e-12
1.742000e+02	3.651638e-11	9.939509e-12
1.807000e+02	4.015755e-11	3.606027e-12
1.871000e+02	3.934818e-11	2.825985e-11
1.936000e+02	3.040978e-11	1.592474e-11
2.000000e+02	3.276998e-11	2.242018e-11
2.065000e+02	5.042658e-11	8.350081e-12
2.130000e+02	6.513775e-11	9.004545e-12
2.194000e+02	4.621338e-11	1.075418e-12
2.259000e+02	4.275955e-11	7.654882e-12
2.323000e+02	3.780518e-11	2.205755e-12
2.388000e+02	4.062635e-11	8.260219e-12
2.452000e+02	3.695698e-11	3.218609e-11
2.517000e+02	2.280815e-11	1.408944e-11
2.581000e+02	1.854378e-11	2.205143e-11
2.646000e+02	3.167995e-11	4.970892e-12
2.710000e+02	5.141058e-11	4.816765e-12
2.775000e+02	3.449675e-11	1.605623e-11
2.839000e+02	3.584738e-11	1.497210e-11
2.904000e+02	1.998855e-11	4.866566e-12
2.968000e+02	4.929918e-11	2.157244e-11
3.033000e+02	4.848035e-11	1.220690e-11
3.097000e+02	1.299598e-11	1.259778e-11
3.162000e+02	-8.407848e-12	1.107240e-12
3.226000e+02	-5.207218e-12	1.523113e-12
3.291000e+02	9.838953e-12	1.610742e-11
3.355000e+02	-6.495417e-12	1.985345e-11
3.420000e+02	-9.359247e-12	9.057087e-12
3.484000e+02	6.191383e-12	5.858786e-12
3.549000e+02	-1.992245e-11	8.861750e-12
