Ion signal for P950-AlO2 2, m/z=126
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	1.122008e-11	9.504212e-12
6.500000e+00	7.059758e-12	9.504212e-12
1.300000e+01	-4.160566e-12	9.504212e-12
1.940000e+01	-5.476793e-12	9.504212e-12
2.590000e+01	-3.506117e-12	9.504212e-12
3.230000e+01	1.016266e-11	9.504212e-12
3.880000e+01	-3.658667e-12	9.504212e-12
4.520000e+01	1.414106e-12	9.504212e-12
5.170000e+01	7.611782e-12	9.504212e-12
5.810000e+01	-4.999445e-12	9.504212e-12
6.460000e+01	8.913231e-12	9.504212e-12
7.100000e+01	-2.401460e-11	9.504212e-12
7.750000e+01	-1.999319e-12	9.504212e-12
8.390000e+01	-5.301546e-12	9.504212e-12
9.040000e+01	1.083513e-11	9.504212e-12
9.680000e+01	-2.692800e-11	9.504212e-12
1.033000e+02	1.281158e-11	9.504212e-12
1.097000e+02	3.708353e-12	9.504212e-12
1.162000e+02	-6.474971e-12	9.504212e-12
1.226000e+02	2.428802e-12	9.504212e-12
1.291000e+02	7.564479e-12	9.504212e-12
1.355000e+02	5.202252e-12	9.504212e-12
1.420000e+02	1.262993e-11	9.504212e-12
1.484000e+02	2.845701e-12	9.504212e-12
1.549000e+02	4.410377e-12	9.504212e-12
1.613000e+02	-7.708493e-13	9.504212e-12
1.678000e+02	9.082827e-12	9.504212e-12
1.742000e+02	-7.623998e-13	9.504212e-12
1.807000e+02	-1.532972e-11	9.504212e-12
1.871000e+02	-4.847950e-12	9.504212e-12
1.936000e+02	-5.328274e-12	9.504212e-12
2.000000e+02	-2.155010e-13	9.504212e-12
2.065000e+02	-5.422825e-12	9.504212e-12
2.129000e+02	3.469948e-12	9.504212e-12
2.194000e+02	-4.160376e-12	9.504212e-12
2.258000e+02	-4.588602e-12	9.504212e-12
2.323000e+02	-9.191926e-12	9.504212e-12
2.387000e+02	-2.401515e-11	9.504212e-12
2.452000e+02	-1.934848e-11	9.504212e-12
2.516000e+02	-3.521703e-12	9.504212e-12
2.581000e+02	-3.829027e-12	9.504212e-12
2.646000e+02	-1.503351e-12	9.504212e-12
2.710000e+02	6.483422e-12	9.504212e-12
2.775000e+02	-2.131902e-12	9.504212e-12
2.839000e+02	1.134087e-11	9.504212e-12
2.904000e+02	1.183655e-11	9.504212e-12
2.968000e+02	-3.218679e-12	9.504212e-12
3.033000e+02	1.293600e-11	9.504212e-12
3.097000e+02	1.454077e-11	9.504212e-12
3.162000e+02	1.157645e-11	9.504212e-12
3.226000e+02	-4.859780e-12	9.504212e-12
3.291000e+02	-2.044640e-11	9.504212e-12
3.355000e+02	1.363667e-11	9.504212e-12
3.420000e+02	8.331345e-12	9.504212e-12
3.484000e+02	-1.941881e-12	9.504212e-12
3.549000e+02	-5.720205e-12	9.504212e-12
