Ion signal for bare Si BNL 1, m/z=152
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	-1.570465e-12	4.812793e-12
6.500000e+00	9.142238e-12	4.812793e-12
1.290000e+01	-5.775011e-13	4.812793e-12
1.940000e+01	-1.939798e-12	4.812793e-12
2.580000e+01	3.680463e-12	4.812793e-12
3.230000e+01	-4.938343e-13	4.812793e-12
3.880000e+01	-1.088213e-11	4.812793e-12
4.520000e+01	1.487913e-11	4.812793e-12
5.170000e+01	1.257183e-11	4.812793e-12
5.810000e+01	-1.261906e-12	4.812793e-12
6.460000e+01	-1.593920e-11	4.812793e-12
7.100000e+01	3.973058e-12	4.812793e-12
7.750000e+01	8.180760e-12	4.812793e-12
8.390000e+01	-2.360978e-12	4.812793e-12
9.040000e+01	1.087272e-11	4.812793e-12
9.680000e+01	-5.018014e-12	4.812793e-12
1.033000e+02	6.161688e-12	4.812793e-12
1.097000e+02	-2.445995e-11	4.812793e-12
1.162000e+02	-4.163348e-12	4.812793e-12
1.226000e+02	9.070913e-12	4.812793e-12
1.291000e+02	8.144616e-12	4.812793e-12
1.355000e+02	-1.181123e-12	4.812793e-12
1.420000e+02	6.513580e-12	4.812793e-12
1.484000e+02	8.004841e-12	4.812793e-12
1.549000e+02	-2.526066e-11	4.812793e-12
1.613000e+02	1.145381e-11	4.812793e-12
1.678000e+02	1.066251e-11	4.812793e-12
1.742000e+02	-2.280943e-11	4.812793e-12
1.807000e+02	1.090147e-11	4.812793e-12
1.871000e+02	-2.285487e-11	4.812793e-12
1.936000e+02	3.246436e-12	4.812793e-12
2.000000e+02	2.469729e-14	4.812793e-12
2.065000e+02	-1.946790e-11	4.812793e-12
2.130000e+02	1.103910e-11	4.812793e-12
2.194000e+02	-7.830636e-12	4.812793e-12
2.259000e+02	-1.789693e-11	4.812793e-12
2.323000e+02	-1.047467e-11	4.812793e-12
2.388000e+02	-2.258477e-11	4.812793e-12
2.452000e+02	-1.723708e-12	4.812793e-12
2.517000e+02	-2.083171e-11	4.812793e-12
2.581000e+02	-1.629274e-11	4.812793e-12
2.646000e+02	-2.420974e-11	4.812793e-12
2.710000e+02	8.768220e-12	4.812793e-12
2.775000e+02	1.125992e-11	4.812793e-12
2.839000e+02	-2.275612e-11	4.812793e-12
2.904000e+02	5.570887e-12	4.812793e-12
2.968000e+02	-1.734852e-12	4.812793e-12
3.033000e+02	3.655851e-12	4.812793e-12
3.097000e+02	1.162311e-11	4.812793e-12
3.162000e+02	-2.325185e-12	4.812793e-12
3.226000e+02	-2.445924e-12	4.812793e-12
3.291000e+02	2.832779e-12	4.812793e-12
3.355000e+02	1.350398e-13	4.812793e-12
3.420000e+02	-1.923257e-12	4.812793e-12
3.484000e+02	2.600373e-14	4.812793e-12
3.549000e+02	-2.276709e-11	4.812793e-12
