Averaged ion signal for P950-AlO2, m/z=107
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.881208e-12	4.058638e-12
6.400000e+00	2.628316e-12	2.660451e-12
1.290000e+01	-1.687194e-12	8.717034e-13
1.930000e+01	1.004835e-12	7.075614e-12
2.580000e+01	-3.157175e-12	1.349704e-11
3.220000e+01	-2.899646e-12	6.172777e-12
3.870000e+01	3.909344e-12	1.503877e-12
4.510000e+01	-1.553588e-11	1.472669e-11
5.160000e+01	-9.131137e-12	4.916713e-12
5.800000e+01	-3.231109e-12	1.804604e-12
6.450000e+01	-1.079947e-11	1.585740e-11
7.090000e+01	1.175910e-12	1.291827e-11
7.740000e+01	-4.215600e-12	2.451113e-12
8.380000e+01	-1.245711e-13	3.834307e-13
9.030000e+01	-5.007081e-12	2.123277e-12
9.680000e+01	2.075414e-12	9.168725e-13
1.032000e+02	-4.934562e-12	4.424399e-13
1.097000e+02	-7.890669e-13	2.243709e-12
1.161000e+02	-6.033543e-12	3.248103e-12
1.226000e+02	-3.519548e-12	5.641454e-12
1.290000e+02	2.098976e-12	3.181267e-12
1.355000e+02	-1.870023e-11	7.009582e-12
1.419000e+02	-1.351006e-12	9.184930e-12
1.484000e+02	1.901490e-12	1.173219e-12
1.548000e+02	7.506013e-12	4.024407e-12
1.613000e+02	4.194508e-12	4.389556e-12
1.677000e+02	-6.110968e-12	2.269257e-12
1.742000e+02	7.454527e-12	6.364108e-12
1.806000e+02	8.894551e-12	1.230420e-12
1.871000e+02	-1.144538e-13	7.309771e-12
1.935000e+02	-2.996430e-12	7.734083e-12
2.000000e+02	4.144565e-12	5.802566e-12
2.064000e+02	-1.574911e-12	3.311247e-12
2.129000e+02	3.332084e-12	5.278598e-12
2.193000e+02	3.997107e-12	2.097910e-12
2.258000e+02	3.399603e-12	4.760837e-15
2.322000e+02	5.742126e-12	6.202427e-12
2.387000e+02	-2.160378e-12	2.991424e-12
2.451000e+02	4.627645e-12	4.984263e-12
2.516000e+02	-9.498596e-13	1.705413e-12
2.580000e+02	-5.638336e-12	5.681400e-12
2.645000e+02	4.589654e-12	2.307746e-12
2.709000e+02	1.269183e-12	6.217563e-12
2.774000e+02	-5.327055e-15	5.818409e-12
2.838000e+02	-3.977298e-12	3.740727e-12
2.903000e+02	-3.917808e-12	1.729572e-12
2.967000e+02	5.396721e-12	2.358390e-12
3.032000e+02	4.932711e-12	2.333264e-12
3.096000e+02	-1.565261e-12	5.506053e-12
3.161000e+02	5.283229e-12	1.751010e-13
3.226000e+02	-1.462775e-12	8.574999e-14
3.290000e+02	5.172483e-13	1.723438e-12
3.355000e+02	2.949744e-12	7.090587e-12
3.419000e+02	2.067767e-12	7.286726e-12
3.484000e+02	-5.333238e-12	1.491077e-12
3.548000e+02	2.846786e-12	1.046039e-11
