Averaged ion signal for P950-InO2, m/z=90
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.379336e-12	5.229669e-12
6.500000e+00	6.620436e-13	1.030464e-11
1.290000e+01	-9.341647e-12	9.016992e-12
1.940000e+01	1.503577e-11	1.800258e-12
2.580000e+01	-6.661609e-12	9.627197e-12
3.230000e+01	8.420013e-12	3.467631e-12
3.870000e+01	-8.525370e-12	9.749086e-12
4.520000e+01	-5.366981e-13	1.703247e-11
5.160000e+01	8.437118e-12	5.506725e-12
5.810000e+01	1.082049e-11	1.814409e-12
6.450000e+01	1.074136e-11	6.821386e-12
7.100000e+01	-1.789371e-12	1.492180e-11
7.740000e+01	1.145610e-11	8.007003e-12
8.390000e+01	1.258997e-11	2.804187e-12
9.030000e+01	8.123334e-12	7.223109e-12
9.680000e+01	1.553021e-11	2.211924e-12
1.033000e+02	1.218909e-11	7.914267e-12
1.097000e+02	4.879444e-12	3.729035e-12
1.162000e+02	5.601824e-12	3.284344e-12
1.226000e+02	-1.717217e-12	1.444605e-11
1.291000e+02	4.973062e-12	2.706545e-12
1.355000e+02	3.853922e-12	5.540743e-12
1.420000e+02	3.642301e-12	1.508434e-12
1.484000e+02	1.685966e-11	7.411314e-13
1.549000e+02	3.290039e-12	4.355823e-12
1.613000e+02	4.109399e-12	9.243520e-12
1.678000e+02	1.372128e-11	3.662881e-13
1.742000e+02	1.457414e-11	3.301909e-12
1.807000e+02	1.376402e-11	6.798992e-13
1.871000e+02	1.550138e-11	4.861798e-12
1.936000e+02	1.153425e-11	2.253990e-12
2.000000e+02	1.046611e-11	3.442187e-12
2.065000e+02	-4.861064e-12	5.808679e-12
2.129000e+02	8.585853e-12	1.327424e-12
2.194000e+02	1.381922e-11	2.473260e-12
2.258000e+02	8.836591e-12	7.196484e-14
2.323000e+02	6.442463e-12	3.743149e-12
2.387000e+02	8.184330e-12	6.790354e-12
2.452000e+02	1.851570e-11	5.055038e-12
2.516000e+02	4.563068e-12	3.708743e-12
2.581000e+02	9.809940e-12	1.116393e-11
2.645000e+02	5.433807e-12	3.524132e-12
2.710000e+02	2.967179e-12	1.531816e-12
2.774000e+02	8.588045e-12	1.250020e-12
2.839000e+02	1.388592e-11	4.637205e-12
2.903000e+02	-9.197716e-12	1.978909e-12
2.968000e+02	1.332016e-11	1.004906e-12
3.033000e+02	5.724535e-12	4.181785e-12
3.097000e+02	6.423894e-12	1.294483e-12
3.162000e+02	8.764274e-12	7.266174e-12
3.226000e+02	-7.160867e-12	1.556737e-11
3.291000e+02	-5.798778e-14	1.068844e-11
3.355000e+02	3.637371e-12	7.399260e-12
3.420000e+02	6.783251e-12	4.808452e-12
3.484000e+02	-9.951840e-12	3.241301e-12
3.549000e+02	5.025489e-12	1.973341e-12
