Averaged ion signal for P950-InO4, m/z=140
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-2.299161e-12	5.510349e-12
6.500000e+00	-1.083858e-12	1.049542e-11
1.290000e+01	-4.567975e-12	7.714060e-12
1.940000e+01	5.233728e-12	2.280937e-11
2.580000e+01	6.100611e-12	3.913371e-12
3.230000e+01	-8.039413e-12	1.106678e-11
3.870000e+01	2.570447e-12	1.158443e-11
4.520000e+01	-9.947077e-12	1.770476e-12
5.170000e+01	1.766178e-11	5.977001e-12
5.810000e+01	-6.185741e-12	1.430166e-11
6.460000e+01	-1.343274e-11	4.513791e-12
7.100000e+01	-5.321305e-12	1.192750e-11
7.750000e+01	-2.415524e-13	4.518120e-12
8.390000e+01	1.089528e-11	6.752192e-12
9.040000e+01	6.541034e-12	2.366431e-12
9.680000e+01	1.209366e-12	8.749619e-12
1.033000e+02	-9.519631e-12	6.464991e-12
1.097000e+02	-1.215098e-12	1.508112e-11
1.162000e+02	-1.486894e-11	5.588098e-12
1.226000e+02	-1.372462e-12	4.316760e-12
1.291000e+02	1.715241e-12	1.654391e-11
1.355000e+02	-1.649738e-11	2.545249e-12
1.420000e+02	7.546377e-12	7.930327e-12
1.484000e+02	2.537210e-12	1.524964e-11
1.549000e+02	7.533963e-12	1.683984e-12
1.613000e+02	4.235796e-12	1.255672e-12
1.678000e+02	1.103405e-11	2.050794e-12
1.742000e+02	-6.932968e-12	1.147337e-11
1.807000e+02	2.197635e-12	1.610389e-11
1.871000e+02	1.114047e-11	4.918794e-12
1.936000e+02	4.752721e-12	3.015916e-12
2.000000e+02	-9.267346e-12	1.152330e-11
2.065000e+02	5.873307e-12	4.576774e-12
2.129000e+02	-5.511861e-12	8.208085e-12
2.194000e+02	6.430892e-12	8.939463e-12
2.259000e+02	4.641719e-12	1.033768e-12
2.323000e+02	-3.637072e-12	2.078270e-11
2.388000e+02	3.940805e-12	7.454043e-12
2.452000e+02	-5.786336e-12	1.653756e-11
2.517000e+02	-2.102971e-11	8.515377e-14
2.581000e+02	-7.110350e-12	1.520247e-11
2.646000e+02	9.543976e-12	1.655336e-12
2.710000e+02	-1.359646e-11	1.974480e-12
2.775000e+02	1.049006e-11	4.475525e-12
2.839000e+02	4.677822e-12	6.184910e-12
2.904000e+02	-5.504852e-12	8.660714e-12
2.968000e+02	1.108981e-12	4.890256e-13
3.033000e+02	8.272734e-12	6.309596e-12
3.097000e+02	8.605670e-13	1.943715e-12
3.162000e+02	-1.847128e-11	4.259693e-12
3.226000e+02	-7.003447e-12	1.874320e-11
3.291000e+02	2.356406e-12	2.977177e-13
3.355000e+02	-6.998761e-12	8.142594e-12
3.420000e+02	4.434918e-13	1.169553e-11
3.484000e+02	3.985325e-12	3.681783e-12
3.549000e+02	-5.156922e-12	2.736839e-12
