Averaged ion signal for bare Si BNL, m/z=120
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-3.782104e-12	4.149523e-12
6.500000e+00	7.388807e-12	2.414058e-12
1.290000e+01	2.212957e-12	5.881886e-12
1.940000e+01	-1.895133e-12	5.706305e-12
2.580000e+01	3.321018e-12	3.438752e-12
3.230000e+01	-1.177797e-11	6.281233e-12
3.880000e+01	-3.427795e-13	2.004684e-13
4.520000e+01	1.174489e-12	1.025453e-11
5.170000e+01	-1.145817e-11	6.871619e-12
5.810000e+01	-1.117125e-11	1.013791e-11
6.460000e+01	1.017634e-11	2.145193e-12
7.100000e+01	8.191110e-12	3.076755e-12
7.750000e+01	5.813020e-12	5.067174e-12
8.390000e+01	1.041367e-11	2.278617e-12
9.040000e+01	5.114081e-12	4.844637e-13
9.680000e+01	-2.692769e-12	1.540480e-12
1.033000e+02	-3.865858e-12	1.702010e-11
1.097000e+02	-9.940608e-12	1.498474e-11
1.162000e+02	-8.870348e-12	1.194029e-11
1.226000e+02	2.463525e-13	1.374205e-12
1.291000e+02	-8.296737e-12	1.138838e-11
1.355000e+02	1.127791e-11	3.368933e-12
1.420000e+02	9.675823e-12	3.725514e-12
1.484000e+02	6.165474e-12	1.058407e-11
1.549000e+02	4.093384e-12	5.631651e-12
1.613000e+02	1.870534e-12	2.754292e-12
1.678000e+02	6.052945e-12	3.227211e-12
1.742000e+02	-2.258905e-12	8.893155e-12
1.807000e+02	-4.581495e-12	7.203074e-12
1.871000e+02	1.065466e-11	1.939983e-12
1.936000e+02	-3.868434e-12	7.866436e-12
2.000000e+02	-2.053523e-11	2.710470e-12
2.065000e+02	1.356863e-11	2.209201e-12
2.130000e+02	1.369642e-11	2.644100e-12
2.194000e+02	6.080187e-12	9.832339e-12
2.259000e+02	5.859980e-12	3.127963e-12
2.323000e+02	6.274748e-12	8.718476e-12
2.388000e+02	2.427540e-12	2.441175e-12
2.452000e+02	-1.419069e-11	2.829386e-12
2.517000e+02	7.541601e-12	8.004812e-12
2.581000e+02	1.342987e-11	3.745751e-12
2.646000e+02	1.050716e-11	1.086795e-11
2.710000e+02	1.780843e-11	1.635889e-12
2.775000e+02	-1.488793e-11	8.774737e-12
2.839000e+02	3.676990e-12	8.610261e-13
2.904000e+02	1.236428e-11	3.817225e-12
2.968000e+02	2.731051e-12	4.266664e-12
3.033000e+02	6.597843e-12	4.937362e-12
3.097000e+02	-1.146679e-11	8.181201e-12
3.162000e+02	-2.486596e-12	5.844500e-12
3.226000e+02	1.038067e-11	1.544561e-12
3.291000e+02	1.574558e-11	1.973019e-12
3.355000e+02	-7.057917e-12	6.019574e-12
3.420000e+02	-1.566186e-11	5.026957e-12
3.484000e+02	8.067294e-12	1.325786e-12
3.549000e+02	2.127704e-12	5.765294e-12
