Averaged ion signal for P950-InO2, m/z=105
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	4.102669e-12	3.868768e-12
6.500000e+00	-1.196974e-11	2.466668e-12
1.290000e+01	1.158774e-11	7.724273e-12
1.940000e+01	1.527417e-12	4.753918e-12
2.580000e+01	2.872302e-12	6.253722e-12
3.230000e+01	-2.848017e-12	1.066391e-11
3.870000e+01	-1.249632e-12	1.178178e-11
4.520000e+01	-1.548451e-12	6.138909e-12
5.160000e+01	-9.681065e-12	4.980788e-12
5.810000e+01	-5.117384e-12	2.649596e-12
6.450000e+01	1.734501e-12	8.297208e-12
7.100000e+01	-2.879318e-12	1.023010e-11
7.740000e+01	1.707907e-11	2.520797e-12
8.390000e+01	3.330748e-12	5.910606e-12
9.030000e+01	-9.319366e-12	1.128802e-12
9.680000e+01	-1.073669e-11	3.762611e-12
1.033000e+02	1.128240e-11	4.059011e-12
1.097000e+02	5.033881e-12	1.638862e-11
1.162000e+02	4.080470e-12	4.740516e-12
1.226000e+02	-4.875528e-13	1.660162e-11
1.291000e+02	-1.192396e-11	7.014793e-13
1.355000e+02	-1.364487e-12	4.448126e-12
1.420000e+02	-5.597897e-12	5.803026e-12
1.484000e+02	-6.865920e-12	5.028695e-13
1.549000e+02	1.444017e-11	1.079253e-11
1.613000e+02	-2.418854e-12	4.881365e-12
1.678000e+02	-2.453764e-12	6.483035e-12
1.742000e+02	1.054221e-11	2.392860e-12
1.807000e+02	7.659302e-12	1.935403e-13
1.871000e+02	1.178128e-11	9.178645e-12
1.936000e+02	-7.037132e-12	2.969455e-12
2.000000e+02	9.379345e-12	3.508499e-13
2.065000e+02	1.935526e-12	1.762746e-11
2.129000e+02	-3.918089e-12	4.324845e-12
2.194000e+02	-9.043908e-12	1.134464e-12
2.258000e+02	1.132478e-12	1.033316e-11
2.323000e+02	-1.591342e-12	7.342531e-12
2.387000e+02	-5.944559e-13	1.343266e-11
2.452000e+02	7.195225e-12	1.746047e-11
2.516000e+02	-2.792390e-12	6.756830e-12
2.581000e+02	-7.225209e-12	4.803478e-12
2.645000e+02	1.441268e-11	5.531675e-12
2.710000e+02	2.591857e-12	1.023698e-11
2.774000e+02	1.147024e-11	8.036795e-13
2.839000e+02	-4.530762e-13	2.755119e-13
2.903000e+02	-2.079191e-12	7.949684e-12
2.968000e+02	7.572990e-12	5.360070e-13
3.033000e+02	-3.235920e-12	5.306393e-12
3.097000e+02	-3.976444e-12	1.964998e-12
3.162000e+02	-1.323235e-11	1.286398e-12
3.226000e+02	-7.553377e-12	6.091503e-12
3.291000e+02	-7.132878e-13	1.291010e-11
3.355000e+02	-4.218109e-13	7.149508e-12
3.420000e+02	1.278078e-11	4.054408e-12
3.484000e+02	-1.156574e-11	1.405013e-12
3.549000e+02	-1.176155e-12	7.070913e-12
