Averaged ion signal for P950-InO4, m/z=187
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-1.896915e-12	6.399459e-12
6.500000e+00	2.126624e-12	3.250761e-12
1.290000e+01	4.382209e-12	8.815450e-12
1.940000e+01	8.490247e-12	1.656748e-12
2.580000e+01	-8.836568e-12	1.685046e-11
3.230000e+01	-4.748299e-12	3.687914e-12
3.870000e+01	-2.683044e-12	1.996933e-12
4.520000e+01	-2.345175e-12	5.309492e-14
5.170000e+01	8.176363e-12	2.532207e-12
5.810000e+01	-1.311125e-11	9.753304e-12
6.460000e+01	-1.280001e-11	5.826699e-12
7.100000e+01	-1.397268e-11	1.216464e-11
7.750000e+01	4.089110e-12	2.130310e-12
8.390000e+01	-8.530444e-14	8.458621e-12
9.040000e+01	4.270234e-12	6.821681e-12
9.680000e+01	-1.500718e-11	5.707630e-12
1.033000e+02	3.971358e-12	4.654673e-12
1.097000e+02	2.089443e-12	5.137862e-12
1.162000e+02	-1.340587e-11	9.863014e-12
1.226000e+02	-7.524983e-12	1.321070e-11
1.291000e+02	6.898605e-12	4.510345e-12
1.355000e+02	-1.538491e-11	9.286444e-12
1.420000e+02	-1.878771e-12	9.626854e-12
1.484000e+02	-7.041336e-12	1.738099e-11
1.549000e+02	-4.331477e-13	1.462362e-12
1.613000e+02	1.168394e-11	2.265173e-12
1.678000e+02	-1.916417e-11	3.277521e-12
1.742000e+02	-6.760439e-12	8.030318e-12
1.807000e+02	-3.013400e-12	6.543120e-12
1.871000e+02	-8.454115e-12	1.368949e-11
1.936000e+02	3.627223e-12	1.514961e-11
2.000000e+02	-1.814644e-11	1.121549e-12
2.065000e+02	1.690347e-12	1.497603e-12
2.129000e+02	1.378432e-12	7.192081e-13
2.194000e+02	-2.823029e-12	5.863906e-12
2.259000e+02	4.854839e-12	2.927067e-12
2.323000e+02	-1.855066e-11	5.169664e-12
2.388000e+02	-4.465037e-12	6.788058e-12
2.452000e+02	-8.709482e-12	1.132262e-11
2.517000e+02	-7.691214e-12	9.955349e-12
2.581000e+02	-6.821958e-12	8.972368e-12
2.646000e+02	-1.899699e-11	7.509595e-13
2.710000e+02	-1.819535e-12	9.029941e-12
2.775000e+02	5.547334e-12	8.891968e-12
2.839000e+02	2.760089e-12	3.938449e-12
2.904000e+02	-1.255474e-11	8.789177e-12
2.968000e+02	1.590354e-11	5.187880e-13
3.033000e+02	1.067658e-11	7.159986e-12
3.097000e+02	-6.608339e-13	6.755297e-12
3.162000e+02	-1.979538e-14	1.117651e-11
3.226000e+02	1.313229e-11	5.823054e-13
3.291000e+02	1.347283e-11	1.981003e-12
3.355000e+02	-3.171437e-12	9.847536e-12
3.420000e+02	-4.355048e-12	6.203988e-12
3.484000e+02	-4.677513e-12	1.331437e-11
3.549000e+02	9.844076e-12	6.789020e-12
