Averaged ion signal for bare Si BNL, m/z=168
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	3.021539e-12	1.336401e-12
6.500000e+00	-1.010806e-11	9.645883e-12
1.290000e+01	-3.188784e-12	8.728581e-12
1.940000e+01	6.864170e-12	1.059665e-11
2.580000e+01	7.362894e-12	8.155623e-13
3.230000e+01	-7.590303e-12	8.799519e-12
3.880000e+01	7.633109e-12	2.793994e-12
4.520000e+01	3.806525e-12	6.278612e-12
5.170000e+01	5.109786e-12	1.875012e-12
5.810000e+01	-1.430798e-12	3.995594e-12
6.460000e+01	-4.835369e-13	3.630970e-12
7.100000e+01	-5.924121e-12	8.976576e-12
7.750000e+01	7.153833e-12	4.719356e-12
8.390000e+01	8.686056e-12	4.601942e-12
9.040000e+01	-7.081990e-12	3.946874e-12
9.680000e+01	5.859734e-12	7.173039e-12
1.033000e+02	-6.138813e-12	4.182392e-12
1.097000e+02	-8.078939e-12	8.271329e-12
1.162000e+02	4.979365e-12	8.179089e-12
1.226000e+02	2.498088e-12	1.537100e-11
1.291000e+02	-4.106058e-12	9.796029e-12
1.355000e+02	5.828266e-12	5.080485e-12
1.420000e+02	-7.024731e-12	1.463450e-11
1.484000e+02	6.601443e-12	7.192966e-12
1.549000e+02	-1.607475e-11	5.421085e-12
1.613000e+02	-1.913298e-13	1.420650e-11
1.678000e+02	-7.374426e-12	8.008517e-12
1.742000e+02	1.110530e-11	6.015430e-12
1.807000e+02	6.079751e-12	1.309600e-11
1.871000e+02	5.560975e-12	2.779412e-12
1.936000e+02	8.302784e-13	2.041113e-11
2.000000e+02	1.356665e-11	3.779393e-12
2.065000e+02	3.527106e-12	5.331962e-12
2.130000e+02	1.179467e-12	2.089824e-11
2.194000e+02	6.208783e-12	6.792944e-12
2.259000e+02	2.094044e-12	9.799319e-12
2.323000e+02	1.749846e-11	1.208793e-11
2.388000e+02	2.396971e-12	9.672449e-12
2.452000e+02	-5.105912e-12	1.685296e-11
2.517000e+02	-7.189201e-12	6.776829e-13
2.581000e+02	1.532131e-11	3.214389e-12
2.646000e+02	-1.106174e-12	1.674151e-11
2.710000e+02	1.466549e-11	1.135387e-11
2.775000e+02	-1.661397e-12	1.794440e-11
2.839000e+02	1.505217e-11	1.149785e-11
2.904000e+02	1.264293e-11	3.419728e-12
2.968000e+02	-5.290953e-12	1.374163e-11
3.033000e+02	9.910578e-13	1.793126e-11
3.097000e+02	-1.683376e-12	1.774772e-11
3.162000e+02	1.205779e-11	4.731917e-13
3.226000e+02	1.071570e-11	4.948298e-12
3.291000e+02	-2.762745e-12	1.630377e-11
3.355000e+02	-1.068222e-12	1.282321e-12
3.420000e+02	-7.588179e-13	4.956802e-12
3.484000e+02	3.616756e-12	8.966039e-12
3.549000e+02	2.105051e-11	6.542829e-12
