Averaged ion signal for P950-Hf15x1, m/z=180
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	1.655735e-11	8.547537e-12
6.500000e+00	-8.328994e-12	4.427807e-12
1.290000e+01	1.242971e-11	5.552127e-12
1.940000e+01	-7.900183e-12	1.150848e-11
2.580000e+01	-5.784434e-12	2.778709e-12
3.230000e+01	1.168106e-11	7.953196e-12
3.880000e+01	-1.304081e-12	1.268995e-11
4.520000e+01	-1.201658e-11	9.355318e-13
5.170000e+01	-7.417208e-13	1.072761e-11
5.810000e+01	-6.169421e-12	1.210707e-11
6.460000e+01	4.866140e-12	1.259678e-11
7.100000e+01	7.166139e-12	3.920357e-14
7.750000e+01	-5.526000e-12	4.844060e-12
8.390000e+01	9.066499e-12	3.634605e-13
9.040000e+01	-3.780990e-12	1.132075e-11
9.680000e+01	4.595360e-12	1.219062e-11
1.033000e+02	1.415622e-11	2.429232e-12
1.097000e+02	-4.562280e-12	6.038711e-12
1.162000e+02	1.356508e-11	6.693932e-12
1.226000e+02	-4.171919e-12	1.124995e-11
1.291000e+02	-7.208658e-12	9.193696e-12
1.355000e+02	-7.399559e-12	6.881617e-12
1.420000e+02	-4.916698e-12	4.358240e-12
1.484000e+02	-6.332698e-12	9.396781e-12
1.549000e+02	-3.706637e-12	2.161572e-11
1.613000e+02	1.013316e-11	4.626945e-12
1.678000e+02	-3.324977e-12	6.324911e-12
1.742000e+02	-5.809528e-12	1.372244e-11
1.807000e+02	8.188883e-12	1.178747e-12
1.871000e+02	-4.488117e-12	4.707273e-12
1.936000e+02	7.969875e-12	7.547286e-12
2.000000e+02	1.124224e-11	2.457937e-12
2.065000e+02	-9.897665e-12	8.689950e-12
2.130000e+02	-1.142990e-11	8.534094e-12
2.194000e+02	9.851595e-12	6.431615e-12
2.259000e+02	-1.846114e-11	2.820842e-12
2.323000e+02	-1.266904e-11	8.396721e-12
2.388000e+02	2.511817e-12	1.024221e-13
2.452000e+02	2.441316e-12	7.729427e-13
2.517000e+02	4.016177e-12	6.977086e-12
2.581000e+02	-1.061482e-11	3.245107e-12
2.646000e+02	-1.936986e-11	1.103315e-11
2.710000e+02	-2.436341e-11	5.049221e-12
2.775000e+02	-1.016510e-11	1.836586e-12
2.839000e+02	-1.277855e-11	1.635389e-11
2.904000e+02	-1.450314e-11	1.644848e-11
2.968000e+02	-3.451242e-12	7.966599e-12
3.033000e+02	-1.719388e-11	6.971243e-12
3.097000e+02	-1.311878e-11	1.644716e-11
3.162000e+02	-1.493452e-11	1.690291e-11
3.226000e+02	1.516979e-12	7.862427e-12
3.291000e+02	-1.000031e-11	9.993579e-12
3.355000e+02	2.878339e-12	6.140091e-12
3.420000e+02	1.730200e-12	6.032350e-13
3.484000e+02	4.598700e-12	2.820756e-12
3.549000e+02	-4.984439e-12	8.582899e-12
