Ion signal for P950-Hf15x1 1, m/z=41
Time(s)	Corrected Signal(Torr)	Std(Torr)
0.000000e+00	3.630869e-11	1.603560e-11
6.500000e+00	2.439298e-11	1.603560e-11
1.290000e+01	5.641388e-13	1.603560e-11
1.940000e+01	-1.440156e-11	1.603560e-11
2.580000e+01	8.239589e-12	1.603560e-11
3.230000e+01	1.234389e-11	1.603560e-11
3.880000e+01	-3.428182e-11	1.603560e-11
4.520000e+01	-3.130663e-12	1.603560e-11
5.170000e+01	-6.756366e-12	1.603560e-11
5.810000e+01	2.467479e-11	1.603560e-11
6.460000e+01	6.792908e-11	1.603560e-11
7.100000e+01	7.622024e-11	1.603560e-11
7.750000e+01	9.682453e-11	1.603560e-11
8.390000e+01	1.134757e-10	1.603560e-11
9.040000e+01	9.401999e-11	1.603560e-11
9.680000e+01	1.069611e-10	1.603560e-11
1.033000e+02	1.078254e-10	1.603560e-11
1.097000e+02	1.125666e-10	1.603560e-11
1.162000e+02	1.280209e-10	1.603560e-11
1.226000e+02	1.375020e-10	1.603560e-11
1.291000e+02	1.260863e-10	1.603560e-11
1.355000e+02	1.447375e-10	1.603560e-11
1.420000e+02	1.215818e-10	1.603560e-11
1.484000e+02	1.183129e-10	1.603560e-11
1.549000e+02	1.404672e-10	1.603560e-11
1.613000e+02	1.043784e-10	1.603560e-11
1.678000e+02	1.202127e-10	1.603560e-11
1.742000e+02	9.978384e-11	1.603560e-11
1.807000e+02	9.483814e-11	1.603560e-11
1.871000e+02	7.899929e-11	1.603560e-11
1.936000e+02	1.075336e-10	1.603560e-11
2.000000e+02	1.114247e-10	1.603560e-11
2.065000e+02	8.431904e-11	1.603560e-11
2.130000e+02	9.755334e-11	1.603560e-11
2.194000e+02	1.199445e-10	1.603560e-11
2.259000e+02	8.094879e-11	1.603560e-11
2.323000e+02	8.044994e-11	1.603560e-11
2.388000e+02	1.125642e-10	1.603560e-11
2.452000e+02	8.075539e-11	1.603560e-11
2.517000e+02	1.132197e-10	1.603560e-11
2.581000e+02	9.016084e-11	1.603560e-11
2.646000e+02	9.433514e-11	1.603560e-11
2.710000e+02	7.355629e-11	1.603560e-11
2.775000e+02	9.564059e-11	1.603560e-11
2.839000e+02	8.565174e-11	1.603560e-11
2.904000e+02	9.497604e-11	1.603560e-11
2.968000e+02	1.171672e-10	1.603560e-11
3.033000e+02	4.913149e-11	1.603560e-11
3.097000e+02	2.101265e-11	1.603560e-11
3.162000e+02	2.682694e-11	1.603560e-11
3.226000e+02	5.170810e-11	1.603560e-11
3.291000e+02	7.792393e-12	1.603560e-11
3.355000e+02	6.283547e-12	1.603560e-11
3.420000e+02	4.857844e-12	1.603560e-11
3.484000e+02	-1.579100e-11	1.603560e-11
3.549000e+02	2.603329e-11	1.603560e-11
