Averaged ion signal for P950-AlO4, m/z=22
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	-6.418363e-13	4.177148e-13
6.500000e+00	-6.352268e-12	1.068387e-11
1.290000e+01	4.746996e-12	2.438846e-12
1.940000e+01	4.757564e-12	1.103117e-13
2.580000e+01	-6.386726e-13	7.200906e-12
3.230000e+01	-3.876104e-12	4.884749e-12
3.880000e+01	1.269249e-12	3.164624e-12
4.520000e+01	-3.292720e-13	1.624569e-11
5.170000e+01	7.018081e-12	1.190637e-13
5.810000e+01	1.844060e-12	1.006863e-11
6.460000e+01	1.189131e-13	5.084966e-13
7.100000e+01	3.269392e-12	4.186570e-12
7.750000e+01	1.446024e-11	2.298557e-12
8.390000e+01	3.087224e-12	6.915010e-12
9.040000e+01	3.545768e-13	4.659383e-12
9.680000e+01	-8.049446e-13	2.645503e-13
1.033000e+02	4.719909e-12	5.788678e-12
1.097000e+02	4.660387e-12	7.915389e-12
1.162000e+02	9.413741e-12	1.100476e-11
1.226000e+02	8.172191e-13	2.181709e-13
1.291000e+02	-4.295428e-12	4.662202e-12
1.355000e+02	3.872551e-12	9.622312e-13
1.420000e+02	1.596090e-11	1.019914e-11
1.484000e+02	3.185883e-12	4.536292e-12
1.549000e+02	1.038236e-12	4.996919e-12
1.613000e+02	-2.478530e-14	1.764648e-12
1.678000e+02	2.302568e-12	2.941979e-12
1.742000e+02	-5.239669e-12	7.180337e-14
1.807000e+02	-9.280600e-12	1.335395e-13
1.871000e+02	-4.496337e-12	2.957743e-12
1.936000e+02	8.498732e-12	6.370600e-12
2.000000e+02	-6.013005e-12	4.551683e-12
2.065000e+02	8.570635e-13	1.185234e-11
2.129000e+02	4.732658e-14	3.146622e-12
2.194000e+02	1.264895e-12	8.918220e-12
2.258000e+02	-1.144842e-12	9.109062e-12
2.323000e+02	-7.541273e-12	7.456781e-12
2.387000e+02	-3.655510e-12	7.230018e-13
2.452000e+02	-1.299441e-12	7.139341e-12
2.516000e+02	-3.599678e-12	2.984415e-13
2.581000e+02	1.478891e-12	1.072401e-12
2.646000e+02	8.632744e-12	5.724713e-13
2.710000e+02	-7.730777e-12	6.834617e-13
2.775000e+02	-8.624239e-13	2.573911e-12
2.839000e+02	-9.310445e-12	1.370478e-12
2.904000e+02	-5.476592e-12	2.864929e-14
2.968000e+02	-5.277113e-12	7.178582e-12
3.033000e+02	2.762398e-13	1.207021e-11
3.097000e+02	-2.294782e-12	1.021643e-12
3.162000e+02	-3.365428e-12	7.255730e-12
3.226000e+02	-1.767945e-11	1.313703e-12
3.291000e+02	4.182403e-12	6.263170e-12
3.355000e+02	1.394382e-12	5.307263e-12
3.420000e+02	-7.144265e-12	5.728891e-12
3.484000e+02	1.660714e-12	5.338676e-12
3.549000e+02	6.338067e-12	4.564951e-12
