Averaged ion signal for bare Si BNL, m/z=157
Time (s)	Mean Ion Signal (Torr)	Std (Torr)
0.000000e+00	5.241328e-12	5.726962e-12
6.500000e+00	-3.990385e-13	8.018856e-13
1.290000e+01	-2.200147e-13	1.831639e-11
1.940000e+01	-4.791431e-12	1.383751e-11
2.580000e+01	7.267643e-12	8.233188e-12
3.230000e+01	9.902765e-13	1.027036e-12
3.880000e+01	-2.711334e-12	5.042872e-12
4.520000e+01	-4.847566e-12	9.658111e-12
5.170000e+01	1.164032e-11	2.082967e-13
5.810000e+01	-3.732908e-12	1.149731e-11
6.460000e+01	-2.550194e-13	3.097216e-13
7.100000e+01	-2.374751e-12	3.178239e-12
7.750000e+01	-5.704117e-12	8.642391e-12
8.390000e+01	8.532407e-12	2.021164e-12
9.040000e+01	-1.656986e-11	4.656216e-12
9.680000e+01	5.853564e-12	1.087709e-11
1.033000e+02	2.503698e-12	3.909741e-12
1.097000e+02	3.462222e-12	6.527514e-12
1.162000e+02	-1.910704e-11	3.299234e-12
1.226000e+02	5.803379e-12	4.820561e-12
1.291000e+02	1.037801e-11	5.102409e-12
1.355000e+02	-9.254634e-13	3.799637e-12
1.420000e+02	5.929170e-12	8.027484e-12
1.484000e+02	5.090194e-12	1.414212e-12
1.549000e+02	2.933278e-13	6.353560e-12
1.613000e+02	3.801352e-12	3.653287e-12
1.678000e+02	-1.559301e-11	3.570135e-12
1.742000e+02	-8.535391e-12	1.578726e-11
1.807000e+02	-1.593236e-11	7.370971e-14
1.871000e+02	-4.748333e-13	1.221063e-12
1.936000e+02	7.079800e-12	8.714785e-12
2.000000e+02	4.481324e-12	8.846012e-12
2.065000e+02	2.963958e-12	9.983860e-12
2.130000e+02	-1.558665e-11	2.212952e-12
2.194000e+02	-8.896285e-12	1.934833e-11
2.259000e+02	3.628504e-12	9.884027e-12
2.323000e+02	6.921273e-12	6.000010e-12
2.388000e+02	3.902662e-12	3.487898e-12
2.452000e+02	-1.502107e-11	1.353959e-11
2.517000e+02	-5.086805e-13	1.704678e-12
2.581000e+02	-6.712912e-12	1.380266e-11
2.646000e+02	-1.318602e-11	9.117253e-12
2.710000e+02	6.813245e-12	3.297265e-12
2.775000e+02	1.072813e-11	1.248672e-12
2.839000e+02	-4.721597e-12	1.019119e-11
2.904000e+02	-1.101621e-11	1.124490e-11
2.968000e+02	2.139560e-12	9.154886e-12
3.033000e+02	-2.567880e-11	3.007728e-12
3.097000e+02	-3.832282e-12	3.149606e-13
3.162000e+02	-1.226893e-12	1.456305e-11
3.226000e+02	-1.736125e-12	1.592404e-11
3.291000e+02	-6.129991e-12	6.915616e-12
3.355000e+02	8.037033e-12	5.497111e-12
3.420000e+02	-2.655833e-12	5.981541e-12
3.484000e+02	6.126905e-13	6.859686e-12
3.549000e+02	-1.651653e-11	2.722316e-12
