# TEY data for sample P950-AlO2 1
# time(s)	normalized_TEY
0.000000e+00	1.891889e-06
1.062380e-01	1.918960e-06
2.135250e-01	1.897303e-06
3.207640e-01	1.889568e-06
4.279980e-01	1.867911e-06
5.342350e-01	1.896530e-06
6.414690e-01	1.882608e-06
7.487210e-01	1.915867e-06
8.559510e-01	1.907358e-06
9.621840e-01	1.885701e-06
1.070414e+00	1.906586e-06
1.176816e+00	1.903491e-06
1.283804e+00	1.867138e-06
1.390610e+00	1.893436e-06
1.499627e+00	1.884154e-06
1.608834e+00	1.884154e-06
1.716530e+00	1.896530e-06
1.824568e+00	1.894984e-06
1.933063e+00	1.924374e-06
2.041958e+00	1.894210e-06
2.150489e+00	1.902718e-06
2.257578e+00	1.901170e-06
2.365847e+00	1.909679e-06
2.472852e+00	1.879513e-06
2.581811e+00	1.884928e-06
2.691174e+00	1.896530e-06
2.798903e+00	1.860177e-06
2.905876e+00	1.879513e-06
3.015042e+00	1.884928e-06
3.122821e+00	1.889568e-06
3.231575e+00	1.885701e-06
3.340463e+00	1.871779e-06
3.448244e+00	1.878740e-06
3.554987e+00	1.853990e-06
3.663206e+00	1.875646e-06
3.771135e+00	1.884154e-06
3.880388e+00	1.921281e-06
3.988085e+00	1.881834e-06
4.096856e+00	1.903491e-06
4.204152e+00	1.922828e-06
4.313587e+00	1.905038e-06
4.422048e+00	1.879513e-06
4.528695e+00	1.875646e-06
4.637264e+00	1.875646e-06
4.745383e+00	1.860951e-06
4.853409e+00	1.866365e-06
4.961131e+00	1.884154e-06
5.068084e+00	1.917414e-06
5.178269e+00	1.873326e-06
5.287268e+00	1.888796e-06
5.394531e+00	1.866365e-06
5.503504e+00	1.909679e-06
5.611844e+00	1.901170e-06
5.719400e+00	1.904265e-06
5.827601e+00	1.865592e-06
5.935358e+00	1.888022e-06
6.043671e+00	1.903491e-06
6.151453e+00	1.888796e-06
6.258577e+00	1.900398e-06
6.366891e+00	1.890342e-06
6.475245e+00	1.901170e-06
6.582794e+00	1.897303e-06
6.691199e+00	1.853990e-06
6.800603e+00	1.915867e-06
6.908806e+00	1.888022e-06
7.016898e+00	1.920507e-06
7.125903e+00	1.897303e-06
7.233292e+00	1.889568e-06
7.340695e+00	1.879513e-06
7.449498e+00	1.921281e-06
7.557209e+00	1.878740e-06
7.664202e+00	1.864818e-06
7.771881e+00	1.889568e-06
7.880030e+00	1.916640e-06
7.988019e+00	1.892663e-06
8.096943e+00	1.884154e-06
8.204279e+00	1.914320e-06
8.312227e+00	1.891116e-06
8.421235e+00	1.949899e-06
8.528412e+00	1.903491e-06
8.635612e+00	1.884154e-06
8.742904e+00	1.911226e-06
8.849136e+00	1.923602e-06
8.957689e+00	1.901944e-06
9.064863e+00	1.866365e-06
9.172815e+00	1.865592e-06
9.281151e+00	1.849349e-06
9.389832e+00	1.905038e-06
9.497126e+00	1.867911e-06
9.603396e+00	1.891889e-06
9.717647e+00	1.888796e-06
9.827426e+00	1.907358e-06
9.935947e+00	1.922828e-06
1.004427e+01	1.899624e-06
